,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2025-06-12,1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247,418.2347759328376,418.43068239792314,410.9376935297822,412.3579406738281,18508835
2025-06-13,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103,406.48111231744474,410.7418239308055,405.01190347774315,405.4036865234375,17873926
2025-06-16,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137,406.4321620890675,410.30106087453294,404.7670467340719,409.6154479980469,7006629
2025-06-17,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098,409.5174909056936,410.44797192026425,407.1667626963428,408.83184814453125,9028406
2025-06-18,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745,408.4400661979771,409.86031339660474,406.3831678000489,407.3626403808594,8036215
2025-06-19,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883,407.11778041824044,409.66441515775824,406.2852227295919,407.4606018066406,12601006
2025-06-20,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178,407.46057840418473,410.8887323090276,407.46057840418473,409.9582214355469,13203184
2025-06-23,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384,408.4400574370469,408.9297937169475,403.2978264980913,405.4036865234375,14839890
2025-06-24,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438,408.3421256239387,412.0151479158747,405.25679287693885,405.844482421875,16690068
2025-06-25,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388,407.85236743319786,409.5664444107915,406.5790650634376,407.80340576171875,9946718
2025-06-26,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435,408.635961243395,412.25999175637196,407.70545036119364,411.67230224609375,13703918
2025-06-27,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899,412.3579493645105,413.3374219283217,409.2236252038625,410.0561828613281,21409935
2025-06-30,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073,411.18257641188427,412.1130873177171,407.26468609870335,407.9013671875,12317124
2025-07-01,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449,408.4400629554616,410.25209319380195,406.38316457386264,406.5790710449219,13670465
2025-07-02,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280,408.3421042433258,408.3421042433258,403.2488648665335,404.47320556640625,15990899
2025-07-03,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,405.5016414226337,407.4605865502793,402.80809187212105,404.864990234375,14185298
2025-07-04,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503,406.383156862037,406.48111009570783,403.2978242937535,404.0813903808594,8256733
2025-07-07,1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477,404.52218073930493,408.63597758463175,403.54270814671577,407.6075134277344,6845218
2025-07-08,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847,407.60752214922184,409.5175057020906,406.1383132289018,408.635986328125,6807192
2025-07-09,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347,407.65649685248883,411.6723104890166,406.9218924227146,410.83978271484375,9930533
2025-07-10,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964,411.67231432927395,411.67231432927395,407.8523772370402,408.29315185546875,6220360
2025-07-11,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015,408.44007762067145,409.4685119028319,406.9708687083669,408.2441711425781,8578844
2025-07-14,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154,408.4890354163033,411.3295298660291,407.9992991168515,410.7908020019531,6896989
2025-07-15,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457,412.26001519971453,413.72922411339215,410.3990232206159,413.4353942871094,8532755
2025-07-16,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093,413.43538226908703,416.7166213924788,411.67231368924485,415.8840637207031,9780773
2025-07-17,1410.1194736013367,1412.3025798563917,1398.7075285299677,1407.8370361328125,12927394,417.05940633871836,417.1573595734722,414.3168951123935,415.2474060058594,7240795
2025-07-18,1404.9592604817603,1418.0581395587762,1397.7151081655259,1414.8826904296875,11297246,416.4717411939595,416.4717411939595,411.4764251990089,414.072021484375,6730256
2025-07-21,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136,413.3374323697135,414.0720368111289,409.8113250726935,411.4764404296875,4822343
2025-07-22,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165,411.47644544690354,411.77027527059994,406.6770356826959,407.4606018066406,9869507
2025-07-23,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174,408.53801949465566,409.32158560296745,405.5016485154682,406.4321594238281,12196187
2025-07-24,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578,407.3136721952123,407.3136721952123,401.04505375648824,401.5347900390625,9005157
2025-07-25,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077,401.58375275125957,401.8286208931811,399.3799394739661,400.9960632324219,5824089
2025-07-28,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479,402.36732868040224,402.41632024466196,400.21250691352043,401.4858093261719,8123337
2025-07-29,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027,401.5837527990323,402.9550084157297,399.62480766342725,400.0655822753906,6811772
2025-07-30,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625,400.60428786940514,400.898117688896,397.4210019633524,399.2330322265625,10915863
2025-07-31,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146,397.61690837848414,405.50165074201533,397.2250954310459,403.4937438964844,19364174
2025-08-01,1469.0645758820863,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771,403.9344853107258,410.74183168633,403.34679578552243,407.9013671875,14324065
2025-08-04,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,411.57439098396185,413.8271659664987,406.5790748366726,408.29315185546875,18352458
2025-08-05,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,408.6359688485212,409.37057327725813,404.522172091142,405.6485595703125,8495104
2025-08-06,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,405.6485541142926,406.4811117672226,402.07348525408406,403.5426940917969,9080543
2025-08-07,1430.0655302659995,1436.8135113901221,1418.1574137897542,1429.271728515625,7432535,403.542701181929,406.2362507650608,403.1998798022133,405.10986328125,11514878
2025-08-08,1434.8288259088201,1436.5157606227415,1421.0352334242946,1424.9053955078125,5415511,405.40370450279846,406.82395173394906,404.4732234643995,405.99139404296875,9814361
2025-08-11,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,405.99138530914485,408.4400667645679,405.5016490180602,408.29315185546875,8514272
2025-08-12,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,408.44005694659893,411.1825681542966,406.77494164048437,407.80340576171875,13635738
2025-08-13,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,408.6359804112558,408.92981023461243,405.1098730753178,405.599609375,10874910
2025-08-14,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,405.74650902132066,406.5300751148795,402.563223193151,403.0039978027344,9580361
2025-08-18,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844,404.5221643400549,405.207807083524,396.5394690122968,397.9596862792969,30950814
2025-08-19,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554,398.00869038492266,400.99606980890684,396.19666012675947,400.7022399902344,16681331
2025-08-20,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858,400.7022224165175,401.82860986020313,397.1271536208501,397.7148132324219,18188129
2025-08-21,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645,397.7148339521601,398.49842996029514,395.07027588892424,397.22509765625,15028966
2025-08-22,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207,397.6658518940437,398.1555881648492,389.34033529035065,390.1239013671875,13087624
2025-08-25,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427,390.8095528920783,392.327723409267,388.1160033420702,391.1523742675781,10440286
2025-08-26,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155,391.1033999896865,397.07818887017044,390.22188062167817,395.0702819824219,13715752
2025-08-28,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789,396.19667011274,396.19667011274,391.78904337477377,392.6705627441406,12471719
2025-08-29,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507,393.74798505781916,402.02454048128317,393.6500318196282,401.3388977050781,25255050
2025-09-01,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348,401.3388884886885,401.77966310485994,396.68639374720885,397.5189514160156,12268090
2025-09-02,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073,398.20457570023547,399.4779080217149,396.14770714215564,398.4004821777344,19808255
2025-09-03,1389.0,1400.0,1384.199951171875,1397.0,9813382,400.114535268611,404.76702986475766,398.9391562562904,403.2978210449219,12936588
2025-09-04,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859,415.24741259106247,418.2347920060821,406.4811210363561,407.3626403808594,27274123
2025-09-05,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077,408.3421103092152,408.4400635448862,396.09870312861307,398.9881591796875,16000675
2025-09-08,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943,399.08612816526716,402.1224693529809,398.44944705384466,399.1840515136719,7419022
2025-09-09,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679,400.1145503991436,402.51427018540727,399.0371245789613,401.6327209472656,8825896
2025-09-10,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347,402.56322964572416,405.2078175633528,400.555322816839,404.5711364746094,9252397
2025-09-11,1398.0,1408.0,1396.0,1401.5999755859375,10192026,404.5711451336769,408.1462440335788,403.9834854870758,406.53009033203125,8274406
2025-09-12,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038,406.82393698895356,408.48902241943284,404.37525556960406,405.25677490234375,7803379
2025-09-15,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637,404.5711348581344,405.7954755760093,403.29783246799684,404.1793518066406,5707331
2025-09-16,1414.0,1424.9000244140625,1413.699951171875,1421.5999755859375,8213151,404.7180704209207,405.8444578774336,403.54269140213233,404.6201171875,8239087
2025-09-17,1420.0999755859375,1426.0999755859375,1416.4000244140625,1419.199951171875,7484283,405.45267306623015,406.08932424399245,399.6737611220478,400.8981018066406,14113882
2025-09-18,1431.0999755859375,1432.800048828125,1415.300048828125,1421.699951171875,8130537,402.90605212943706,404.5711375822802,401.68171140331816,403.1019287109375,15647808
2025-09-19,1416.0999755859375,1418.0,1400.199951171875,1402.199951171875,13457344,403.101917268776,404.13038138420126,400.55531254363956,402.22039794921875,19505321
2025-09-22,1403.9000244140625,1409.9000244140625,1397.199951171875,1401.5,8847948,402.2204050878021,402.56322646569487,397.7148252853857,398.59637451171875,8930779
2025-09-23,1391.0,1403.300048828125,1391.0,1394.300048828125,12827524,398.7433075819584,399.7227801970498,393.8459445065011,394.9233703613281,14936357
2025-09-24,1386.4000244140625,1390.9000244140625,1376.5,1382.699951171875,9735678,394.9233452248436,396.34356249165154,392.4746638429711,392.76849365234375,12380865
2025-09-25,1377.0,1391.5,1371.800048828125,1375.800048828125,21613389,393.209287397003,394.7274579712088,389.83009496908466,391.8869934082031,22006368
2025-09-26,1368.0,1372.699951171875,1357.0,1359.5999755859375,18342280,391.8869695711551,397.5678983516164,391.59310987422305,396.7843322753906,14414044
2025-09-29,1359.5999755859375,1366.5,1346.199951171875,1348.0999755859375,20563163,398.5473763816621,399.6248021696593,394.9233458652918,398.89019775390625,19717660
2025-09-30,1353.699951171875,1356.5999755859375,1342.5999755859375,1348.0,20166871,398.4004591506758,398.4004591506758,392.1808024887207,393.30718994140625,9465490
2025-10-01,1348.0,1379.4000244140625,1347.0999755859375,1372.0,20952632,394.0907925326749,397.665861416941,391.5441578852763,397.2740783691406,17643039
2025-10-03,1371.9000244140625,1371.9000244140625,1361.300048828125,1365.199951171875,12163695,396.58845248171,397.1761420239669,394.04181772601805,396.0007629394531,16987141
2025-10-06,1371.0,1372.5999755859375,1359.0999755859375,1363.4000244140625,14314283,394.7274338215943,395.60895312981853,391.5931097355416,392.52362060546875,13989077
2025-10-07,1363.5999755859375,1383.0999755859375,1363.5999755859375,1375.9000244140625,16126464,394.237727666254,394.3356809060124,391.29930982029435,391.5931396484375,12298968
2025-10-08,1372.300048828125,1381.5999755859375,1364.300048828125,1370.300048828125,8100832,391.7890270774703,393.5031040709342,389.8300819420829,391.5441589355469,8402463
2025-10-09,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575,390.80955123133737,393.1602793958562,390.7605895598157,391.6910705566406,15656267
2025-10-10,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816,392.22981845621223,395.5600193505022,391.299307520674,394.53155517578125,15085738
2025-10-13,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018,391.78901724913896,392.71952812155763,390.36877010515894,391.0544128417969,9508594
2025-10-14,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855,391.78901770158024,392.6215753424221,388.0670339898672,388.6546936035156,10291102
2025-10-15,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550,389.83007867186035,392.62158144459596,389.0954742522526,391.6910705566406,16043867
2025-10-16,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032,392.7685077269394,397.665870666178,391.3482605181077,396.83331298828125,22962049
2025-10-17,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215,397.0292043259007,405.35472100520315,396.9312510926241,403.6896057128906,21071344
2025-10-20,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227,404.0814001855026,406.3342050500721,402.85705946273583,404.5711364746094,13083621
2025-10-21,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560,405.0119258790611,405.4527005118031,403.88553835121513,404.3752746582031,1142130
2025-10-23,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942,407.46058276503413,411.8192475900064,405.0608630495091,407.41162109375,24305990
2025-10-24,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263,407.411643338511,409.3705885549171,404.96296181800335,408.2441711425781,14935678
2025-10-27,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836,408.4400677633165,414.02307345178554,408.048284707717,412.01513671875,11603679
2025-10-28,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914,411.86822898071654,412.9946164943518,407.3626490350436,409.32159423828125,17163147
2025-10-29,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382,409.61544737952806,413.53333772312516,407.5095574069397,412.9456481933594,11470661
2025-10-30,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401,412.94564712794636,413.04360036450976,407.60750959211543,410.1541442871094,12938674
2025-10-31,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798,411.8682283883677,417.64711075138126,409.615453364337,411.7213134765625,18599864
2025-11-03,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450,411.3295333977877,412.9946188955417,404.816016646247,405.45269775390625,7635440
2025-11-04,1342.5999755859375,1349.800048828125,1333.199951171875,1336.9000244140625,15211183,405.50163308974254,405.99136936159005,399.96761919609156,400.5063171386719,10085404
2025-11-06,1330.0,1342.199951171875,1317.4000244140625,1320.4000244140625,24221853,401.58375221673697,404.8159997293463,398.20455990626584,399.13507080078125,10095563
2025-11-07,1320.4000244140625,1344.300048828125,1318.5999755859375,1343.0,7719245,397.71483508178255,400.70224442999825,394.82540886238485,395.7558898925781,8411611
2025-11-10,1342.9000244140625,1349.5999755859375,1341.0,1348.0,8542340,395.75588876851964,398.7432981082502,395.3641057100178,397.22509765625,6650003
2025-11-11,1349.0,1360.4000244140625,1346.199951171875,1358.300048828125,8305184,397.6658554399186,399.673762211673,396.2945998476621,398.4984130859375,12005318
2025-11-12,1370.0,1370.0,1355.4000244140625,1358.9000244140625,9736761,399.624797249309,399.7227504817627,397.22507756427666,398.64532470703125,7987236
2025-11-13,1358.9000244140625,1390.4000244140625,1358.5,1385.9000244140625,18296626,398.64534219930255,399.1350784919307,396.1966607361619,397.3720397949219,6617185
2025-11-14,1374.0,1381.199951171875,1363.199951171875,1373.0,9694498,396.3925660411311,400.3594180432725,391.8869861840081,399.771728515625,64020258
2025-11-17,1375.0999755859375,1382.5,1373.5999755859375,1379.0,7660717,401.3388824449565,403.542695710365,397.6658603359422,398.7432861328125,7855399
2025-11-18,1380.199951171875,1382.800048828125,1369.0999755859375,1373.4000244140625,9529560,399.8696796229581,401.3878501610938,396.2456191310374,397.5189514160156,7661681
2025-11-19,1373.5,1384.0,1371.5999755859375,1383.0999755859375,10393918,396.5394760749311,397.2250889394812,394.5315393710832,395.2661437988281,7882450
2025-11-20,1380.0999755859375,1388.300048828125,1375.4000244140625,1383.0,10131863,395.2661449461201,398.64533728000737,394.97231513062155,397.1271667480469,6693410
2025-11-21,1373.0,1376.0,1364.5999755859375,1369.5,11483595,396.68640238950724,400.1145564842314,396.39257256641207,399.4779052734375,5808131
2025-11-24,1373.300048828125,1377.0,1361.5,1368.4000244140625,15896003,400.01659174313806,400.4083747930425,394.580530934278,395.2661437988281,11037491
2025-11-25,1365.0,1376.9000244140625,1354.300048828125,1357.800048828125,12235000,395.26615093538965,396.1966618504526,391.8869884414304,392.5726013183594,8199785
2025-11-26,1360.0,1377.0,1359.9000244140625,1375.0,9659004,392.7685066776832,395.6579627605675,392.71954500487413,394.04180908203125,11443953
2025-11-27,1379.0,1394.0,1375.699951171875,1392.199951171875,15158741,395.21719681053185,397.61691665344256,393.8459411393536,396.0007629394531,8679529
2025-11-28,1392.0,1398.5,1385.5999755859375,1388.800048828125,7683986,396.0007438980914,396.68638664627787,394.23770524722676,395.9517822265625,6883500
2025-12-01,1394.0,1400.0,1385.4000244140625,1390.0999755859375,8867593,394.5315350586607,397.17612292608806,390.025985197311,395.9517822265625,13442658
2025-12-02,1381.800048828125,1381.800048828125,1370.5999755859375,1373.0,12126396,395.95179101910213,397.1761317458155,392.27876883896204,392.71954345703125,8093808
2025-12-03,1367.0,1394.199951171875,1367.0,1391.5,7955933,393.45415715794644,393.94389346016385,390.66265425708065,392.2787780761719,10772192
2025-12-04,1387.0,1391.5999755859375,1379.9000244140625,1386.699951171875,7373909,391.8869716290837,395.26613397807347,390.85850752111554,394.7763977050781,8057989
2025-12-05,1381.0,1395.300048828125,1381.0,1392.5,4942638,394.7763988983853,397.0292036956514,393.7479646784384,396.6374206542969,4419747
2025-12-08,1387.0,1394.9000244140625,1383.300048828125,1389.5999755859375,7826227,396.6374353457986,396.93126516491554,392.32773205787674,394.04180908203125,6056866
2025-12-09,1379.9000244140625,1384.300048828125,1373.4000244140625,1375.199951171875,10492030,393.7479852919042,396.19666679247575,391.78904009144696,392.8174743652344,9426717
2025-12-10,1377.9000244140625,1379.4000244140625,1357.9000244140625,1363.5999755859375,8725381,392.86645232636994,396.09869983875063,392.7684990915125,394.8743591308594,6969146
2025-12-11,1363.699951171875,1366.5999755859375,1352.800048828125,1360.0,6734750,394.8743542225189,395.70691187176226,392.86644744298803,394.6294860839844,6980147
2025-12-12,1368.0,1370.699951171875,1363.300048828125,1366.0,3890885,394.62950473294,395.7069305716336,391.6421252580969,391.8869934082031,12407516
2025-12-15,1356.0999755859375,1370.0,1356.0999755859375,1365.199951171875,5342530,391.8869873292014,395.07027323120263,391.29929779983655,394.04180908203125,7756564
2025-12-16,1364.0,1368.699951171875,1355.5,1366.0,12359741,393.16027238279855,397.4209839187486,392.81745101487064,393.4541320800781,12347384
2025-12-17,1365.0,1365.0,1343.0999755859375,1352.4000244140625,9440391,392.76851874327417,394.8254172136723,390.9075267523928,391.5931396484375,8087490
2025-12-18,1346.300048828125,1369.5,1345.5,1356.800048828125,7314573,391.7890335950218,393.69901709025,391.6421186856499,392.1808166503906,7227668
2025-12-19,1354.0,1360.4000244140625,1350.800048828125,1354.0999755859375,14318512,392.0339082415041,394.38463650382647,392.0339082415041,392.8174743652344,10654835
2025-12-22,1358.0,1371.300048828125,1354.800048828125,1368.5,9375294,393.35619843948285,395.3641052941498,392.96441538139317,394.4336242675781,6847871
2025-12-23,1361.0999755859375,1365.0,1357.0,1363.0,9105467,394.2377112153877,400.50632971362984,393.5520684568217,398.9881591796875,10081997
2025-12-24,1363.800048828125,1368.199951171875,1357.5999755859375,1359.800048828125,8955140,399.5758645628573,401.09403515706003,397.323059617528,398.2535705566406,5777430
2025-12-26,1356.5,1362.0,1348.5,1350.4000244140625,2812144,398.1556179415121,398.7922691629462,395.5600214903535,395.8538513183594,3152453
2025-12-29,1352.0999755859375,1355.699951171875,1341.5,1343.300048828125,6057201,395.80487169747335,396.4904845621106,393.2092753640043,394.3356628417969,6647710
2025-12-30,1343.300048828125,1347.0999755859375,1338.0999755859375,1342.5,18621277,394.7274371230106,395.1682117263742,392.0828492850893,392.376708984375,12340527
2025-12-31,1342.800048828125,1350.0,1339.5,1342.9000244140625,6150634,392.8664555965065,395.462051940615,392.62158745289,394.7274475097656,9945109
2026-01-01,1343.9000244140625,1348.4000244140625,1336.0,1338.0,4179311,394.4336191525785,394.4336191525785,355.2547160290497,356.381103515625,282626710
2026-01-02,1338.0,1356.9000244140625,1336.300048828125,1355.4000244140625,8226205,352.6101130575833,352.6101130575833,338.1628931475851,342.8643493652344,118790358
2026-01-05,1354.199951171875,1375.5,1352.5999755859375,1371.5,6920565,343.0113122216596,346.68433442609853,338.9464770691755,342.5215759277344,48358124
2026-01-06,1372.0,1413.5999755859375,1366.0,1411.199951171875,17260416,343.06028462397126,343.50105925874186,330.816876892923,335.42041015625,72582738
2026-01-07,1408.0,1429.9000244140625,1404.199951171875,1427.699951171875,15813795,335.9591026893029,337.4772732668689,332.33504210325714,334.2450256347656,29440734
2026-01-08,1429.0,1442.199951171875,1423.300048828125,1435.0,14861699,334.48988067886347,338.06494956001615,332.09016094008854,333.9021911621094,36706319
2026-01-09,1427.0999755859375,1429.5,1401.5,1404.300048828125,12555636,333.9022093273418,334.0001625673181,329.20075271979715,330.22918701171875,35193201
2026-01-12,1399.9000244140625,1424.300048828125,1391.699951171875,1413.0999755859375,10923811,331.306606816801,332.5309475663088,328.9068869913131,331.4535217285156,16156143
2026-01-13,1420.0,1441.800048828125,1411.0999755859375,1437.0,14295581,332.0412186059658,332.5309549165941,326.8500256697591,327.8294982910156,24922339
2026-01-14,1425.5999755859375,1443.9000244140625,1414.9000244140625,1418.4000244140625,13832255,329.1027892200336,329.1027892200336,326.6051460797269,327.8784484863281,14913422
2026-01-15,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,327.8784484863281,327.8784484863281,327.8784484863281,327.8784484863281,0
2026-01-16,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,330.5719932075216,330.5719932075216,321.805701727492,322.4423828125,30526898
2026-01-19,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,323.22593594715954,327.7804772481891,320.58134815114005,326.3602600097656,15507440
2026-01-20,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,327.1928108616433,327.6335854891576,318.81833206792464,319.6018981933594,18771011
2026-01-21,1367.5,1371.5,1339.5,1349.0,21766068,319.3080504008492,322.54029785029536,317.6919266761261,318.0837097167969,14177965
2026-01-22,1355.0999755859375,1358.0,1338.0,1345.5,17179765,319.4060118581559,321.9526465247838,314.4596574325432,318.1816711425781,18622852
2026-01-23,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,318.86727355776696,319.69983119529894,316.0758007306446,316.76141357421875,11950089
2026-01-27,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,316.95731824004827,318.034744006556,311.32535116493864,312.1089172363281,47847784
2026-01-28,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,313.38226801086364,317.0552902337236,312.7945784769798,314.5576171875,28400238
2026-01-29,1359.0,1387.699951171875,1354.4000244140625,1383.5999755859375,23118234,315.97785732428986,315.97785732428986,311.52123919238704,312.0599670410156,17719420
2026-01-30,1368.199951171875,1381.9000244140625,1353.199951171875,1355.0,24013717,312.25583980702623,318.4754965339916,309.95410320661756,315.5370788574219,41975824
2026-02-02,1329.9000244140625,1354.4000244140625,1329.0999755859375,1352.800048828125,12800245,303.09778990932085,308.92563359629287,295.8007075190383,308.2400207519531,35227572
2026-02-03,1412.0,1417.0,1373.4000244140625,1389.699951171875,24896698,314.60661217674976,318.08372796245794,305.2036692056378,310.1499938964844,33168353
2026-02-04,1387.0,1414.0,1386.9000244140625,1408.4000244140625,11080683,312.5,314.95001220703125,311.3500061035156,313.8500061035156,11196759
2026-02-05,1414.0,1414.0,1393.199951171875,1396.5,8982761,313.95001220703125,315.3500061035156,309.29998779296875,310.20001220703125,15816704
2026-02-06,1396.699951171875,1410.5,1394.699951171875,1406.0999755859375,10851190,310.0,327.70001220703125,308.29998779296875,325.79998779296875,68057745
