,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300,3325.5761535614656,3362.036220389306,3321.11729748375,3349.82080078125,1395753,804.8565015861909,805.464858730247,791.399629677695,792.8353881835938,37056288,1398.7360111511314,1398.7360111511314,1383.0282084042437,1386.5601806640625,3991916,974.132655768785,980.1834988788135,971.3778233153545,974.2310791015625,16713222
2023-09-20,1202.623798606989,1204.8821081322808,1168.8487603007638,1182.323974609375,57081884,3325.52964476678,3367.3309950501616,3325.52964476678,3349.72802734375,1649396,778.2104866731253,778.2104866731253,759.4244292708094,761.0304565429688,115474648,1372.0605053905272,1389.6272158004997,1372.0605053905272,1385.119384765625,4169337,965.7205606456862,979.9375379402288,964.8351109491382,971.2302856445312,25741856
2023-09-21,1178.750555955457,1186.2699748730859,1171.3304992731428,1173.712890625,12226182,3333.472111558681,3348.7527827829417,3277.2260243157334,3330.453125,2004073,755.8230190263404,763.5856334809762,748.0604045717047,755.9933471679688,72841442,1381.680565209184,1398.4107453961012,1371.8747753272223,1395.8082275390625,6779195,964.1464092816628,966.6552735540002,942.0092656124872,943.8294067382812,19742813
2023-09-22,1179.2717940052096,1182.47307577697,1166.3673046768697,1168.8240966796875,19176786,3329.2451265027385,3375.4588388474685,3311.6421598212573,3347.498291015625,1989083,758.7430770496563,761.3711919566923,741.5874045249608,744.4588623046875,61704250,1386.6530901473643,1400.6413112772677,1380.425677376095,1390.603271484375,5455613,941.0745732661131,945.4036387107805,932.1213525224977,934.9745483398438,12701888
2023-09-25,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884,3346.430510265966,3362.686591856432,3305.697323680257,3322.88232421875,1238778,742.195730377536,749.8366724935371,742.195730377536,745.1158447265625,40208754,1384.7476626343905,1384.7476626343905,1367.7387146063886,1370.1552734375,4217863,934.9745211428321,945.6987611069428,926.3164505561931,940.9269409179688,8997098
2023-09-26,1160.684188171601,1166.4663425671888,1159.2200494490667,1162.6446533203125,10087782,3314.0114097379874,3339.4172075080314,3284.6574795566185,3330.82470703125,1726062,742.1957087996923,749.4959944600172,742.1957087996923,748.352294921875,27575308,1374.8023261196104,1375.4994168322296,1356.0737996154826,1357.607421875,3996528,943.4850895612307,943.4850895612307,931.8261576873732,933.400390625,10521409
2023-09-27,1163.1410372849095,1177.1871000752483,1160.6594050312615,1175.7476806640625,11722778,3334.8186548656413,3357.1127071544365,3302.9566931122054,3334.16845703125,1541134,741.2223412220462,745.8458554975613,737.3288555163493,743.0960693359375,39338538,1353.2856448640935,1365.9262023716149,1347.7554364104253,1363.5096435546875,3863586,931.0390306872603,931.2358173022473,919.3309777310822,927.890625,15152973
2023-09-28,1182.7459002555731,1182.7459002555731,1153.9589668880435,1158.4755859375,14518346,3344.1081258394006,3346.709144183534,3276.6222567368527,3285.35400390625,1755753,746.5759362770035,748.3279930851168,738.9592924506106,741.5630493164062,55354188,1364.346121640076,1368.7145118891362,1333.7670495202924,1337.903076171875,5814602,930.2519986326986,931.9737765254613,919.6753630057271,927.3987426757812,25991282
2023-09-29,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014,3285.7720140406323,3314.80073078161,3256.3718204401093,3277.783447265625,2243791,741.5629997895483,747.2815569377753,740.8816873168103,742.8284301757812,32053782,1331.0716531169655,1344.7347011757531,1316.1074596363055,1334.185302734375,6068968,931.4326152919225,940.5826225175415,928.4809961836039,936.5487670898438,10447334
2023-10-03,1156.415758225436,1159.220075299941,1149.492028660551,1150.55908203125,8859056,3282.9851507659523,3282.9851507659523,3232.7307740458355,3264.081787109375,1948148,743.1690816035621,743.1690816035621,732.9486816600946,733.9464111328125,38971694,1334.7430734406207,1335.626009761539,1320.1041662355099,1332.837646484375,4181867,936.2535565130627,936.2535565130627,923.8567802867412,925.1358032226562,11131636
2023-10-04,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386,3238.4901251841598,3295.8043780585294,3230.129854777585,3286.282958984375,1788138,727.5951410981291,747.0625696224938,724.7966982477518,744.41015625,54649430,1324.4723576469635,1347.662196700851,1318.1520231181905,1342.457275390625,4510406,919.9212698646451,920.4132063725941,910.0825397056649,915.0510864257812,17334739
2023-10-05,1151.105104982258,1156.14276991832,1146.017758932428,1148.549072265625,10953682,3301.3779563539,3366.4022830125305,3298.776937930184,3334.21533203125,2990768,747.0869560565192,755.1172706279191,745.8945403681716,747.4276123046875,48512674,1349.5677537176623,1371.5493723980028,1347.8946904576385,1360.2099609375,7384621,920.118033512241,928.7269221864746,919.4784920475328,925.6768798828125,10478856
2023-10-06,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026,3335.748014629831,3376.573957922691,3320.931802445196,3363.987060546875,2075691,751.4428415259151,751.9295273041055,744.5562258825445,746.600341796875,17759356,1365.8333416160965,1379.775158645182,1360.07076929426,1374.38427734375,3598672,930.743934599139,931.2850527835039,922.8729499513662,929.9568481445312,6355755
2023-10-09,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878,3385.955889020274,3417.492640385133,3372.904533090084,3379.732177734375,4233074,743.6558133244023,744.6291848078113,735.8688414571311,737.937255859375,16454972,1361.5577278028998,1385.8164641413844,1359.0481329313968,1371.3634033203125,3567552,925.0866714522842,926.8576310013959,921.2003607425811,923.4632568359375,6725306
2023-10-10,1144.8018394410437,1150.435072150941,1143.4121010954177,1145.719970703125,10236032,3381.310949914247,3388.695809075016,3345.3618374286275,3370.953369140625,1848148,740.0300286548502,744.1424994102023,737.426212407623,742.1227416992188,33266292,1379.2174656790087,1391.393296146582,1365.4614945887647,1389.673828125,5688951,925.2342295793238,942.0584345201288,925.184987886715,935.8600463867188,11452715
2023-10-11,1148.7227620999727,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118,3390.553690446803,3390.553690446803,3348.752343578281,3353.303955078125,2426417,744.6778161774354,750.5424029295025,743.8991308991633,749.3013305664062,31333360,1391.3931210472037,1411.1440254040863,1376.9400609460672,1388.9765625,7220129,939.5003896293223,946.5350458326664,935.4172924942318,937.7293701171875,12233117
2023-10-12,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.0693359375,12554450,3320.8845794551935,3333.5642298620264,3286.6075677973577,3290.7412109375,4241281,747.5979272653602,755.3362421435227,745.4078415117224,754.2898559570312,22025336,1386.6529740945282,1398.2711535251433,1349.5677226602481,1362.1153564453125,11081662,937.4833935799946,944.6164730548359,933.105206632664,938.86083984375,7836818
2023-10-13,1161.4040366702475,1170.0897506197043,1156.0188455521982,1166.0198974609375,10150316,3279.0836028382487,3322.742789618248,3274.439008499951,3317.030029296875,2890357,749.4960266639874,753.7788848660191,744.6048112974557,747.4276123046875,39745300,1305.8834648401426,1336.555460811477,1301.2361927232737,1330.188720703125,17973439,934.6301694921657,941.9600353612119,929.317231265394,935.9583740234375,6650442
2023-10-16,1163.885548402189,1168.6254903286665,1159.4186102633319,1163.4140625,5929036,3312.5247424765194,3320.5598001135572,3268.958537503607,3273.556640625,1671104,745.3592240817852,746.794923276397,740.0056808464606,744.4345092773438,17856084,1331.0716238772634,1341.7603494799055,1329.1197923285388,1332.97705078125,4850745,933.2035679262765,939.4511376395518,930.8914903286628,936.0568237304688,5763024
2023-10-17,1169.3451452373686,1171.18152891328,1162.0491704758838,1168.972900390625,7928180,3279.0840262676807,3282.9389493515223,3254.3284259625857,3257.765380859375,1672065,757.1613797779257,757.1613797779257,747.0626501424497,750.080078125,32902558,1338.6466520261836,1350.822481541712,1336.6018978023671,1340.69140625,3923764,939.9922889934013,945.4527721377236,936.1551602699086,938.5164794921875,7747527
2023-10-18,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320,3261.434629120479,3272.3029361301546,3236.35381596575,3239.372802734375,1408245,750.0800099587005,750.0800099587005,738.8375816778204,739.640625,31216200,1340.2732005613768,1351.426652993233,1336.8806694215968,1338.925537109375,4264837,933.892332658969,935.3189606246175,923.9551785937446,928.5302124023438,12000153
2023-10-19,1147.5068298823098,1152.37085365543,1142.0472385636656,1144.603271484375,12032556,3231.223370291604,3238.0686815240006,3214.832003562597,3218.324462890625,1514545,732.6567520860139,742.8041382598725,731.5860077723223,737.3045654296875,30252364,1325.494781539788,1338.088932944853,1325.494781539788,1332.51220703125,6795691,920.9051479428266,929.7600051345846,918.9374019002138,920.6591796875,8612676
2023-10-20,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312,3213.434955097758,3259.1629792610242,3207.5211938456205,3254.552978515625,1481211,732.46203118805,743.1691173582408,732.46203118805,741.1250610351562,21094010,1329.1198424704962,1337.0202051704955,1324.7049339028495,1326.5638427734375,3928622,916.9696757843909,924.8406601258879,915.0019296990167,917.7075805664062,6586576
2023-10-23,1136.5877075106362,1144.6530132953733,1119.3403612940447,1123.2861328125,7853962,3234.4831753695994,3240.0244989975004,3167.707394851243,3175.949462890625,1106272,741.4657259067877,744.0208260452915,730.0772676931944,732.9730834960938,22376136,1325.0302081269804,1331.304025507751,1306.1158332337493,1309.2760009765625,2636516,926.8084170823352,929.5632496240031,910.4761484024964,914.9527587890625,11856890
2023-10-25,1116.7593673158804,1132.219887961399,1113.2602415640138,1120.6802978515625,11620688,3157.6488052225827,3189.779430139314,3145.2621710118374,3157.2763671875,1518537,740.2490577379119,741.1251158897211,725.8674694399969,728.3252563476562,28311996,1317.137163082653,1320.4794799105882,1281.6432340369931,1289.8812255859375,6940777,911.1155983660612,918.7406142727789,896.7018946503207,901.3260498046875,12593434
2023-10-26,1117.2309217780673,1120.7052071856403,1101.9937228681183,1105.0709228515625,15222534,3136.7405251390774,3142.0024058676267,3101.3036615496458,3107.590087890625,1984471,725.7701287135245,726.1351430280494,710.6828703798318,712.2159423828125,55561798,1275.7591696776637,1293.600262701033,1273.923205151914,1279.901611328125,6357656,899.5551235944749,901.8180196143733,884.5018778394127,893.9962768554688,21693345
2023-10-27,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084,3119.9302305469437,3131.1061000295,3107.8230386075074,3120.81494140625,1108851,715.1846713831347,719.3215000369331,713.9193003827721,715.0143432617188,31940532,1283.8557413785777,1303.956418417084,1283.8557413785777,1299.5784912109375,4634358,901.227738868632,903.3430900053108,896.6035233948352,898.0301513671875,8645505
2023-10-30,1128.6463150337838,1153.958963260135,1126.6361687340607,1147.7548828125,16813304,3119.9307137941782,3150.5247521908564,3104.7967215257736,3146.52001953125,910972,712.1429060469561,725.1373914861161,711.4858921827074,722.7769775390625,23310982,1299.578632909673,1299.578632909673,1283.3380187073392,1296.4718017578125,2667696,894.4389499383923,911.3615781096987,893.553500239537,909.9841918945312,7687791
2023-10-31,1155.4480281047179,1155.4480281047179,1133.0636557231696,1135.5452880859375,12808438,3165.5653292410716,3165.5653292410716,3119.977136155537,3137.392822265625,999811,731.9754116576363,731.9754116576363,717.3748382868058,718.591552734375,32634824,1299.2020849293924,1300.3319358033273,1283.24396131538,1288.3280029296875,3451595,914.3131752513102,915.9857713767747,899.3582935043779,900.588134765625,17211107
2023-11-01,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190,3124.586727484181,3140.04677064712,3083.6085408942245,3101.908935546875,1563475,711.6562634115908,719.0538633124389,711.6562634115908,717.6181640625,33877466,1292.7057061877338,1296.8481472235057,1272.5579091746342,1274.91162109375,3090672,899.0631137871601,902.801819087158,894.6356853935422,899.30908203125,12927203
2023-11-02,1148.4746196953226,1153.6116471680004,1145.4966608528325,1151.57666015625,10562104,3113.5971840186144,3144.0979943996585,3113.5971840186144,3129.336669921875,1245384,722.7283533192214,725.4051249981815,714.041024388573,718.7131958007812,45225154,1289.8340961001559,1295.765495943668,1281.972721492604,1289.975341796875,3758060,905.2123769553756,909.8857738877014,898.0792974270889,905.114013671875,9747311
2023-11-03,1155.0509397455937,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156,3149.732283319998,3155.2269944023587,3114.6214751338234,3120.76806640625,1402598,724.188409593513,725.84315305655,721.0979669049797,722.1199951171875,18095340,1299.2962891749294,1310.5469878192453,1297.1308279223888,1307.7696533203125,3349045,913.5753279987291,919.4293847809116,911.8535501246075,918.7406616210938,7146961
2023-11-06,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304,3143.213583990875,3159.32550946651,3128.3124232964,3148.10302734375,1099852,729.0552066561768,729.0552066561768,721.7549208752405,727.351806640625,25593730,1312.335688818848,1324.9044879431974,1309.4171089173929,1321.1856689453125,2736381,925.8245118398002,932.4656547249422,922.2825929880618,930.2027587890625,10338367
2023-11-07,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204,3146.0076050155294,3170.3615989894342,3134.8317343049944,3138.97607421875,1191144,727.1084316790375,727.1084316790375,718.9320882014275,723.8233032226562,41952848,1318.0788882083543,1323.633672222704,1313.2302178841162,1322.1273193359375,2272209,928.3825689148798,935.122135214151,915.4446745754223,932.8099975585938,15704942
2023-11-08,1157.4332718147846,1161.900209827792,1152.3459257444151,1159.368896484375,7884494,3139.9070288671746,3168.312363594793,3138.13760716147,3149.3134765625,992899,722.2172785513859,726.8407930714139,720.7815793854345,725.9161376953125,31399546,1322.7861337778295,1322.7861337778295,1305.3215449018542,1309.6053466796875,3550635,933.1543790682605,933.1543790682605,919.035765182007,920.6591796875,17606074
2023-11-09,1159.344192861405,1159.3689122452765,1143.6353879313751,1146.787109375,14513610,3157.2767077479807,3158.580468385049,3112.526613178185,3117.5556640625,2112352,723.2150058605088,726.4271198457463,721.9982915168673,723.044677734375,22116740,1314.2187005328615,1315.725053279232,1289.8813406007866,1294.3533935546875,5498051,918.9373868552664,927.1527024283356,917.953513850068,922.2333374023438,9406117
2023-11-10,1144.3054653415224,1149.6658152095554,1140.5830169850344,1148.946044921875,7734954,3108.7539194734713,3117.5548699661017,3094.178816043121,3104.516357421875,1338557,720.3435553235623,728.0818705084018,720.3192566823748,725.8917846679688,14015186,1289.7870751538298,1292.7998955154703,1281.3608320382564,1288.75146484375,2943649,919.8229744492044,926.2673311686412,917.3632917279805,923.4632568359375,9560455
2023-11-13,1152.9166537769547,1153.7605056745233,1147.3578218124285,1148.7972412109375,3854810,3125.5178566599852,3125.5178566599852,3098.509508077405,3102.7470703125,1030990,726.1837249264701,728.0574529993991,723.1662973344708,724.5776977539062,20605914,1299.1079216804326,1301.5557594451382,1290.6345575452056,1293.1766357421875,3462092,925.7261812013599,925.7261812013599,916.9696869940611,919.3801879882812,11470096
2023-11-15,1161.4039352802765,1172.2982770196893,1154.9516911953863,1169.5684814453125,12220648,3150.757229249606,3178.603680948949,3125.5649102414236,3170.501220703125,2059802,732.0240144584016,735.3577999173147,730.2963157159859,732.1700439453125,41245460,1317.1372799012984,1331.2595523805833,1311.4883709095843,1327.96435546875,8551860,929.169741735814,929.169741735814,923.6108349273643,925.9229125976562,19492138
2023-11-16,1166.9131951067154,1178.3534231349859,1164.8533675821152,1171.6778564453125,13134910,3194.482754503449,3286.9631232989923,3179.7212020773018,3257.62646484375,3951984,734.7494821683149,739.275683586882,731.8537256048544,734.0924682617188,29713838,1333.2366316222942,1368.3540614057245,1328.058465108388,1360.3514404296875,6673907,923.8567704420823,930.9406682319986,918.9374053172576,920.9051513671875,19706373
2023-11-17,1167.8064883385834,1177.9067803474445,1167.3846835483773,1169.121826171875,7758634,3257.6264533729463,3282.446106711715,3252.6903987151904,3261.910400390625,2021292,725.1617989259986,733.6787999200959,724.6751131549073,732.5107421875,23701874,1356.726715350655,1366.0944431282537,1351.0778065575678,1353.4315185546875,4901251,911.6075526979567,923.2664842460193,905.3108012759441,906.9833374023438,10956653
2023-11-20,1165.647592311094,1170.5363354915235,1159.617152805321,1166.044677734375,4490186,3251.4792439201733,3291.2000522913654,3251.4792439201733,3277.88232421875,1475621,736.355559924993,736.355559924993,730.7830316987671,732.5593872070312,19331452,1357.6211505386314,1367.0359990167078,1349.7597750449072,1352.537109375,3584210,907.1309619231906,911.8043589612981,902.7035331502466,906.58984375,10562301
2023-11-21,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.7109375,8214450,3277.8827416982326,3295.996918736589,3260.560052355792,3269.128173828125,1807236,739.2756311878541,740.7356883923068,735.9174877356371,738.7645874023438,24959972,1357.621085267004,1365.152963687348,1352.6782900536532,1354.796630859375,3793135,909.4922588007951,913.0833593528811,907.1309394932731,911.164794921875,8989572
2023-11-22,1178.7754188353035,1188.4289448727575,1177.3856804226161,1185.326904296875,8534814,3259.6284835416786,3290.0360697315477,3242.026580680009,3287.707763671875,1798051,739.7622592873266,739.7622592873266,731.756303337279,736.136474609375,29123650,1352.1604184890853,1373.5791976051314,1352.1604184890853,1372.49658203125,3108786,908.3607719626023,910.2793363749666,899.9978512350831,907.8688354492188,12197979
2023-11-23,1185.3268657327444,1191.1835423841578,1185.3268657327444,1188.9500732421875,8531542,3287.56827517058,3300.606789576356,3259.628601443918,3267.31201171875,2729804,734.1654789893513,741.6360936254299,734.1654789893513,740.3950805664062,13046220,1382.0057382429595,1382.0057382429595,1362.9876738861756,1364.447021484375,3186928,908.1148071289062,910.4268847301861,903.6873784917665,908.1148071289062,5534614
2023-11-24,1187.0144298509326,1192.474021001291,1186.7414260587238,1188.1558837890625,6749486,3254.273341378371,3263.8660077062705,3215.8562918450352,3219.6748046875,1989733,740.3462978210936,746.1622278549652,739.6892839772345,745.6511840820312,16469192,1360.9635301203575,1367.6480498608116,1349.948087939533,1353.2904052734375,2973195,906.639000110985,915.3954941269687,905.3599771779697,914.41162109375,7452002
2023-11-28,1188.1558894990753,1191.034607263244,1178.899449291774,1188.404052734375,13792174,3219.675036815199,3242.1663837595383,3197.2300740959413,3231.82861328125,1689195,747.1599852149395,748.1577148272565,742.5851864137691,743.9722290039062,28489338,1359.504127646951,1360.4456124998921,1343.5460053605395,1358.2801513671875,3755373,913.9197163754527,916.0350074399643,906.8358182796372,910.5745239257812,14231987
2023-11-29,1195.1540911072586,1197.1145563492605,1190.2156671664848,1191.5308837890625,12531306,3241.933757170491,3276.3926911019207,3237.0909254440503,3272.4345703125,1441634,746.5272258063289,760.6897681490088,746.0891967833849,758.8160400390625,34042488,1366.1887841970392,1375.2270167066754,1364.964922721827,1374.19140625,3875778,915.8874351292822,925.9228920765872,911.0664332225615,924.4470825195312,11680078
2023-11-30,1188.5529645510346,1191.530923348677,1176.2440439527552,1179.9913330078125,28439984,3259.116602029924,3275.1353041689813,3241.9337467212595,3248.08056640625,3266235,763.6828760176745,765.2889031775027,750.5423621524202,758.6456909179688,69491440,1368.21286477539,1375.179875684024,1364.729416784748,1370.001708984375,10120867,923.8076235957443,925.6769463830785,913.2309881790077,919.8721313476562,23950292
2023-12-01,1180.2643464861462,1189.3967050711567,1180.0658643673892,1188.3544921875,14342842,3259.6286996171643,3275.4145702734368,3250.3620863601263,3270.478515625,1172141,758.2077422076743,762.028213465217,755.3849410922298,756.9910278320312,22153536,1374.4738659652146,1374.4738659652146,1361.5284482373077,1367.318603515625,3489187,920.8559820278334,936.6471322793062,917.9535445552444,931.4326171875,16986046
2023-12-04,1215.9997806950958,1215.9997806950958,1190.4886500919326,1201.209228515625,15590990,3301.212171500063,3304.1459737662194,3257.766068313779,3271.2236328125,1625213,772.8569470817542,784.5374047202694,765.873018667368,783.2720336914062,50662456,1374.9913943979213,1385.7714640337215,1364.493931093046,1378.6632080078125,5511948,948.1584573156929,978.8060663731462,945.8955613418391,975.2149658203125,33131257
2023-12-05,1210.540207865299,1211.4584602643838,1201.9288955146308,1209.9197998046875,12693624,3295.0187221482606,3295.0187221482606,3262.236218437115,3289.058349609375,1377656,796.4612297811876,797.6779441560443,786.7275147823341,790.2316284179688,52230820,1380.0286364435226,1381.064246866101,1357.6212494620409,1368.8719482421875,5123039,986.3327787602838,999.3690972825519,979.0029121847634,997.106201171875,31378461
2023-12-06,1214.560584514323,1227.3905513904704,1208.5549856031337,1221.5091552734375,16422442,3289.989790276004,3364.728417171479,3283.051256098317,3356.579345703125,1896572,797.4102062498663,797.4102062498663,786.8004930390686,792.22705078125,38613060,1371.5081438440814,1390.5732132882843,1366.1417258233225,1388.03125,5269178,997.6472527517989,999.8609670700351,984.1189985847997,987.0706176757812,18786590
2023-12-07,1220.9631623446442,1221.4346482742724,1212.0292855470004,1219.4990234375,8142096,3357.4176932901005,3381.213029212423,3345.0310582673073,3366.6376953125,1967653,790.86431017188,795.2444817359088,786.5814519897668,793.5167236328125,20450386,1386.6659544767813,1386.6659544767813,1376.2626157196041,1380.1226806640625,4424453,980.2818725979603,986.037565872625,972.2141617664823,982.88916015625,11841945
2023-12-08,1222.874052744466,1229.251775342433,1213.5182500771466,1218.853759765625,10204894,3383.494574372215,3394.670444147185,3354.670189052335,3377.627197265625,1641155,793.5167662504412,805.4649253113081,793.5167662504412,804.5888671875,33728038,1384.359451550866,1407.237466186765,1380.4522661411922,1403.895263671875,6323433,978.4617345457,996.5157807404588,977.2318932503937,994.5480346679688,16116363
2023-12-11,1218.9777608532804,1224.7351961410227,1217.1909371644088,1220.6405029296875,7066138,3374.0883926549964,3402.121292502445,3366.731035421938,3392.71484375,1102503,803.0557997692163,809.6990123500813,801.5713845523902,803.5181274414062,23187620,1402.8124958995527,1410.3443750721678,1395.2806167269378,1401.4002685546875,3862018,990.8585350218602,1003.5505215202488,988.4480940647678,1000.697265625,11714606
2023-12-12,1220.9631521449135,1223.41994400905,1201.1844932637518,1203.1202392578125,9197124,3389.0359467038065,3444.4030235404603,3381.6319783454765,3419.909423828125,2236866,805.0754658820659,806.0731953368484,794.1980523054578,795.5364379882812,36581476,1391.0436957618062,1402.8122549476082,1381.7700941088613,1389.6785888671875,6103494,1000.6972103966642,1004.5343391404565,992.3342898455438,999.31982421875,12380856
2023-12-13,1202.102614795848,1210.2176004047437,1194.3103140708777,1208.03369140625,10031182,3393.3200297320063,3399.327014186455,3318.301959327764,3346.75390625,3850968,794.4901060535459,796.2178641804811,786.0461204150259,793.7357788085938,29346914,1389.6316388053183,1389.6787590187653,1349.2890359623277,1364.2115478515625,8549258,998.43433885667,1004.2392137541405,992.9246739088817,997.5488891601562,15887040
2023-12-14,1217.9851619285064,1228.3831772791464,1212.3518080035872,1223.0228271484375,16972354,3380.7008135779533,3425.4042954103893,3378.4657304357984,3415.392578125,3290396,801.0847344683164,807.3872910879392,800.5980487244109,803.1044921875,35172366,1377.7689770027378,1422.5836336750658,1375.8388870549381,1413.5924072265625,12489858,1005.7641705011573,1023.2279161860637,1004.7802975048245,1016.9803466796875,16317672
2023-12-15,1229.8970515295573,1240.8162343922088,1225.951280138882,1238.6324462890625,15932152,3414.880405810453,3628.386103974232,3414.880405810453,3595.83642578125,8531230,803.0314839042278,811.7918273650013,801.3767404796611,806.2192993164062,138837130,1433.9285107001285,1495.5957668241965,1431.9984208352303,1486.0396728515625,18395389,1026.819128412104,1026.8682500033867,1009.1585351765273,1020.669921875,14306067
2023-12-18,1238.6323699765335,1258.1379030406688,1236.3243792186838,1251.239013671875,14165188,3593.135349665333,3659.1660225226565,3567.1047044603515,3594.15966796875,2521612,808.2390318694991,810.1857749432232,803.4938456272962,805.8056030273438,18014754,1476.2010899731836,1499.7853308836295,1468.9988229814394,1472.811767578125,6467243,1013.3399724649145,1013.3399724649145,1001.582737875324,1004.9771118164062,8592711
2023-12-19,1268.1140495332209,1277.4945707453207,1253.3234974409622,1269.6527099609375,16820604,3580.9344338278265,3590.340880507226,3529.711704605322,3554.1123046875,2004435,803.0314705665357,807.2413140972394,800.135714179051,804.44287109375,24008446,1478.2254196692145,1481.8501135515992,1452.9465730697686,1467.115966796875,4221721,1008.9618258446333,1008.9618258446333,996.2698393148889,999.0739135742188,10094256
2023-12-20,1276.080186427869,1289.8780864366483,1250.7426960684581,1254.2913818359375,17736722,3564.403684666202,3631.0398484080574,3507.872459996768,3520.4453125,2586083,806.9249792104754,812.2541644467366,800.3303634873538,806.4382934570312,34232520,1473.471002139645,1490.8413527319508,1440.4719101230721,1446.4974365234375,6592367,1005.5182598581188,1005.5182598581188,985.8407988041439,990.4158325195312,16490281
2023-12-21,1254.2170195322976,1277.2962009364337,1249.8741628164655,1271.8614501953125,13765454,3498.2802045463336,3545.265380055125,3486.2662350262744,3527.384033203125,1517562,806.438219443738,822.3771764061897,803.1530909094922,820.8927612304688,36589240,1432.2338260213533,1456.1475641627426,1432.2338260213533,1446.1207275390625,5319038,980.4786481484716,994.5972620458951,973.2472054564856,988.2020874023438,18064916
2023-12-22,1270.3972179591544,1280.968874306117,1264.4660199985942,1273.1021728515625,16541784,3539.0252149254707,3581.8194348785914,3503.6349627762156,3561.376953125,2413058,819.3841375121868,820.5035385294108,811.3538224343752,813.1788940429688,48578850,1445.1320854708788,1474.3652352440706,1433.8813877884545,1471.4466552734375,6741060,986.775479446596,993.2690175032114,975.6084843898132,978.2649536132812,20881976
2023-12-26,1274.5663382448713,1286.453332624264,1271.935783794956,1279.554443359375,7465664,3557.51228537649,3570.6904075901484,3529.8518256722914,3534.881103515625,1285231,814.3469774999401,820.5278631124984,812.0595781088068,818.824462890625,18045856,1445.1792254261095,1457.4185283124546,1433.8814073771757,1453.60546875,6878067,978.8553364159527,981.4133823646852,973.9359710908165,979.0520629882812,14339699
2023-12-27,1281.514887400953,1290.3990823415181,1277.0976304877347,1283.922119140625,9204156,3538.094209699452,3555.9755563874555,3509.2232119367036,3549.456298828125,1293976,818.3620896655261,830.5292334309963,816.9506891067552,828.9718627929688,27009078,1453.6526019531718,1478.131207944611,1453.6526019531718,1475.40087890625,4225849,981.856149768816,988.6940796680807,976.002092947119,986.0867919921875,12996468
2023-12-28,1285.3862277761266,1296.4046504171113,1283.9220890250845,1293.203369140625,12302636,3561.377091167723,3574.4156056228353,3531.6679956087487,3538.93212890625,1682889,831.8919383640549,837.7808237889657,828.3391087868577,829.9208374023438,44076470,1477.1425892283842,1477.1425892283842,1464.0089217215004,1471.2113037109375,5702253,991.7440268494004,995.3843691168538,982.9875327507294,989.6779174804688,24915990
2023-12-29,1295.9581362918193,1297.397434632089,1280.174929799553,1282.9791259765625,10864584,3531.5749015656434,3560.0734608663474,3506.8016322454937,3532.878662109375,1574996,825.9057143332578,834.6174011041943,825.4190285852712,831.8676147460938,25011426,1450.8752194379208,1468.1984480838207,1449.8866144117019,1452.616943359375,4388990,987.8576980727095,992.2851266822139,977.6746362911867,980.52783203125,12280140
2024-01-01,1280.7953983035607,1293.8488097378856,1277.1225094292433,1285.6097412109375,4030540,3529.71204270318,3568.8275851289145,3513.8795612451445,3549.363037109375,825907,830.2858079331686,831.8188797770368,823.472208102533,826.4409790039062,14239686,1448.9451947683858,1465.8919221925776,1445.4146265550125,1460.572509765625,2808451,975.5592756483813,988.6447747328209,975.0181575005023,983.28271484375,7683792
