,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2025-06-05,418.5,420.95001220703125,415.75,419.1000061035156,13212523,1422.3193687346825,1448.913106617055,1417.9368477633755,1436.662109375,13716817
2025-06-06,420.29998779296875,421.29998779296875,419.0,421.04998779296875,8774988,1435.2676355449807,1445.7258660607492,1431.28354772945,1437.7576904296875,8182161
2025-06-09,422.0,423.6000061035156,420.5,423.04998779296875,10473123,1451.204075048637,1451.70208605586,1439.5506661134996,1443.0367431640625,7885125
2025-06-10,424.5,428.54998779296875,423.04998779296875,427.0,13041075,1444.2318404180787,1448.1163503747662,1430.2875329933524,1432.777587890625,7913181
2025-06-11,428.0,428.1000061035156,424.8500061035156,426.1499938964844,20789182,1440.0485867347081,1462.7578142878924,1437.3592545136698,1443.13623046875,8195700
2025-06-12,427.0,427.20001220703125,419.54998779296875,421.0,18508835,1447.7179200254843,1451.2039968882907,1428.6939248911115,1435.865234375,8828114
2025-06-13,415.0,419.3500061035156,413.5,413.8999938964844,17873926,1418.335338487147,1429.7895915718395,1408.6739736495979,1422.2198486328125,9757276
2025-06-16,414.95001220703125,418.8999938964844,413.25,418.20001220703125,7006629,1421.223780491138,1436.6621211041454,1418.7337255535563,1432.0804443359375,8458093
2025-06-17,418.1000061035156,419.04998779296875,415.70001220703125,417.3999938964844,9028406,1442.2398094911548,1442.2398094911548,1420.12817043809,1425.506591796875,10366599
2025-06-18,417.0,418.45001220703125,414.8999938964844,415.8999938964844,8036215,1424.3114328610282,1437.0605628519918,1420.028489708749,1424.4110107421875,6681735
2025-06-19,415.6499938964844,418.25,414.79998779296875,416.0,12601006,1424.4110453044384,1434.1721095891817,1420.0285241646616,1427.598388671875,10007230
2025-06-20,416.0,419.5,416.0,418.54998779296875,13203184,1425.3075053013417,1465.148385952672,1422.4190171371765,1460.367431640625,29010635
2025-06-23,417.0,417.5,411.75,413.8999938964844,14839890,1447.2199506188397,1457.9770367383994,1436.2637087352834,1451.0048828125,5989078
2025-06-24,416.8999938964844,420.6499938964844,413.75,414.3500061035156,16690068,1459.1721495093714,1469.1323689599471,1437.359244595668,1445.0286865234375,16402744
2025-06-25,416.3999938964844,418.1499938964844,415.1000061035156,416.3500061035156,9946718,1458.1762135192969,1466.5428226679085,1454.690136506102,1461.463134765625,7525851
2025-06-26,417.20001220703125,420.8999938964844,416.25,420.29998779296875,13703918,1463.2558362824063,1492.8377614283193,1459.2717484446844,1489.3516845703125,14657893
2025-06-27,421.0,422.0,417.79998779296875,418.6499938964844,21409935,1493.4353527246628,1515.9454247275912,1490.9452978220222,1509.3717041015625,11117052
2025-06-30,419.79998779296875,420.75,415.79998779296875,416.45001220703125,12317124,1507.7781788170053,1518.734421010171,1490.0489382705405,1494.630615234375,8409527
2025-07-01,417.0,418.8500061035156,414.8999938964844,415.1000061035156,13670465,1494.630607775488,1525.3081343971446,1494.132596769193,1522.320068359375,10368523
2025-07-02,416.8999938964844,416.8999938964844,411.70001220703125,412.95001220703125,15990899,1522.3200879079554,1523.9136988316197,1502.6983810571346,1512.75830078125,6361002
2025-07-03,414.0,416.0,411.25,413.3500061035156,14185298,1514.7502729656235,1525.8060926058627,1506.9812529023668,1511.76220703125,11283291
2025-07-04,414.8999938964844,415.0,411.75,412.54998779296875,8256733,1517.9375659885409,1523.913698138102,1511.1645675851503,1521.2244873046875,6603501
2025-07-07,413.0,417.20001220703125,412.0,416.1499938964844,6845218,1520.5271677380254,1538.65484117058,1518.933556847784,1535.367919921875,7251074
2025-07-08,416.1499938964844,418.1000061035156,414.6499938964844,417.20001220703125,6807192,1529.8897875590692,1538.7544076502807,1524.1128113419518,1531.4833984375,7171261
2025-07-09,416.20001220703125,420.29998779296875,415.45001220703125,419.45001220703125,9930533,1530.586937987722,1544.8301010282516,1504.0927774643353,1512.9573974609375,8870660
2025-07-10,420.29998779296875,420.29998779296875,416.3999938964844,416.8500061035156,6220360,1513.654605815878,1518.6347158851345,1501.5031858807802,1511.16455078125,10047129
2025-07-11,417.0,418.04998779296875,415.5,416.79998779296875,8578844,1505.9852937598653,1508.9733598189127,1484.3716645666439,1489.2520751953125,7234991
2025-07-14,417.04998779296875,419.95001220703125,416.54998779296875,419.3999938964844,6896989,1486.263916129696,1494.0329360309418,1473.2160528053016,1477.7977294921875,10311846
2025-07-15,420.8999938964844,422.3999938964844,419.0,422.1000061035156,8532755,1480.2878335086834,1490.5469086437597,1476.503022895967,1479.4910888671875,8132454
2025-07-16,422.1000061035156,425.45001220703125,420.29998779296875,424.6000061035156,9780773,1467.1403332858122,1485.068728397248,1465.6463003598592,1479.690185546875,10409983
2025-07-17,425.79998779296875,425.8999938964844,423.0,423.95001220703125,7240795,1481.4830970988435,1483.674296790977,1468.0368005528198,1470.52685546875,11854613
2025-07-18,425.20001220703125,425.20001220703125,420.1000061035156,422.75,6730256,1478.8934598804974,1478.8934598804974,1463.2558421043927,1470.12841796875,10296318
2025-07-21,422.0,422.75,418.3999938964844,420.1000061035156,4822343,1459.1722169809668,1470.128458883213,1417.4388712363768,1422.9169921875,22442744
2025-07-22,420.1000061035156,420.3999938964844,415.20001220703125,416.0,9869507,1421.721828538219,1426.2039275426996,1405.0881881707605,1407.179931640625,20396320
2025-07-23,417.1000061035156,417.8999938964844,414.0,414.95001220703125,12196187,1420.3273163904719,1420.3273163904719,1408.7734859597779,1418.932861328125,8354596
2025-07-24,415.8500061035156,415.8500061035156,409.45001220703125,409.95001220703125,9005157,1413.554298653669,1417.3392306864348,1390.4466381154343,1397.3192138671875,14740507
2025-07-25,410.0,410.25,407.75,409.3999938964844,5824089,1393.3351272649268,1395.4267490386208,1378.593953801798,1386.1636962890625,11854722
2025-07-28,410.79998779296875,410.8500061035156,408.6000061035156,409.8999938964844,8123337,1386.7614543919697,1402.199795115413,1379.490445288333,1382.080078125,7748361
2025-07-29,410.0,411.3999938964844,408.0,408.45001220703125,6811772,1377.4984422704579,1414.550412474214,1377.4984422704579,1411.4627685546875,10750072
2025-07-30,409.0,409.29998779296875,405.75,407.6000061035156,10915863,1412.458776601272,1417.6381639620695,1395.7256799199,1404.4906005859375,7209849
2025-07-31,405.95001220703125,414.0,405.54998779296875,411.95001220703125,19364174,1382.5780559389787,1397.0203743336986,1376.7015020683227,1384.669677734375,17065827
2025-08-01,412.3999938964844,419.3500061035156,411.79998779296875,416.45001220703125,14324065,1381.3828853186424,1400.3073026227253,1378.7932525308158,1388.15576171875,10321171
2025-08-04,420.20001220703125,422.5,415.1000061035156,416.8500061035156,18352458,1389.5502251510159,1410.466686507784,1386.1637261382157,1405.885009765625,6312820
2025-08-05,417.20001220703125,417.95001220703125,413.0,414.1499938964844,8495104,1405.38696851784,1405.38696851784,1382.5780415934858,1386.1636962890625,9315972
2025-08-06,414.1499938964844,415.0,410.5,412.0,9080543,1386.3630773472378,1390.3471654369864,1377.797312271222,1387.259521484375,5834312
2025-08-07,412.0,414.75,411.6499938964844,413.6000061035156,11514878,1382.1796145349972,1388.1557462486337,1360.5659868045632,1383.8729248046875,9976705
2025-08-08,413.8999938964844,415.3500061035156,412.95001220703125,414.5,9814361,1379.4904158119157,1391.6418351007062,1359.569976594415,1362.35888671875,8793606
2025-08-11,414.5,417.0,414.0,416.8500061035156,8514272,1364.5501609316866,1382.4785572067015,1355.7851185633474,1380.6856689453125,9997486
2025-08-12,417.0,419.79998779296875,415.29998779296875,416.3500061035156,13635738,1376.4028464986861,1396.3232867936674,1369.7294260490362,1374.9088134765625,12244664
2025-08-13,417.20001220703125,417.5,413.6000061035156,414.1000061035156,10874910,1382.4785186353236,1386.2634508216695,1372.0202877666845,1377.0999755859375,7457021
2025-08-14,414.25,415.04998779296875,411.0,411.45001220703125,9580361,1377.300048828125,1380.699951171875,1370.0999755859375,1373.800048828125,7126128
2025-08-18,413.0,413.70001220703125,404.8500061035156,406.29998779296875,30950814,1390.0,1394.9000244140625,1377.0,1381.699951171875,11785109
2025-08-19,406.3500061035156,409.3999938964844,404.5,409.1000061035156,16681331,1390.0,1421.0,1389.0999755859375,1420.0999755859375,14384719
2025-08-20,409.1000061035156,410.25,405.45001220703125,406.04998779296875,18188129,1413.0,1424.9000244140625,1410.0,1413.0,8725641
2025-08-21,406.04998779296875,406.8500061035156,403.3500061035156,405.54998779296875,15028966,1425.0,1431.9000244140625,1420.300048828125,1424.800048828125,11021323
2025-08-22,406.0,406.5,397.5,398.29998779296875,13087624,1420.0,1423.4000244140625,1407.9000244140625,1409.199951171875,5818868
2025-08-25,399.0,400.54998779296875,396.25,399.3500061035156,10440286,1414.699951171875,1419.5,1405.699951171875,1412.5999755859375,5979407
2025-08-26,399.29998779296875,405.3999938964844,398.3999938964844,403.3500061035156,13715752,1408.0,1410.0,1381.5999755859375,1384.9000244140625,12145259
2025-08-28,404.5,404.5,400.0,400.8999938964844,12471719,1389.9000244140625,1392.199951171875,1366.5,1385.9000244140625,13161813
2025-08-29,402.0,410.45001220703125,401.8999938964844,409.75,25255050,1381.0999755859375,1403.5,1350.0,1357.199951171875,18758842
2025-09-01,409.75,410.20001220703125,405.0,405.8500061035156,12268090,1356.0,1363.199951171875,1340.5999755859375,1353.9000244140625,11232238
2025-09-02,406.54998779296875,407.8500061035156,404.45001220703125,406.75,19808255,1354.800048828125,1384.5,1354.5,1366.5,11517006
2025-09-03,408.5,413.25,407.29998779296875,411.75,12936588,1369.699951171875,1376.5,1360.5,1372.5999755859375,7847563
2025-09-04,423.95001220703125,427.0,415.0,415.8999938964844,27274123,1371.800048828125,1374.0,1357.0999755859375,1359.300048828125,13223177
2025-09-05,416.8999938964844,417.0,404.3999938964844,407.3500061035156,16000675,1363.0,1381.0,1359.300048828125,1375.0,5777575
2025-09-08,407.45001220703125,410.54998779296875,406.79998779296875,407.54998779296875,7419022,1380.0,1386.0,1372.4000244140625,1378.5,6986720
2025-09-09,408.5,410.95001220703125,407.3999938964844,410.04998779296875,8825896,1376.5999755859375,1381.199951171875,1368.699951171875,1376.199951171875,9754452
2025-09-10,411.0,413.70001220703125,408.95001220703125,413.04998779296875,9252397,1383.9000244140625,1388.5,1374.0999755859375,1377.0,7790815
2025-09-11,413.04998779296875,416.70001220703125,412.45001220703125,415.04998779296875,8274406,1376.0,1385.5,1375.0,1383.300048828125,9766072
2025-09-12,415.3500061035156,417.04998779296875,412.8500061035156,413.75,7803379,1383.300048828125,1396.300048828125,1380.5,1395.0,7403368
2025-09-15,413.04998779296875,414.29998779296875,411.75,412.6499938964844,5707331,1393.0,1400.800048828125,1388.5999755859375,1399.300048828125,5396697
2025-09-16,413.20001220703125,414.3500061035156,412.0,413.1000061035156,8239087,1404.699951171875,1408.0,1398.199951171875,1405.300048828125,8686961
2025-09-17,413.95001220703125,414.6000061035156,408.04998779296875,409.29998779296875,14113882,1407.0,1416.199951171875,1406.9000244140625,1413.800048828125,7519417
2025-09-18,411.3500061035156,413.04998779296875,410.1000061035156,411.54998779296875,15647808,1420.4000244140625,1422.0,1410.699951171875,1415.0,9332642
2025-09-19,411.54998779296875,412.6000061035156,408.95001220703125,410.6499938964844,19505321,1414.9000244140625,1417.0,1403.5999755859375,1407.4000244140625,13461373
2025-09-22,410.6499938964844,411.0,406.04998779296875,406.95001220703125,8930779,1403.9000244140625,1410.699951171875,1388.0,1390.5999755859375,7757970
2025-09-23,407.1000061035156,408.1000061035156,402.1000061035156,403.20001220703125,14936357,1391.0,1395.0,1376.800048828125,1389.800048828125,14014702
2025-09-24,403.20001220703125,404.6499938964844,400.70001220703125,401.0,12380865,1385.300048828125,1396.0,1380.4000244140625,1383.0,5922759
2025-09-25,401.45001220703125,403.0,398.0,400.1000061035156,22006368,1381.300048828125,1384.5,1369.0,1372.4000244140625,11411143
2025-09-26,400.1000061035156,405.8999938964844,399.79998779296875,405.1000061035156,14414044,1372.0,1382.699951171875,1366.0,1377.5999755859375,9879109
2025-09-29,406.8999938964844,408.0,403.20001220703125,407.25,19717660,1381.5999755859375,1389.0,1368.0,1372.800048828125,14231999
2025-09-30,406.75,406.75,400.3999938964844,401.54998779296875,9465490,1377.0999755859375,1377.0999755859375,1362.800048828125,1364.0,14604684
2025-10-01,402.3500061035156,406.0,399.75,405.6000061035156,17643039,1367.0,1378.5999755859375,1362.699951171875,1368.699951171875,12045916
2025-10-03,404.8999938964844,405.5,402.29998779296875,404.29998779296875,16987141,1363.199951171875,1371.5999755859375,1356.9000244140625,1363.4000244140625,12842347
2025-10-06,403.0,403.8999938964844,399.79998779296875,400.75,13989077,1360.0,1377.4000244140625,1359.0,1375.0,12396580
2025-10-07,402.5,402.6000061035156,399.5,399.79998779296875,12298968,1376.0,1395.9000244140625,1375.9000244140625,1384.800048828125,11244040
2025-10-08,400.0,401.75,398.0,399.75,8402463,1384.800048828125,1389.0,1364.5,1367.4000244140625,8525081
2025-10-09,399.0,401.3999938964844,398.95001220703125,399.8999938964844,15656267,1374.0,1380.0,1369.0999755859375,1377.800048828125,8826633
2025-10-10,400.45001220703125,403.8500061035156,399.5,402.79998779296875,15085738,1377.800048828125,1388.0,1375.0999755859375,1381.699951171875,6373084
2025-10-13,400.0,400.95001220703125,398.54998779296875,399.25,9508594,1376.9000244140625,1377.699951171875,1367.800048828125,1375.0,7600682
2025-10-14,400.0,400.8500061035156,396.20001220703125,396.79998779296875,10291102,1380.0,1388.0,1370.0999755859375,1375.9000244140625,9768174
2025-10-15,398.0,400.8500061035156,397.25,399.8999938964844,16043867,1383.0,1384.0,1372.699951171875,1374.300048828125,10882743
2025-10-16,401.0,406.0,399.54998779296875,405.1499938964844,22962049,1375.0999755859375,1400.5,1375.0,1398.300048828125,12315932
2025-10-17,405.3500061035156,413.8500061035156,405.25,412.1499938964844,21071344,1401.0,1423.300048828125,1399.0999755859375,1416.800048828125,19335561
2025-10-20,412.54998779296875,414.8500061035156,411.29998779296875,413.04998779296875,13083621,1440.0,1473.800048828125,1433.300048828125,1466.800048828125,24721978
2025-10-21,413.5,413.95001220703125,412.3500061035156,412.8500061035156,1142130,1468.0,1474.0,1460.0,1465.199951171875,2066169
2025-10-23,416.0,420.45001220703125,413.54998779296875,415.95001220703125,24305990,1475.0,1482.9000244140625,1444.5999755859375,1448.4000244140625,18707090
2025-10-24,415.95001220703125,417.95001220703125,413.45001220703125,416.79998779296875,14935678,1450.0,1459.800048828125,1441.0,1451.5999755859375,9700837
2025-10-27,417.0,422.70001220703125,416.6000061035156,420.6499938964844,11603679,1463.0,1485.0,1458.0,1484.0999755859375,14113867
2025-10-28,420.5,421.6499938964844,415.8999938964844,417.8999938964844,17163147,1484.0999755859375,1492.0,1477.5999755859375,1486.9000244140625,17631577
2025-10-29,418.20001220703125,422.20001220703125,416.04998779296875,421.6000061035156,11470661,1490.0,1508.300048828125,1488.0999755859375,1504.199951171875,11884745
2025-10-30,421.6000061035156,421.70001220703125,416.1499938964844,418.75,12938674,1500.0,1503.0999755859375,1484.0,1488.5,9318663
2025-10-31,420.5,426.3999938964844,418.20001220703125,420.3500061035156,18599864,1490.4000244140625,1497.5,1482.300048828125,1486.4000244140625,8758053
2025-11-03,419.95001220703125,421.6499938964844,413.29998779296875,413.95001220703125,7635440,1486.0,1495.0,1479.300048828125,1484.699951171875,8452085
2025-11-04,414.0,414.5,408.3500061035156,408.8999938964844,10085404,1483.9000244140625,1492.800048828125,1470.0999755859375,1473.0999755859375,10007806
2025-11-05,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,0,1473.0999755859375,1473.0999755859375,1473.0999755859375,1473.0999755859375,0
2025-11-06,410.0,413.29998779296875,406.54998779296875,407.5,10095563,1484.0,1501.5999755859375,1476.199951171875,1496.0999755859375,16772678
2025-11-07,406.04998779296875,409.1000061035156,403.1000061035156,404.04998779296875,8411611,1494.5999755859375,1498.4000244140625,1475.9000244140625,1478.0,7821765
2025-11-10,404.04998779296875,407.1000061035156,403.6499938964844,405.54998779296875,6650003,1477.9000244140625,1501.0,1475.5,1489.300048828125,7068438
2025-11-11,406.0,408.04998779296875,404.6000061035156,406.8500061035156,12005318,1497.0,1498.800048828125,1480.199951171875,1493.4000244140625,7127506
2025-11-12,408.0,408.1000061035156,405.54998779296875,407.0,7987236,1505.0,1524.699951171875,1500.0,1511.5,12384459
2025-11-13,407.0,407.5,404.5,405.70001220703125,6617185,1515.0,1522.0999755859375,1506.800048828125,1510.9000244140625,7196443
2025-11-14,404.70001220703125,408.75,400.1000061035156,408.1499938964844,64020258,1505.5,1520.9000244140625,1505.5,1518.9000244140625,7682823
2025-11-17,409.75,412.0,406.0,407.1000061035156,7855399,1520.9000244140625,1523.699951171875,1511.5,1518.300048828125,5871416
2025-11-18,408.25,409.79998779296875,404.54998779296875,405.8500061035156,7661681,1521.699951171875,1527.800048828125,1510.5,1519.4000244140625,11045042
2025-11-19,404.8500061035156,405.54998779296875,402.79998779296875,403.54998779296875,7882450,1517.4000244140625,1522.300048828125,1512.0,1518.9000244140625,5692366
2025-11-20,403.54998779296875,407.0,403.25,405.45001220703125,6693410,1530.0,1550.9000244140625,1526.699951171875,1549.0999755859375,18171724
2025-11-21,405.0,408.5,404.70001220703125,407.8500061035156,5808131,1541.0,1557.800048828125,1540.0999755859375,1546.5999755859375,9615271
2025-11-24,408.3999938964844,408.79998779296875,402.8500061035156,403.54998779296875,11037491,1550.0,1550.0,1531.800048828125,1535.9000244140625,18433951
2025-11-25,403.54998779296875,404.5,400.1000061035156,400.79998779296875,8199785,1535.9000244140625,1559.5999755859375,1525.0999755859375,1539.699951171875,15033482
2025-11-26,401.0,403.95001220703125,400.95001220703125,402.29998779296875,11443953,1542.300048828125,1571.5999755859375,1540.5,1569.9000244140625,14054299
2025-11-27,403.5,405.95001220703125,402.1000061035156,404.29998779296875,8679529,1575.0,1575.5,1556.0,1563.4000244140625,9794643
2025-11-28,404.29998779296875,405.0,402.5,404.25,6883500,1568.0,1581.300048828125,1563.0,1567.5,8959508
2025-12-01,402.79998779296875,405.5,398.20001220703125,404.25,13442658,1575.0,1577.5,1563.5999755859375,1566.0999755859375,8920233
2025-12-02,404.25,405.5,400.5,400.95001220703125,8093808,1561.0999755859375,1567.5,1542.0,1546.300048828125,11389150
2025-12-03,401.70001220703125,402.20001220703125,398.8500061035156,400.5,10772192,1545.199951171875,1552.4000244140625,1533.0,1538.800048828125,6090883
2025-12-04,400.1000061035156,403.54998779296875,399.04998779296875,403.04998779296875,8057989,1536.0,1560.5,1517.5999755859375,1535.5999755859375,11867930
2025-12-05,403.04998779296875,405.3500061035156,402.0,404.95001220703125,4419747,1530.4000244140625,1545.800048828125,1520.5999755859375,1540.5999755859375,10183266
2025-12-08,404.95001220703125,405.25,400.54998779296875,402.29998779296875,6056866,1539.199951171875,1551.0,1535.0,1543.0,11301491
2025-12-09,402.0,404.5,400.0,401.04998779296875,9426717,1540.300048828125,1542.5,1520.0999755859375,1529.4000244140625,11503971
2025-12-10,401.1000061035156,404.3999938964844,401.0,403.1499938964844,6969146,1534.0,1547.5,1531.4000244140625,1536.9000244140625,7991629
2025-12-11,403.1499938964844,404.0,401.1000061035156,402.8999938964844,6980147,1536.9000244140625,1550.0,1524.0,1545.0,4706197
2025-12-12,402.8999938964844,404.0,399.8500061035156,400.1000061035156,12407516,1550.800048828125,1559.800048828125,1546.0999755859375,1556.5,5106655
2025-12-15,400.1000061035156,403.3500061035156,399.5,402.29998779296875,7756564,1551.199951171875,1558.5999755859375,1546.5,1556.199951171875,5774543
2025-12-16,401.3999938964844,405.75,401.04998779296875,401.70001220703125,12347384,1545.0,1551.699951171875,1538.800048828125,1542.300048828125,11731856
2025-12-17,401.0,403.1000061035156,399.1000061035156,399.79998779296875,8087490,1550.0,1550.0,1539.300048828125,1544.4000244140625,7116649
2025-12-18,400.0,401.95001220703125,399.8500061035156,400.3999938964844,7227668,1535.199951171875,1551.5,1535.199951171875,1544.4000244140625,6580829
2025-12-19,400.25,402.6499938964844,400.25,401.04998779296875,10654835,1554.4000244140625,1574.199951171875,1551.0,1565.0999755859375,13937275
2025-12-22,401.6000061035156,403.6499938964844,401.20001220703125,402.70001220703125,6847871,1573.5,1577.5,1565.300048828125,1575.4000244140625,10184852
2025-12-23,402.5,408.8999938964844,401.79998779296875,407.3500061035156,10081997,1580.9000244140625,1580.9000244140625,1568.0999755859375,1570.699951171875,7506564
2025-12-24,407.95001220703125,409.5,405.6499938964844,406.6000061035156,5777430,1572.699951171875,1575.699951171875,1553.5999755859375,1558.199951171875,8815745
2025-12-25,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,0,1558.199951171875,1558.199951171875,1558.199951171875,1558.199951171875,0
2025-12-26,406.5,407.1499938964844,403.8500061035156,404.1499938964844,3152453,1554.699951171875,1561.0,1554.300048828125,1559.199951171875,2311495
2025-12-29,404.1000061035156,404.79998779296875,401.45001220703125,402.6000061035156,6647710,1554.9000244140625,1558.0999755859375,1543.5999755859375,1545.5999755859375,5972105
2025-12-30,403.0,403.45001220703125,400.29998779296875,400.6000061035156,12340527,1547.0,1553.5999755859375,1537.800048828125,1539.800048828125,8815884
2025-12-31,401.1000061035156,403.75,400.8500061035156,403.0,9945109,1541.0,1577.0,1541.0,1570.4000244140625,5771830
2026-01-01,402.70001220703125,402.70001220703125,362.70001220703125,363.8500061035156,282626710,1573.699951171875,1592.5,1571.0999755859375,1575.5999755859375,6408128
2026-01-02,360.0,360.0,345.25,350.04998779296875,118790358,1580.0,1594.5999755859375,1578.199951171875,1592.300048828125,6602230
2026-01-05,350.20001220703125,353.95001220703125,346.04998779296875,349.70001220703125,48358124,1593.0,1611.800048828125,1575.300048828125,1578.0999755859375,8704973
2026-01-06,350.25,350.70001220703125,337.75,342.45001220703125,72582738,1569.0,1569.0,1496.300048828125,1507.5999755859375,27417125
2026-01-07,343.0,344.54998779296875,339.29998779296875,341.25,29440734,1510.0,1520.0,1498.0,1504.199951171875,11199340
2026-01-08,341.5,345.1499938964844,339.04998779296875,340.8999938964844,36706319,1500.0,1503.9000244140625,1468.800048828125,1470.5999755859375,16518684
2026-01-09,340.8999938964844,341.0,336.1000061035156,337.1499938964844,35193201,1465.0,1479.9000244140625,1465.0,1475.300048828125,8335311
2026-01-12,338.25,339.5,335.79998779296875,338.3999938964844,16156143,1475.300048828125,1485.300048828125,1451.0,1483.199951171875,8883745
2026-01-13,339.0,339.5,333.70001220703125,334.70001220703125,24922339,1485.0,1485.800048828125,1444.699951171875,1452.800048828125,13499760
2026-01-14,336.0,336.0,333.45001220703125,334.75,14913422,1444.0,1467.0,1440.199951171875,1458.800048828125,8321764
2026-01-15,334.75,334.75,334.75,334.75,0,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0
2026-01-16,337.5,337.5,328.54998779296875,329.20001220703125,30526898,1458.800048828125,1480.0,1455.0999755859375,1457.9000244140625,17167161
2026-01-19,330.0,334.6499938964844,327.29998779296875,333.20001220703125,15507440,1450.5999755859375,1450.5999755859375,1403.300048828125,1413.5999755859375,20392765
2026-01-20,334.04998779296875,334.5,325.5,326.29998779296875,18771011,1410.699951171875,1416.0,1390.0,1394.0,13189498
2026-01-21,326.0,329.29998779296875,324.3500061035156,324.75,14177965,1389.5,1412.9000244140625,1373.0,1404.5999755859375,17352720
2026-01-22,326.1000061035156,328.70001220703125,321.04998779296875,324.8500061035156,18622852,1410.0999755859375,1419.5,1395.0,1402.5,15721693
2026-01-23,325.54998779296875,326.3999938964844,322.70001220703125,323.0,11950089,1401.800048828125,1407.0,1381.0,1387.0,9837802
