,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-10-03,4035.918946931116,4051.446717559506,3986.116074065324,4007.65625,3350119,473.3595144685611,480.0147341646593,472.94064644228075,477.2688903808594,16481353,1262.6841687096132,1407.2282821394099,1244.4251066977758,1313.7232666015625,33666390
2024-10-04,4000.318271301223,4069.436196462167,3999.4186065272825,4026.119140625,2965463,474.70916243329543,481.5505850504167,466.8438893596582,468.70550537109375,18930962,1322.4955097391237,1393.7042687854919,1279.6307042142828,1365.077880859375,22813737
2024-10-07,4046.6175121163583,4068.7258712834955,4004.483984564525,4045.62353515625,1472619,471.9167568584212,479.31664050572476,471.68406223740055,474.89532470703125,17114457,1392.2754925099034,1415.5355061782936,1256.3874229949577,1271.47314453125,18471468
2024-10-08,4045.386749254377,4051.8249459382696,3980.3875920827627,4027.065673828125,1541867,474.70916262824323,477.08271861882434,470.9859601036691,472.801025390625,9868331,1283.9006439596446,1420.519808225329,1273.0350108459475,1409.7703857421875,21072588
2024-10-09,4033.456640048349,4066.5953683116572,4020.864108234231,4026.78173828125,1082504,474.52300307966124,474.52300307966124,456.6050454275096,457.67547607421875,24874940,1431.1527917417368,1460.3939396275082,1382.3068510989053,1389.301513671875,16570605
2024-10-10,4027.065743241721,4065.506761861307,3975.322076727874,4002.59033203125,2378875,461.07292157165,461.35216692010636,455.58117505154325,458.00128173828125,13292273,1401.9118078550937,1445.1088183989345,1384.1843941175455,1400.9647216796875,10436880
2024-10-11,3922.6788421196575,4016.3669515997326,3893.7536496314738,3928.54931640625,5759183,458.88553006277044,459.76978731576037,453.6730289927351,454.41766357421875,14949380,1417.1969054171814,1511.8982253712531,1411.780638261605,1494.1043701171875,19460430
2024-10-14,3919.8384463197513,3943.887604227915,3902.985219568291,3916.66650390625,2137590,457.0239270306357,464.4703615554793,454.83654444829324,462.56219482421875,6970606,1507.2462254079203,1658.0373618003673,1507.2295543547248,1598.126220703125,38131941
2024-10-15,3911.364268047913,3948.1959706652674,3877.231559755508,3897.8720703125,2759474,463.5395431890202,464.84266846423816,460.2817300009753,464.0514831542969,8347216,1614.9067317078134,1624.011317457414,1551.7724773545924,1579.10302734375,12606870
2024-10-16,3867.7632605900644,3896.1678867388287,3850.9098028436433,3877.18408203125,2359151,461.67793639321064,464.3307377203826,458.28050046536174,459.0716857910156,6939430,1520.2054072571616,1536.8196334409668,1468.6680004857415,1502.54443359375,18922134
2024-10-17,3894.0845506582914,3910.3228978529323,3875.2902957519555,3890.48681640625,2522659,460.7471349200635,460.7471349200635,454.2315378220923,455.0692443847656,7669729,1504.7708013398192,1514.1578214336198,1395.5983984104525,1414.721435546875,10883109
2024-10-18,3881.944405297675,3935.2379992491005,3872.453098683255,3913.31298828125,2361000,454.92962162837006,457.5358722670346,445.295833910263,453.021484375,22616838,1407.89300778966,1476.3437463751989,1362.7021615765677,1420.453369140625,17133642
2024-10-21,3922.3776803062365,3929.3538837407996,3862.9620049373275,3872.31103515625,1595450,453.0214708169555,453.85920685423713,444.3184618732703,450.1825256347656,7680088,1435.8049368702846,1481.6603119433046,1432.515263462177,1440.257568359375,8399076
2024-10-22,3859.1654759681237,3881.75483326371,3802.5499216715493,3811.234375,1928049,450.1825341028487,454.6038499942979,447.52973276804886,448.4605407714844,12772970,1448.764052087175,1450.0931122578054,1346.1211074701364,1359.1300048828125,8449722
2024-10-23,3796.143121407225,3904.2962832162098,3791.919304547543,3859.402587890625,1966476,447.7159128151993,449.85674470503926,446.3197155392319,447.11090087890625,10553961,1365.692643172731,1462.0553438563234,1332.796397023315,1419.921630859375,10116579
2024-10-24,3800.3195802607424,3871.504387583309,3800.3195802607424,3841.986328125,2676744,448.6466834538993,449.0190007298163,437.4770471770943,439.0594177246094,13596626,1427.1654213201061,1455.3432734895973,1420.7025285766224,1437.117431640625,6044799
2024-10-25,3850.6711865496663,3883.843261907162,3827.5597587126654,3851.145751953125,1759676,442.8756969116362,459.3509061803578,441.38642779120835,448.9259338378906,32154050,1437.1007519250693,1437.1007519250693,1327.0312799380147,1349.9921875,7136559
2024-10-28,3861.9653632236445,3923.7063623671393,3844.928513292037,3882.75146484375,1532534,448.6001588146549,452.27684006531985,443.0618910761679,450.6479187011719,8946214,1369.0156310790596,1411.5481137174093,1358.08343536274,1384.034912109375,5329038
2024-10-29,3887.4970090191655,3894.757766071196,3853.565587028902,3867.94482421875,1445885,451.4390938460629,455.34846963211504,447.9951367963455,454.1849670410156,7131161,1390.9463857887592,1428.826912151834,1374.697585016307,1423.5269775390625,4742361
2024-10-30,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002,454.184973007894,459.11822877893854,452.83529700456427,457.5358581542969,6640080,1426.5008656132845,1503.2587738258792,1415.0702425981954,1442.334228515625,9406821
2024-10-31,3862.9619045386735,3870.839735602275,3758.5575287403312,3766.57763671875,3740372,457.9547336726039,458.8855416729211,451.1598618201317,454.9761657714844,8111694,1450.4254967478032,1492.725436394436,1433.8444908727515,1483.8533935546875,5852634
2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895,457.0239381563187,458.04781813468816,455.4415674625382,456.37237548828125,1517892,1489.4024515379715,1503.2587735893949,1466.890202443333,1483.205322265625,1532865
2024-11-04,3764.5371079100955,3788.834714578836,3714.1856783834955,3762.496337890625,2269192,459.30436247116853,459.30436247116853,446.3662114156426,451.0667724609375,8754385,1476.67607895636,1515.2211375061845,1452.7515346799466,1466.5911865234375,6472092
2024-11-05,3740.61911840681,3783.234994421101,3740.61911840681,3769.330322265625,967590,449.5309522164633,451.48564009009533,443.94613393463237,446.97125244140625,7610046,1477.008185894165,1536.8195426460527,1462.8196597183974,1529.49267578125,8041224
2024-11-06,3799.939563929586,3938.7021869268697,3773.0316173071656,3929.068603515625,3792017,446.9712534416916,450.8806291977046,444.9234936170633,447.8089599609375,11749720,1544.462254765461,1599.9538643263397,1534.6431259124338,1556.6072998046875,9576756
2024-11-07,3957.5902722464216,3991.853518092011,3877.2462233751357,3939.746337890625,3724349,448.4140231856805,449.29828047118207,443.1549711985074,444.8304138183594,9267980,1566.908032366929,1627.3341508748508,1561.7409793633701,1618.9107666015625,9629979
2024-11-08,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039,444.83037855513163,447.43662897936747,441.7587389122067,444.9700012207031,6325023,1629.5272525387963,1651.1258805741502,1545.2264787433328,1559.714111328125,9576687
2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487,444.9700163904902,448.18127880846396,441.2933647379613,443.9461364746094,5700343,1553.4339421232023,1577.6076996287777,1515.2210890092601,1536.2049560546875,5962818
