,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,1145.1287260147478,1163.920714976533,1139.1908094185892,1160.235107421875,10253470,3102.7385758648256,3121.986510569045,3086.94986856028,3090.586669921875,1516489,1549.4400206968505,1571.83773382555,1545.8042688196354,1562.142578125,4780368,745.7995461441087,746.2751836097618,737.2380717623523,739.7351684570312,13714126,759.0887779652497,760.7863121575199,749.9220814859318,757.48828125,9507347
2021-11-11,1155.7532535702464,1169.6083122656398,1153.7056670416569,1162.3509521484375,10722478,3086.7727558320053,3113.4272592900734,3047.744594551371,3094.046142578125,1284514,1555.6790014808366,1561.7834438877305,1534.1789944556008,1555.9932861328125,4731349,737.2619310557671,739.5687613215156,730.3889343351215,736.4295654296875,7999404,753.4141968795224,753.7051909036771,743.131954118792,748.3215942382812,9221059
2021-11-12,1166.1503984605802,1182.4626105860948,1163.465776749054,1179.8917236328125,8712341,3109.8346748298673,3134.803739975808,3091.828458130939,3127.619140625,1747259,1564.7009741488232,1600.4745229836617,1560.257374940205,1598.0955810546875,5069009,737.2381265594817,741.5426691680743,734.8837441539887,738.6650390625,14914092,749.5340373227253,756.5181891708595,748.0790081545845,753.3170776367188,15380106
2021-11-15,1183.0312646799675,1184.03237124433,1169.3809275416072,1172.9300537109375,4803269,3129.348803932194,3166.2482415297136,3129.348803932194,3151.7900390625,1809157,1599.801502761789,1615.8704586842389,1593.8766663299257,1604.3349609375,4354074,742.9934150082311,747.6308811816832,739.3310290495845,740.6865844726562,9533594,753.7052342876302,761.0288704760063,748.4186155908851,750.1161499023438,10934583
2021-11-16,1170.3137274678447,1171.6560383638487,1135.2551376309032,1145.6749267578125,11337581,3165.7156378788404,3171.525554383202,3141.7665422714635,3154.539306640625,2013204,1606.8933627342767,1623.904843607028,1595.2231874741956,1608.9581298828125,6034233,739.6163891144192,740.662768498323,733.2428343419601,736.2869262695312,8245406,750.1161135428322,752.4926733047377,739.1549043612118,741.1434326171875,12785837
2021-11-17,1137.0523041547756,1137.0523041547756,1119.7846004549367,1121.149658203125,10202029,3149.395165626962,3160.260960061091,3110.189432058475,3123.93798828125,1632914,1609.1825130450993,1617.665788691909,1598.544612062206,1604.6041259765625,4732492,731.0072118067511,734.3842261047051,727.0118455965297,728.1058349609375,7598878,738.0878578031025,748.8065613872471,733.6257326006576,738.475830078125,11657214
2021-11-18,1119.3295736996563,1132.5249718442826,1114.8022082606076,1125.3812255859375,8505625,3117.950252419845,3123.00634559004,3061.5813534905255,3082.9580078125,2136598,1599.352472206742,1606.3994401188306,1579.0643450623231,1597.3775634765625,4326924,725.8466618423676,734.1465133558511,725.4661286012387,732.1964111328125,9152874,741.9679932427853,744.4900204442565,733.7228268925884,740.0279541015625,20644385
2021-11-22,1108.4546749722033,1114.3243503421943,1069.7331113718908,1075.5345458984375,24124307,3085.35310837777,3118.6601354949016,3051.5584025436406,3067.613037109375,3167936,1601.5071244338014,1602.7639344525808,1572.017511239656,1579.423583984375,6621839,735.3355639518028,738.5223119294355,713.0044068868091,720.7572631835938,15261272,745.2660189615661,747.3515847056727,718.0569820404053,729.4547119140625,20403786
2021-11-23,1061.5657022414562,1092.5975959560926,1050.6227346718351,1085.59033203125,25326999,3055.7276694399716,3087.615408340092,3022.731175942812,3072.802490234375,2153461,1557.609061572099,1568.5162072074827,1535.0766715265677,1559.2249755859375,8436160,714.4075058157676,726.6789762107248,711.7201424006887,720.8524169921875,11235214,718.7359659573292,735.2262975856127,709.278275758755,729.3091430664062,24913042
2021-11-24,1082.9287078531017,1096.5335515396243,1066.343532034508,1069.9154052734375,16820296,3079.8533069845294,3098.347415365551,3037.099784404964,3054.218994140625,2161746,1562.0079630725788,1562.4568159355308,1515.3272653255822,1522.5089111328125,7333061,724.8715849784808,730.7456967746908,720.1390148495992,722.0415649414062,30802286,727.7571681382037,749.0975982602171,724.3136105732106,737.4088745117188,23186419
