,TCS..NS,TCS..NS,TCS..NS,TCS..NS,TCS..NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-06-27,,,,,,836.7397746618053,845.0770913433391,832.0531241260426,836.7644653320312,55074650,1208.5404862113423,1215.0832662808862,1189.600929226802,1200.226806640625,20516632
2024-06-28,,,,,,837.4797542547091,841.9197388781129,828.3037980772367,830.6718139648438,26476046,1207.2121725758393,1207.2121725758393,1177.0564410661386,1180.2540283203125,12507092
2024-07-01,,,,,,828.7971921822882,842.2651706437105,828.7971921822882,841.2291259765625,21187024,1180.25407382428,1195.7500741919466,1172.8259044392062,1192.3065185546875,8636894
2024-07-02,,,,,,846.0637432263002,855.8810546817267,840.0204307746837,853.7597045898438,45921690,1197.37356592243,1197.37356592243,1166.430804884834,1171.3992919921875,16153925
2024-07-03,,,,,,883.5570176331604,885.0370126375711,870.5577402219837,872.5310668945312,123217802,1177.54840489326,1196.24199235147,1160.428990253299,1182.2218017578125,22330897
2024-07-04,,,,,,868.1404005851939,868.1404005851939,850.9231133709549,852.0578002929688,45848658,1209.179986290108,1215.033982934888,1194.7171004020095,1213.115478515625,15275791
2024-07-05,,,,,,831.2638253093144,831.2638253093144,810.1492067263514,813.0598754882812,82242548,1205.2444756355717,1222.5606171427328,1201.1613784936928,1213.509033203125,9535575
2024-07-08,,,,,,811.678583484828,816.4391857049037,802.7246020410699,806.7698974609375,39087800,1209.0816030717467,1219.5106332770943,1197.2751265898385,1215.1324462890625,6617190
2024-07-09,,,,,,801.6639054458949,812.3691778178521,799.369901303005,807.3372192382812,48550878,1215.0339475267522,1230.038011199292,1209.4751610015549,1228.1195068359375,13366874
2024-07-10,,,,,,804.1059188594888,809.0639261539534,799.5672916548901,802.2066040039062,45507182,1232.5470372074883,1232.5470372074883,1216.4114942007566,1223.1510009765625,18226503
2024-07-11,,,,,,801.1458762280633,802.0832183690328,789.8239394111588,800.1345825195312,44177074,1226.2501602309792,1237.5155787915146,1205.2937361837155,1218.4775390625,11307116
2024-07-12,,,,,,800.1839277769812,808.2745787950348,794.8312914757237,800.5292358398438,56049960,1215.9687089511149,1232.6945505595163,1210.2621973028672,1213.01708984375,12208290
2024-07-15,,,,,,800.9239527377698,804.031966294815,796.8292758573642,800.2332763671875,33375694,1213.213848187686,1218.4775450466864,1204.309869041595,1210.1146240234375,15612671
2024-07-16,,,,,,799.5673062806881,802.6506292263948,797.6186702674619,799.073974609375,28950324,1210.1638079399554,1224.9219031587354,1209.1799349253702,1219.9041748046875,12320605
2024-07-18,,,,,,793.2772787604164,801.1458943462288,788.9113057816174,796.6319580078125,33717064,1214.984806208363,1236.187197550179,1211.8363405098085,1230.136474609375,10999632
2024-07-19,,,,,,797.2239682199486,800.6772898644657,791.0573224261681,792.9320068359375,26002152,1223.9381496090357,1230.333324828054,1220.2486254442174,1228.51318359375,7958817
2024-07-22,,,,,,797.7172520784763,814.4905276323838,795.5712715150735,810.3218994140625,53744822,1220.002555200142,1225.2171302912695,1213.0170807189304,1221.134033203125,9958965
2024-07-23,,,,,,812.7885887086006,812.9119216218081,791.7973027922226,798.407958984375,52002152,1221.1341050565184,1228.5131532036169,1192.9461171142627,1206.96630859375,19369832
2024-07-24,,,,,,793.3513220807449,799.6906218755655,783.4353677463822,791.3286743164062,61728206,1205.2444794873966,1213.7550053424823,1182.6646411572679,1203.2767333984375,20122521
2024-07-25,,,,,,785.8773432331659,801.6639565310072,785.8773432331659,797.5199584960938,25535732,1186.0589540798987,1198.6033353860112,1171.3992217096722,1178.58154296875,14154461
2024-07-26,,,,,,791.7972838101718,800.0605887969758,787.5792741911353,798.2846069335938,43810540,1170.808877642708,1200.3250678353813,1166.824143926023,1187.7314453125,19309265
2024-07-29,,,,,,796.7306475152811,805.0432741154053,788.4920327099303,791.822021484375,51001148,1195.5532610278044,1222.708130922957,1184.7306583803272,1193.1427001953125,28458261
2024-07-30,,,,,,790.3172853310259,806.4738965011826,788.8372904146756,797.001953125,54595834,1193.4379877337221,1211.0000973333736,1184.976703679443,1189.9451904296875,23972277
2024-07-31,,,,,,796.237255579839,803.0945773220608,793.8692396532248,797.1005859375,37820484,1199.341350948273,1204.9002581785046,1191.4703658723204,1195.3074951171875,22297629
2024-08-01,,,,,,800.627938629233,814.0219048337823,798.1859108540549,808.471923828125,26215174,1192.946036063854,1202.9323712314479,1187.4363711753606,1190.584716796875,8725046
2024-08-02,,,,,,804.6238722852388,824.1104712768188,804.6238722852388,818.5111694335938,44119238,1177.69611282763,1182.271146810082,1170.9073643473816,1177.25341796875,10735395
2024-08-05,,,,,,809.1131991555811,812.02386783421,789.8239443515008,797.1005859375,41333634,1162.937883324056,1169.7266310287719,1148.1797883580148,1153.689453125,14306771
2024-08-06,,,,,,804.1305829139676,805.5858871810888,786.0253355957136,789.922607421875,45116050,1156.0508158159441,1168.5459553164283,1142.768529846995,1148.0322265625,13575619
2024-08-07,,,,,,797.7172336137804,804.130544706532,790.415901512036,800.9238891601562,42346264,1159.9371674712932,1160.7735557051485,1142.8669928495083,1153.5419921875,15753644
2024-08-08,,,,,,801.1705962949537,815.6252376687839,798.8272709671206,810.3958740234375,33976950,1148.13068131111,1155.4606080648502,1140.210574811538,1145.818603515625,10806438
2024-08-09,,,,,,814.9838462106346,820.1885189537674,811.9252142176729,814.0958251953125,26644618,1157.5758097480823,1161.9047548052447,1150.1475206629223,1152.70556640625,8687307
2024-08-12,,,,,,814.9838840860709,826.7991529902637,812.6898798741655,818.9798583984375,39316196,1162.0336803927066,1169.228167312303,1147.1485350418181,1163.8199462890625,10860455
2024-08-13,,,,,,803.1438891669751,805.314560371115,789.8979470194763,790.9092407226562,54055042,1174.1402001247322,1180.143923785119,1154.6903013699869,1159.4039306640625,13117927
2024-08-14,,,,,,792.5372946697382,796.0892584565494,790.9092761384464,793.1786499023438,32334428,1158.0642597488902,1161.090954297597,1144.1714580038308,1152.7552490234375,13431801
2024-08-16,,,,,,803.3906439659711,806.1779800129083,794.757339532809,805.1666259765625,27849246,1161.0412636212889,1183.8651517095705,1156.7245959708455,1178.1591796875,10961370
2024-08-19,,,,,,807.9045746403995,807.9045746403995,801.0225621096914,804.895263671875,19502164,1181.8804727263328,1186.5941018157116,1164.3160506791048,1166.8961181640625,6686394
2024-08-20,,,,,,802.8726105839366,812.0239372458545,802.8726105839366,807.9292602539062,31134494,1165.2091443736933,1180.6897926432184,1161.041352076898,1170.4189453125,10427061
2024-08-21,,,,,,803.1932814957441,806.3753069063249,798.1120014172305,802.0586547851562,47630904,1167.9876876109618,1169.625077755297,1156.178781920312,1165.8541259765625,17234142
2024-08-22,,,,,,805.1172807347715,808.2252943260683,803.1439540663039,804.77197265625,21300638,1172.9494391539793,1183.468250844818,1167.5907626667606,1181.979736328125,8564142
2024-08-23,,,,,,806.1038926835937,806.1038926835937,800.6772446912317,801.6885986328125,20333422,1183.8651886303296,1195.7733045260243,1179.449310773257,1194.2847900390625,7518309
2024-08-26,,,,,,805.2159251748899,812.9858989531632,805.2159251748899,809.0392456054688,22364266,1196.3191076607097,1205.647034605679,1191.8535643266057,1204.009765625,10920226
2024-08-27,,,,,,810.7412543536698,812.714580974844,805.2159036816922,807.9539184570312,35773244,1204.0098351320562,1223.0627726699063,1199.6435016150756,1216.9598388671875,16295325
2024-08-28,,,,,,807.9539173658313,808.9405806750858,804.2292392849356,807.6332397460938,26921188,1213.2882407138438,1217.009527109644,1207.9792296829603,1214.47900390625,12291305
2024-08-29,,,,,,810.0505418236547,811.2345497877237,804.6979056469421,808.3485717773438,49052604,1209.6164607584685,1225.5436144859966,1207.681440347739,1212.5439453125,10806748
2024-08-30,,,,,,816.9572296027775,819.9172195651064,799.7646332824804,807.5346069335938,445342100,1220.5818867193016,1226.0894388087463,1209.5669036760319,1219.7879638671875,21211148
2024-09-02,,,,,,812.4185353190471,812.4185353190471,800.7758609185206,802.6258544921875,34049680,1229.5129791826912,1229.7113993287953,1213.1393196536237,1220.5322265625,12516759
2024-09-03,,,,,,806.1039427589494,809.0392420850643,801.466613051357,807.756591796875,37282860,1217.8033299887798,1241.371477184039,1211.055469999512,1238.1463623046875,19114907
2024-09-04,,,,,,808.5705516272349,811.4318992052836,805.1172301742814,809.951904296875,24682744,1230.3565014424944,1234.176997942738,1223.3605556490777,1226.88330078125,13505843
2024-09-05,,,,,,812.0238589250097,813.947864316631,810.0505324148638,811.7525024414062,22876318,1228.5206798050983,1235.3182053814185,1221.8720299114532,1226.486328125,9142811
2024-09-06,,,,,,808.2252499925564,812.8872099026286,806.1532209716318,807.5592041015625,26029602,1216.5628019074484,1224.4520011114125,1195.7732653744783,1198.899169921875,10170479
2024-09-09,,,,,,808.0772497858858,813.2572321563082,804.1799176724811,812.2705688476562,23792914,1193.6893937018356,1228.8183593866072,1191.2580807218426,1225.5435791015625,13863250
2024-09-10,,,,,,815.9705333718649,815.9705333718649,808.0772271240113,814.1698608398438,26606646,1227.4786328440832,1231.844966297702,1217.6048683884173,1227.8260498046875,15545130
2024-09-11,,,,,,814.1945707781381,815.2305552034559,808.6692201411954,810.9879150390625,22226684,1222.0704612349368,1229.8107854485313,1217.009535927106,1226.88330078125,11993242
2024-09-12,,,,,,815.970556634334,823.8638631072175,812.541925723635,822.1865234375,32424046,1228.520699503871,1247.3752175091806,1216.9598787103319,1242.5623779296875,15376442
2024-09-13,,,,,,825.8371886289187,825.8371886289187,817.4752411837702,821.8658447265625,23860532,1242.4133910945052,1246.333097348584,1232.5396270556282,1240.7760009765625,9877288
2024-09-16,,,,,,822.383822656841,827.7118283198007,820.9285184448568,824.3324584960938,15172820,1241.4210578615323,1255.9092410243197,1235.169248684242,1253.1802978515625,8973335
2024-09-17,,,,,,827.8104775064535,827.8104775064535,820.9778464556504,823.2718505859375,20127122,1250.302517024621,1262.508384404533,1248.7644580527592,1258.39013671875,11513121
2024-09-18,,,,,,824.7764529489335,838.1210972952287,824.4064542356848,836.0984497070312,40917342,1252.3368930345305,1285.4315085718288,1252.3368930345305,1278.485107421875,12466597
2024-09-19,,,,,,838.2691083056365,848.0370989791965,838.2444778560398,842.8571166992188,30651776,1278.4851014958492,1290.0459218689532,1275.5080724453824,1282.107177734375,13172268
2024-09-20,,,,,,846.8037464482039,860.8390072921377,842.3884524296358,858.989013671875,60623386,1285.0841618950908,1351.9184375163336,1281.6606270608918,1328.201416015625,73257767
2024-09-23,,,,,,862.8370939539058,871.3963864151646,858.5204418257773,868.1651000976562,26965350,1320.80849505564,1321.60241788708,1298.4807781970735,1311.7781982421875,11380409
2024-09-24,,,,,,870.7303607683197,878.9443447710721,865.4270455398441,872.2350463867188,33039036,1310.8850653274296,1321.2054564579635,1305.377513381459,1308.50341796875,13886037
2024-09-25,,,,,,868.3376691203036,882.0769427901153,868.3376691203036,877.686279296875,31965312,1300.7135877579847,1317.583418764573,1300.0685405806087,1313.7132568359375,8728019
2024-09-26,,,,,,874.7017352717152,882.0770195965482,872.2350769395101,879.8323364257812,31899644,1309.892782398436,1323.1405374478413,1306.8165432729581,1318.87353515625,11100869
2024-09-27,,,,,,876.6503084858455,877.2422823547212,863.3303544458242,864.6376953125,35613502,1322.793216287465,1322.793216287465,1293.8663936696585,1296.5953369140625,17117379
2024-09-30,,,,,,862.738402689165,864.0456833682003,850.701098537286,854.47509765625,26383534,1282.2064133181361,1286.870498271365,1261.168789397214,1263.252685546875,12622212
2024-10-01,,,,,,850.5037447767241,859.3837142697525,848.5797393423385,851.5890502929688,24572284,1260.0772141126831,1270.4471502080723,1257.8939867892805,1264.6419677734375,10972413
2024-10-03,,,,,,846.3844351066934,851.5644172954591,825.5164827720641,829.7838134765625,48473398,1244.0011592918727,1256.0581509565811,1238.5929384016897,1246.7301025390625,17648551
2024-10-04,,,,,,826.083866681385,834.0511850540141,815.4772359655595,817.771240234375,48683232,1237.5508987809962,1254.7184806872842,1226.734336136113,1230.2572021484375,13488887
2024-10-07,,,,,,815.0824984433904,818.4371776300311,795.7439225540929,798.1119384765625,94458296,1232.0434743858432,1253.2795172340534,1215.6201496244253,1224.4520263671875,20667247
2024-10-08,,,,,,804.1306032900168,817.3519158252083,800.1839500223357,814.5152587890625,29734406,1231.4976811477177,1238.245662101406,1220.3338222332038,1227.13134765625,12219259
2024-10-09,,,,,,813.7505304861846,817.3271848335777,803.4892084079638,805.6845703125,41125642,1233.5319821121263,1255.4130720043904,1223.2115909568488,1234.62353515625,14765997
2024-10-10,,,,,,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766,1237.2036303622588,1245.0927087268437,1228.520629146562,1233.978515625,9118195
2024-10-11,,,,,,821.1258260358886,821.1258260358886,810.6672193318118,814.4905395507812,23672594,1227.528300150437,1231.299252032795,1212.6431550394777,1213.635498046875,8472512
2024-10-14,,,,,,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508,1211.6507942721546,1228.4214150784755,1208.0783837250117,1222.3184814453125,11833929
2024-10-15,,,,,,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130,1229.4632721003522,1248.6652054451272,1225.9405272443164,1245.8865966796875,11657338
2024-10-16,,,,,,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682,1238.9402364127245,1245.340800313192,1232.0930454805564,1233.6312255859375,7869727
2024-10-17,,,,,,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732,1239.8829828601924,1247.3255557801638,1215.024861988864,1221.8223876953125,8459497
2024-10-18,,,,,,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724,1218.547563181441,1259.1840825393742,1215.8682854811916,1254.8177490234375,11018126
2024-10-21,,,,,,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354,1254.8177669815936,1262.607635574402,1240.9746301061532,1249.4095458984375,7742775
2024-10-22,,,,,,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280,1256.9016668439735,1275.0615928812024,1250.1041412654479,1257.7947998046875,20090801
2024-10-23,,,,,,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090,1251.3445279562577,1258.2412633793258,1233.5320194899548,1242.0164794921875,14055447
2024-10-24,,,,,,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258,1240.6768573006573,1250.7987076222266,1231.547349996325,1243.15771484375,12223031
2024-10-25,,,,,,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478,1237.6998715609657,1259.184122863092,1224.7497462785968,1245.8370361328125,13546055
2024-10-28,,,,,,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142,1275.6569864282283,1297.7862848220739,1270.794481272672,1282.95068359375,24096412
2024-10-29,,,,,,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926,1291.3855165608227,1325.1251779791885,1289.3016205238707,1321.6519775390625,20656117
2024-10-30,,,,,,859.3836983279829,865.6736766021975,850.6023712370916,855.7330322265625,32715724,1313.8621457191011,1320.7093367177222,1295.6030101013187,1302.1029052734375,15055031
2024-10-31,,,,,,852.4771270596069,857.8544543150349,848.2344867353692,856.2757568359375,22895912,1297.2403694104125,1308.8507339009743,1278.6836040126998,1282.355224609375,23497314
2024-11-01,,,,,,854.9437133825962,860.4196824223525,851.5397130969706,857.0650634765625,1759692,1280.0727600114117,1286.2749035463628,1276.4011394929669,1281.90869140625,1007022
