,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2003-04-03,809.8138842198581,809.8138842198581,802.4979407369362,809.7678833007812,437.0,,,,,,,,,,
2003-04-04,809.8138444826096,828.2187045844871,805.2126294571402,819.1082763671875,677.0,,,,,,,,,,
2003-04-07,826.3781212405293,826.3781212405293,814.4149635833724,819.982421875,175.0,,,,,,,,,,
2003-04-08,832.8198610444309,832.8198610444309,822.7891905274139,823.617431640625,125.0,,,,,,,,,,
2003-04-09,821.7770094609288,828.2187105429292,819.1082822600866,819.9365234375,477.0,,,,,,,,,,
2003-04-10,828.1727130660768,831.8076842108836,809.8138536726757,824.7218017578125,1286.0,,,,,,,,,,
2003-04-11,811.6541672298963,842.0221802895184,810.7799253174744,830.1970825195312,893.0,,,,,,,,,,
2003-04-15,836.4088781917009,891.7154595636056,820.8567491545265,884.353515625,2536.0,,,,,,,,,,
2003-04-16,860.4272824787467,972.7889404296875,860.4272824787467,972.7889404296875,4558.0,,,,,,,,,,
2003-04-17,998.4635942593153,1003.018751898466,917.4822151857487,925.6263427734375,4659.0,,,,,,,,,,
2003-04-18,925.6263427734375,925.6263427734375,925.6263427734375,925.6263427734375,0.0,,,,,,,,,,
2003-04-21,924.8439067939171,934.0463337271899,854.9514630022788,875.5189208984375,1656.0,,,,,,,,,,
2003-04-22,887.1143026037261,900.733888547194,875.6112644475575,879.5682983398438,1420.0,,,,,,,,,,
2003-04-23,878.8776508170644,887.1138330104983,865.0280114417722,868.5709228515625,918.0,,,,,,,,,,
2003-04-24,874.2305844555301,884.3532543808046,866.9146435942864,881.1784057617188,492.0,,,,,,,,,,
2003-04-25,862.2674121214612,969.3376280754436,862.2674121214612,929.4451293945312,5426.0,,,,,,,,,,
2003-04-28,920.2426984749814,938.6475524444809,917.6660301526828,920.7028198242188,972.0,,,,,,,,,,
2003-04-29,915.6416405496651,922.0373396241237,901.0097566911003,906.8533325195312,539.0,,,,,,,,,,
2003-04-30,911.0402555300873,956.9603878463954,911.0402555300873,933.6322021484375,1044.0,,,,,,,,,,
2003-05-01,933.6322021484375,933.6322021484375,933.6322021484375,933.6322021484375,0.0,,,,,,,,,,
2003-05-02,934.9663861319742,1026.990636735515,924.8437185655847,1018.4783935546875,5464.0,,,,,,,,,,
2003-05-05,938.6476427765273,1058.2792050911828,938.6476427765273,1024.0921630859375,4127.0,,,,,,,,,,
2003-05-06,975.5496063826134,1016.8685405892652,975.5496063826134,997.2213745117188,1264.0,,,,,,,,,,
2003-05-07,1049.0768535277928,1049.0768535277928,957.9728109845896,969.1077270507812,1261.0,,,,,,,,,,
2003-05-08,1001.2242030951813,1001.2242030951813,956.1323042425491,964.4144897460938,530.0,,,,,,,,,,
2003-05-09,963.4944633465009,1060.8562219593832,962.5742203060554,1031.2703857421875,2799.0,,,,,,,,,,
2003-05-12,1021.4694076164321,1085.886397285937,1021.4694076164321,1070.702392578125,2713.0,,,,,,,,,,
2003-05-13,1085.8871348668426,1104.292001559501,1071.163241512716,1078.7552490234375,1977.0,,,,,,,,,,
2003-05-14,1085.886874170585,1141.1014609928181,1058.2795807594684,1102.63525390625,2645.0,,,,,,,,,,
2003-05-15,1099.690766320628,1118.095632702563,1081.2858999386926,1093.8931884765625,1282.0,,,,,,,,,,
2003-05-16,1107.972143033272,1107.972143033272,1085.8863195841038,1095.640869140625,695.0,,,,,,,,,,
2003-05-19,1101.5306465234864,1104.2913749608886,1095.0889468362145,1102.9110107421875,1220.0,,,,,,,,,,
2003-05-20,1092.3283407655438,1108.8927132455606,1086.806883272205,1104.015380859375,2124.0,,,,,,,,,,
2003-05-21,1104.2917767246738,1127.2978554064377,1096.0095883992387,1110.50341796875,2104.0,,,,,,,,,,
2003-05-22,1088.6933583887326,1122.69628706741,1085.8865727373309,1096.7454833984375,3793.0,,,,,,,,,,
2003-05-23,1104.2913526632494,1173.3095622047024,1100.6103814877051,1162.7728271484375,3915.0,,,,,,,,,,
2003-05-26,1150.3031487720616,1240.4869156357913,1150.3031487720616,1197.051513671875,5601.0,,,,,,,,,,
2003-05-27,1231.28495501503,1231.28495501503,1177.9108687737207,1182.9261474609375,1886.0,,,,,,,,,,
2003-05-28,1199.996726623305,1199.996726623305,1142.941667535387,1178.877197265625,3575.0,,,,,,,,,,
2003-05-29,1178.8311867194443,1197.236045216235,1161.346571147493,1190.05810546875,1972.0,,,,,,,,,,
2003-05-30,1173.3095210898423,1210.1192315554058,1170.7327964235242,1195.85546875,985.0,,,,,,,,,,
2003-06-02,1196.3155165770067,1214.7203706781916,1175.1499343606445,1189.4136962890625,3165.0,,,,,,,,,,
2003-06-03,1219.3219694583977,1219.3219694583977,1157.2055672407057,1173.5859375,854.0,,,,,,,,,,
