,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2024-09-13,1470.5268529366479,1477.2500011980833,1463.6542770635715,1466.766845703125,8711328,4289.098178257309,4305.194131685647,4265.427658509752,4282.091796875,1458786,1873.060057581397,1880.8867055756825,1858.8473618654502,1866.9620361328125,3843127,825.8371886289187,825.8371886289187,817.4752411837702,821.8658447265625,23860532
2024-09-16,1471.6723576050656,1475.0090069946318,1458.9232273463058,1465.4969482421875,5481774,4286.259024209965,4304.295780837143,4255.440183017549,4273.240234375,1155120,1868.5464710616527,1874.548483367517,1856.3504289468578,1872.867919921875,1570181,822.383822656841,827.7118283198007,820.9285184448568,824.3324584960938,15172820
2024-09-17,1468.1364260685732,1471.5975781970765,1460.790763828237,1466.4432373046875,5935328,4273.239388269134,4294.590014445038,4228.502101148829,4266.04345703125,1699364,1870.467067930622,1880.7424658489679,1865.0892884852562,1875.07666015625,2793127,827.8104775064535,827.8104775064535,820.9778464556504,823.2718505859375,20127122
2024-09-18,1464.1522884024148,1476.10455198121,1454.7399294679985,1457.6282958984375,8574714,4257.900566019319,4257.900566019319,4091.2129384450927,4115.025390625,2961779,1861.824097546446,1861.824097546446,1806.6536508696367,1817.0731201171875,6385468,824.7765131575844,838.1211584780381,824.4065144173259,836.0985107421875,40917342
2024-09-19,1460.4171894563083,1470.6264144806405,1449.7598031867433,1463.82861328125,16955902,4156.590462569691,4187.031121100962,4054.0971111064046,4067.68408203125,2927551,1834.7910511020839,1848.5237015550497,1804.2528841458939,1819.041748046875,7976570,838.2691083056365,848.0370989791965,838.2444778560398,842.8571166992188,30651776
2024-09-20,1468.136427109257,1489.0528890965668,1465.5218693608433,1480.0140380859375,30897320,4087.330983142617,4100.397388735434,4002.685288545634,4057.03271484375,5447908,1829.4134254860905,1839.0166455673825,1793.305341425795,1830.1336669921875,15242974,846.8037464482039,860.8390072921377,842.3884524296358,858.989013671875,60623386
2024-09-23,1485.0687739665293,1495.5270047691104,1483.026880271187,1487.434326171875,8832314,4071.3297402117255,4080.229763925027,4026.8291593303416,4041.5048828125,1702319,1833.2546020080952,1842.761812755645,1803.9167195535472,1821.2025146484375,3636672,862.8370332933276,871.3963251528371,858.5203814686755,868.1650390625,26965350
2024-09-24,1482.5786761041754,1494.530939532627,1481.9561623839436,1483.4501953125,17137444,4025.55058123155,4062.808072353835,4014.520211321431,4044.155517578125,3012026,1813.0879441837894,1835.079341528414,1797.1466223571958,1823.267333984375,7277616,870.7303607683197,878.9443447710721,865.4270455398441,872.2350463867188,33039036
2024-09-25,1477.9970102640052,1490.5468626388433,1474.3116560624171,1488.0069580078125,7069002,4026.2141547688016,4061.4832351175246,4014.5208235861746,4047.4228515625,2713073,1811.5031931874792,1826.1481021670697,1802.3321893756809,1820.09814453125,4268341,868.3377295053485,882.0770041306025,868.3377295053485,877.6863403320312,31965312
2024-09-26,1484.7202013028073,1498.017070530802,1482.1305684499498,1491.9910888671875,18818998,4033.457322455591,4087.2365684956953,4033.457322455591,4064.22900390625,3964251,1822.499064726573,1841.8494584619364,1817.8894724224197,1824.851806640625,8952803,874.7016745924757,882.0769584056752,872.2350164313859,879.832275390625,31899644
2024-09-27,1493.0369361114394,1527.3747692811157,1486.0647823070499,1520.1038818359375,20597478,4104.468833102264,4145.182134099588,4071.377255854054,4079.567626953125,3012477,1855.4380099764576,1896.2516927156676,1827.7808082445556,1831.0938720703125,14908931,876.6503703689774,877.2423442796407,863.3304153886946,864.6377563476562,35613502
2024-09-30,1513.3558880158446,1518.9086621673466,1468.5348969230117,1470.701171875,27008814,4058.926294354151,4070.1462141244547,4033.504061536598,4041.5048828125,2503416,1805.40537191387,1825.8122145485347,1796.282312853667,1801.179931640625,6986955,862.738402689165,864.0456833682003,850.701098537286,854.47509765625,26383534
2024-10-01,1474.7599230273088,1482.0308103038055,1457.0057588364782,1458.997802734375,16431642,4029.2435420878182,4067.305927628493,4017.313968463482,4059.873291015625,1823365,1800.6036370139677,1833.2065199774477,1800.6036370139677,1828.7890625,4029072,850.5037447767241,859.3837142697525,848.5797393423385,851.5890502929688,24572284
2024-10-03,1430.8602791168494,1443.634334423912,1396.4975195620746,1401.3780517578125,37757294,4035.918946931116,4051.446717559506,3986.116074065324,4007.65625,3350119,1814.528402429466,1835.9915754881,1806.3656655040093,1818.273681640625,7503887,846.3844351066934,851.5644172954591,825.5164827720641,829.7838134765625,48473398
2024-10-04,1398.34020617394,1411.711728297617,1376.2782950115372,1381.0093994140625,37072876,4000.3185138773038,4069.4364432295033,3999.4188490488086,4026.119384765625,2965463,1814.5764408447044,1876.5651542030093,1811.1672509312862,1842.0416259765625,10001483,826.083866681385,834.0511850540141,815.4772359655595,817.771240234375,48683232
2024-10-07,1387.9566419173104,1390.9447078848398,1355.9594355150189,1365.272216796875,22181340,4046.6175121163583,4068.7258712834955,4004.483984564525,4045.62353515625,1472619,1846.8911139011777,1864.9452133204372,1840.0249057901142,1857.55078125,6112575,815.0824984433904,818.4371776300311,795.7439225540929,798.1119384765625,94458296
2024-10-08,1367.513224520688,1395.4267642320656,1359.669551595401,1391.791259765625,17020808,4045.386749254377,4051.8249459382696,3980.3875920827627,4027.065673828125,1541867,1861.007899519078,1880.2622839615105,1830.7096956078074,1871.2353515625,5637391,804.1305430330278,817.351854577489,800.1838900610866,814.5151977539062,29734406
2024-10-09,1391.9656892391695,1395.4019165531051,1367.0402140253339,1369.1318359375,14310610,4033.456640048349,4066.5953683116572,4020.864108234231,4026.78173828125,1082504,1875.07665925967,1898.5564839074102,1867.9221904384558,1875.2686767578125,4857163,813.750592132383,817.3272467507278,803.4892692768091,805.6846313476562,41125642
2024-10-10,1374.5352199766685,1380.4864268287754,1363.9774115920343,1365.595947265625,22358646,4027.065497608203,4065.5065138830532,3975.3218342504942,4002.590087890625,2378875,1880.214459242611,1886.0723999723164,1838.1523089309171,1842.85791015625,4782119,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766
2024-10-11,1364.5501018082973,1377.7723178051706,1363.3797273571677,1366.6417236328125,7980122,3922.6788421196575,4016.3669515997326,3893.7536496314738,3928.54931640625,5759183,1841.8974879353766,1869.7468243014484,1834.3109211351211,1858.3189697265625,4709431,821.1258875682706,821.1258875682706,810.6672800804614,814.4906005859375,23672594
2024-10-14,1373.962442591221,1374.5849563155427,1362.8070452852592,1367.0650634765625,12221432,3919.8384463197513,3943.887604227915,3902.985219568291,3916.66650390625,2137590,1855.4860705732615,1891.354071794841,1854.477685639696,1881.1746826171875,3751378,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508
2024-10-15,1353.1207855156183,1366.243302159234,1335.3666207605413,1338.678466796875,33762794,3911.3637780765134,3948.1954760800095,3877.2310740598678,3897.87158203125,2759474,1882.2310163628915,1912.433094709219,1874.3083602991192,1881.558837890625,5353705,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130
2024-10-16,1334.6695151768993,1358.5740438069333,1332.3039628645522,1348.6884765625,20034438,3867.7630170426546,3896.167641402821,3850.909560357471,3877.183837890625,2359151,1877.42944464905,1881.7989564876755,1840.312977195666,1843.9141845703125,3111512,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682
2024-10-17,1360.2671814831224,1363.0062419523483,1346.6715786036464,1351.0291748046875,15543660,3894.0845506582914,3910.3228978529323,3875.2902957519555,3890.48681640625,2522659,1858.415027332384,1899.516854492198,1853.5654717255002,1890.0096435546875,8162822,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732
2024-10-18,1346.796043723323,1362.9814005892638,1335.9891081789099,1353.8927001953125,12082452,3881.944647481302,3935.238244757566,3872.4533402747466,3913.313232421875,2361000,1818.6577602233042,1859.9995499352583,1795.0818094027522,1805.0211181640625,10526196,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724
2024-10-21,1361.686598848784,1368.5342502099143,1352.3239675798945,1363.7532958984375,14067408,3922.3776803062365,3929.3538837407996,3862.9620049373275,3872.31103515625,1595450,1816.0647726492866,1823.4593218230411,1765.071701772492,1779.2364501953125,4654601,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354
2024-10-22,1363.7532474009167,1370.5262455038624,1334.8935348257999,1338.006103515625,15831960,3859.165723179126,3881.7550819217454,3802.550165255864,3811.234619140625,1928049,1784.4701814346959,1803.2925852339904,1773.666559613223,1778.132080078125,4125240,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280
2024-10-23,1332.1793705575924,1352.0748848775756,1329.689315659354,1333.2003173828125,17214742,3796.143361546141,3904.2965301967497,3791.919544419266,3859.40283203125,1966476,1772.034052723245,1811.1671716222952,1770.8336503030287,1799.067138671875,4311910,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090
2024-10-24,1329.9633130042932,1338.3547254831988,1317.8616212723593,1334.4703369140625,22155934,3800.3195802607424,3871.504387583309,3800.3195802607424,3841.986328125,2676744,1787.5433126309072,1809.2465653946333,1786.198838446931,1789.4158935546875,2906475,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258
2024-10-25,1338.1555171764887,1339.002111534351,1316.7410448137834,1322.5677490234375,18597496,3850.670942439126,3883.8430156937015,3827.5595160672574,3851.1455078125,1759676,1789.5119595392343,1801.9001366151979,1773.1385399992107,1788.1676025390625,4689120,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478
2024-10-28,1331.6813526124565,1347.6177038778262,1316.8406011796387,1329.0418701171875,10824350,3861.9653632236445,3923.7063623671393,3844.928513292037,3882.75146484375,1532534,1785.9107053224764,1807.2299232087717,1783.3178829165497,1791.3365478515625,7018940,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142
2024-10-29,1322.8167478889227,1337.856655249044,1315.0478495098762,1334.66943359375,12008361,3887.4970090191655,3894.757766071196,3853.565587028902,3867.94482421875,1445885,1792.9391324904534,1798.378144066303,1776.4277753656768,1786.4317626953125,4621252,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926
2024-10-30,1329.6893351932274,1344.62966480214,1320.0776988278842,1338.553955078125,11984423,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002,1779.3414895531696,1786.1402834543007,1744.716179758669,1750.3009033203125,5919715,859.3837596235229,865.6737383463702,850.6024319063034,855.7330932617188,32715724
2024-10-31,1334.6694245700712,1337.6574904459744,1320.8745447599274,1326.7510986328125,9331650,3862.9619045386735,3870.839735602275,3758.5575287403312,3766.57763671875,3740372,1736.5091412479787,1736.5091412479787,1696.2991072073619,1706.7401123046875,7395236,852.4770662952162,857.8543931673494,848.234426273393,856.2756958007812,22895912
2024-11-01,1327.7471304089104,1336.6116286385318,1327.6972806767253,1333.3248291015625,2127335,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895,1713.7816813488193,1715.2385657478123,1701.6895882617994,1710.236572265625,371966,854.9437742666823,860.419743696405,851.5397737386437,857.0651245117188,1759692
2024-11-04,1332.5280301195805,1334.6695017714562,1279.9878687625326,1296.9700927734375,19796890,3764.5371079100955,3788.834714578836,3714.1856783834955,3762.496337890625,2269192,1674.9315887150042,1716.2099839138373,1668.6184223904768,1712.956298828125,7336722,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248
2024-11-05,1287.8564249120313,1304.3406373759979,1281.0336986406933,1300.1075439453125,16267479,3740.61911840681,3783.234994421101,3740.61911840681,3769.330322265625,967590,1709.4111662537578,1717.6182349398387,1694.8423210868225,1703.77783203125,3160880,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406
2024-11-06,1304.7888451117578,1323.0160966964434,1295.0277806900112,1320.0777587890625,21625209,3799.9398000465167,3938.7024316660963,3773.031851752117,3929.06884765625,3792017,1713.296076841982,1774.6794262747362,1711.9849045771186,1771.280029296875,10421494,873.9370497603172,873.9370497603172,861.0364145993881,865.92041015625,27787910
2024-11-07,1318.7331565363688,1318.7331565363688,1297.4182609581876,1300.4561767578125,9611974,3957.5905174928102,3991.8537654616457,3877.246463642715,3939.74658203125,3724349,1760.8390975998175,1773.22261567757,1735.6350435250165,1751.2237548828125,4550965,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456
2024-11-08,1292.4879180085577,1296.4720058402277,1269.9279963447846,1278.6431884765625,19814406,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039,1765.7438769390867,1787.6942446562714,1761.0333078003775,1777.350341796875,4210960,864.3170573375987,869.1517316326272,861.2830556229201,865.5256958007812,19902986
2024-11-11,1273.8622221377802,1280.884225507143,1261.9598084895413,1267.6370849609375,9056552,3918.201280337874,4018.9036701513614,3908.187674053703,3985.114990234375,1406487,1776.427742360696,1814.306737413767,1770.163186757311,1806.6337890625,3804234,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362
2024-11-12,1270.4759075040322,1284.1712099692156,1262.4578817905294,1269.1810302734375,10671091,4001.5345367615623,4003.4327979270092,3952.5120348524356,3983.880615234375,1587640,1817.3176807087516,1826.9331420105937,1807.5080155670998,1815.0838623046875,5012450,874.1836611915717,875.6636561032956,842.9311140165652,847.6423950195312,31395406
2024-11-13,1265.196886863478,1270.3761523895544,1244.5294313213271,1247.0693359375,14633633,3965.5627399649757,3983.2639333566435,3920.9058661849585,3939.224365234375,1098813,1807.605094015565,1819.3572716489662,1802.943134866599,1814.6953125,4257495,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500
2024-11-14,1248.613186761178,1267.537605244334,1246.1231316976048,1262.5574951171875,12612633,3924.6555443578186,3948.383812461554,3907.0493548019417,3935.0009765625,1825432,1811.9758027067253,1822.0768923467604,1802.6517655626797,1810.9560546875,4311431,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470
2024-11-18,1262.55746761959,1267.8364328732807,1238.951794764919,1255.7347412109375,13620611,3998.6875479838523,3998.6875479838523,3787.221186498161,3815.03076171875,3313944,1796.047127993138,1796.047127993138,1743.4050832115965,1759.3822021484375,4839244,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968
2024-11-19,1255.734688515481,1276.4021442257297,1230.236550606767,1236.710693359375,14183746,3815.4104775297365,3921.9504005395133,3809.9057047468586,3834.06103515625,1776233,1773.0284911005574,1806.2454112988496,1768.2208195271305,1772.300048828125,4669769,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272
2024-11-21,1236.7107220331202,1239.0014996478671,1212.407761281373,1218.1348876953125,19433843,3839.1383617742936,3884.269569212707,3819.3016244550995,3865.666748046875,2384347,1789.0540816629436,1813.3354888516371,1768.26917339711,1781.3326416015625,5436504,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512
2024-11-22,1224.509420421979,1263.8024380613526,1217.586994857739,1260.3662109375,20471957,3863.910762939723,4038.50352626884,3847.7755423624753,4028.679931640625,3096553,1800.80625185363,1859.0331371970146,1781.2840242640295,1847.572265625,6301486,860.1484352390544,865.4517505554312,853.2417920363309,861.1597290039062,24773612
2024-11-25,1284.868314871977,1299.260783408558,1277.3483005192684,1281.8802490234375,28923341,4062.2796558913474,4107.932938170639,4035.89400612037,4095.59423828125,4052167,1860.9270220152914,1864.1322151458903,1827.9043086809907,1835.3829345703125,12764638,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274
2024-11-26,1289.7986377983043,1292.687125909721,1279.0914013187908,1290.545654296875,9247557,4101.240893559863,4144.47407361588,4090.7531850402665,4131.28125,2060669,1850.1947027907097,1882.8775020849253,1842.764686697864,1868.8428955078125,6850495,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566
2024-11-27,1288.3543972122054,1298.6632001168684,1280.8842325588682,1288.0555419921875,9572746,4137.214163837995,4154.725350208153,4104.089125939535,4112.15673828125,1558993,1874.6218732216507,1885.5971174937745,1856.799342761259,1869.182861328125,4447143,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976
2024-11-28,1284.818474176107,1291.442044503892,1264.0017125526565,1265.7447509765625,15027412,4099.2955217974695,4119.179995477792,4017.670281030027,4028.96484375,2558544,1859.8586361338635,1859.8586361338635,1798.4266776839897,1803.282958984375,8468790,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392
2024-11-29,1274.9081506356404,1294.3305794929802,1270.177046170391,1287.0595703125,13202307,4005.3315815871606,4080.0283535687327,3982.220156194433,4053.594970703125,2017425,1797.8925063282472,1823.0480681141644,1791.9678666332622,1804.448486328125,5244346,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536
2024-12-02,1282.876370557777,1306.133460567327,1271.9699779978703,1303.9422607421875,11024152,4052.7879830735096,4070.0623467391047,4014.87002722247,4059.099609375,1670944,1805.5655210664468,1828.6814691911163,1782.4495729417774,1825.7677001953125,2868263,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876
2024-12-03,1311.7609017834461,1321.5219654799555,1301.8006823317874,1318.035888671875,16869482,4094.8828133851034,4104.990964342844,4048.4704070779726,4083.872802734375,2010905,1832.7607276683614,1845.1442460985531,1817.3663382733384,1837.714111328125,4715792,899.1955156163089,906.4475265301775,895.9395389832724,900.9715576171875,43410242
2024-12-04,1320.7251432865569,1323.1156203515295,1298.8625094957517,1303.742919921875,19608540,4094.122934068909,4163.789504813234,4070.8692297125376,4132.89501953125,3302642,1829.8469491241563,1858.9360291550868,1821.105642042353,1834.946044921875,4705573,906.7435619082082,920.0635162996781,903.3642521901575,917.6461791992188,44669084
2024-12-05,1309.1214514378748,1324.6593698468237,1300.9541199209712,1316.7908935546875,16858723,4176.933797590591,4260.647302659025,4138.209454130842,4236.96630859375,3746747,1845.386971128795,1893.8526842407528,1834.654541582606,1879.2352294921875,9050038,917.596875706611,927.4388181075851,905.3622266087298,920.4335327148438,39682714
2024-12-06,1318.6334884089777,1318.6334884089777,1304.7887589399247,1306.3326416015625,9037514,4226.479320621802,4237.868889866684,4188.276807112925,4219.36083984375,1842087,1877.2442779990854,1882.2461532385446,1857.4306251975142,1867.1431884765625,3573331,916.1168429341786,919.6688066050771,909.7035317020062,915.5494995117188,17783156
2024-12-09,1297.8166732313093,1309.7689372979064,1287.9560310594236,1289.9979248046875,14650002,4205.07650413352,4242.0448686697655,4190.934085246633,4225.67236328125,2066639,1868.8914196597946,1874.7189577548504,1842.667498232043,1868.3572998046875,4274645,914.4641912323508,927.4634676846591,912.1701871004972,922.5301513671875,26947912
2024-12-10,1284.121290398709,1289.7488386952925,1275.107243177966,1279.73876953125,16043729,4200.995479380061,4265.204089616263,4187.66037612314,4207.06982421875,2087828,1883.2659588503623,1909.101352624084,1876.4671647750902,1892.54150390625,6174921,926.3288062229569,926.3288062229569,916.881553393078,921.5928344726562,13325480
2024-12-11,1279.8882324099652,1284.8683422637005,1270.9738844056644,1273.115234375,11724373,4206.405086397892,4222.350297163338,4182.819095248504,4202.22900390625,1635256,1898.806057875605,1921.1449526741415,1895.8922889888395,1917.4056396484375,5025612,918.4354833328279,923.4675021564423,915.9935158212785,919.1261596679688,14045426
2024-12-12,1264.9479526569407,1273.1152845047754,1255.5853214463157,1257.876220703125,20906813,4204.696352489294,4256.851270827812,4200.852558457947,4228.330078125,1914642,1918.4254802729865,1941.3472248051385,1913.9092331296335,1929.8863525390625,6462130,913.1568815747593,921.864197216933,912.0221946944998,917.2268676757812,17293790
2024-12-13,1254.9877622795104,1270.1272485556606,1234.6688884780408,1267.78662109375,28630222,4209.348037802869,4266.248154048947,4170.860503868272,4246.31640625,1967048,1913.132112410419,1948.7771714843159,1897.6406217246506,1942.22119140625,5362693,918.8301759997277,924.9968214762359,902.4268990322158,923.3934936523438,19009002
2024-12-16,1269.9280595585296,1275.904191603511,1261.511722229068,1263.2547607421875,9486781,4232.1737900519,4247.359881247422,4173.327686669254,4190.60205078125,1646224,1938.0933607570853,1942.1240981650324,1920.7564592966078,1923.1361083984375,3119221,920.1128492893367,922.5054957499956,915.2535445762154,920.1621704101562,13107082
2024-12-17,1256.033537225462,1258.8721754853295,1237.8561365143116,1240.34619140625,17462791,4185.666657040545,4207.449393387959,4098.346627007046,4108.3125,3225027,1911.432375880719,1925.029963920521,1901.7198129951464,1919.78515625,5811050,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546875,21079532
2024-12-18,1235.714673937889,1254.9378248920182,1235.714673937889,1248.2645263671875,12670179,4092.3672387441043,4140.108330075579,4071.3913564877716,4126.67822265625,1575404,1910.2669710918078,1927.8951783904936,1905.216367108079,1922.261962890625,3064095,902.7228866518356,905.7568882727958,891.5242825465077,893.2755737304688,23422312
2024-12-19,1234.0712121990753,1239.947766097918,1224.1109925687356,1225.55517578125,14244653,4064.177621267067,4142.006337975124,4045.1950074358338,4054.59130859375,3015763,1878.4096320265542,1903.4194810568974,1864.8120442042316,1890.2589111328125,5323592,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770
2024-12-20,1219.1309339507777,1234.5692750261348,1196.7204388413884,1200.50537109375,20312896,4108.786899056221,4159.090827365295,3941.265326479778,3958.15966796875,4116989,1918.3769764514818,1923.038935729017,1856.313672846486,1866.900390625,11056720,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348
2024-12-23,1210.1667348774333,1222.3181546925216,1208.3738466363206,1217.437744140625,10052824,3986.3959798160035,4002.4839296244636,3905.577598089669,3946.769775390625,2195338,1874.5732490554924,1884.2372017118134,1854.1282567360063,1868.988525390625,2781793,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592
2024-12-24,1217.4377030050357,1228.6429501715868,1216.1428258096823,1217.8858642578125,6734917,3946.769603250129,4003.432885657487,3946.769603250129,3966.891357421875,1181886,1871.6594932162752,1886.1797274213886,1787.111585198432,1854.1768798828125,2360544,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834
2024-12-26,1219.3798917928577,1222.8161189414398,1209.4196721335327,1211.7105712890625,10016178,3966.8918629397335,3986.3017716323247,3932.390868416551,3957.02099609375,1208464,1854.1769374712999,1864.5693327398988,1847.6209572676305,1852.5743408203125,3623321,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678
2024-12-27,1213.4536884394554,1223.0154756156849,1212.1588111658666,1216.1927490234375,7000397,3951.2313201079583,3968.26840248144,3936.282510765729,3952.9873046875,858100,1854.5168074679777,1868.8428379280153,1849.1748978049127,1861.655517578125,3937500,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330
2024-12-30,1211.5611874241417,1218.3340640862093,1203.294156174512,1205.8837890625,8818766,3939.8415947124545,3985.684422832016,3902.825496858013,3947.24462890625,1527169,1860.6357387619842,1860.9271630910612,1832.2751008200871,1851.214599609375,7789055,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218
2024-12-31,1203.1945530395503,1214.2503727116298,1201.3519366916562,1210.6148681640625,6405475,3924.655496583325,3929.353878987766,3826.9425360658684,3886.50048828125,1555429,1837.9082915665463,1842.473148621904,1792.0164326986576,1825.9617919921875,3613063,873.3450677348718,879.0183818635131,871.0263727843891,874.60302734375,14117236
2025-01-01,1210.0172807004092,1221.4218053468785,1206.7802092584152,1216.391845703125,5892590,3886.120355483683,3923.7060210883064,3877.625682696665,3903.25244140625,763161,1820.134214444306,1838.5394729768454,1820.134214444306,1828.389892578125,1838368,874.8989303590305,885.0369191568942,868.8062969452952,879.4869384765625,7313806
2025-01-02,1216.3918076943417,1239.4994683243335,1215.1467802555553,1236.860107421875,15486276,3910.4187239006465,3970.21396166903,3888.541445300585,3963.332763671875,1720835,1832.760612498252,1906.236174279187,1831.10952423594,1901.5740966796875,7083645,876.699651347947,889.6989281059142,874.6770036544534,884.9136352539062,18558576
2025-01-03,1238.9518139936486,1257.0296379589822,1230.5852047154665,1246.1729736328125,15521102,3967.3190100554248,3967.3190100554248,3884.127566106747,3891.3408203125,1791953,1896.8148627360356,1896.8148627360356,1866.754528958132,1883.0230712890625,6218003,883.5569553072743,885.6536147489581,861.5050553855514,862.9356689453125,24426194
2025-01-06,1248.961727102304,1256.9797527645217,1210.1667191829588,1213.15478515625,14816766,3896.6560578175076,3938.5600852002444,3859.5449550545113,3886.690185546875,2085593,1895.8923485784164,1916.288731426852,1872.5821967516326,1882.1490478515625,7164403,858.4464162412277,866.8823756490298,841.5251763034672,843.8438110351562,18816348
2025-01-07,1217.1388288273843,1239.5493228115217,1216.3918123612464,1235.913818359375,10070505,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054,1889.0935202054077,1902.2540906114118,1868.357221729347,1875.3502197265625,4294832,846.063732614296,849.0237223493897,838.6637582765616,845.2744140625,13527906
2025-01-08,1244.0314575822304,1265.9937909556584,1240.395953024955,1260.4658203125,19346579,3829.6475810881293,3916.113485341044,3813.3700813691175,3899.40869140625,2181277,1874.5246254427705,1882.8774057609294,1834.460303784991,1877.5841064453125,5482050,842.7338203435289,844.4111600559388,830.4498497882179,835.8518676757812,19738190
2025-01-09,1261.9598138402198,1264.6988742096441,1243.0852464738894,1249.758544921875,12794704,3892.384862598553,3927.265414585994,3820.5357175020263,3833.396484375,2392472,1878.4583629543145,1895.74665458795,1855.6338390718154,1862.1898193359375,6833503,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222
2025-01-10,1248.8621307808614,1251.750618829338,1231.0831628192257,1236.959716796875,8120332,3986.3486030473036,4078.4142731653005,3957.8746844541083,4048.658935546875,7894300,1881.3233976824297,1920.9507009797642,1876.709930393327,1910.4124755859375,8036913,824.3571854708366,826.2811909461473,815.9705474379197,817.3272094726562,17453280
2025-01-13,1225.1070543419412,1240.2963897717905,1221.5213994754447,1234.9178466796875,13764861,4029.0596808346854,4103.044601693763,4012.3548884093498,4072.814697265625,4003771,1899.7773306055078,1925.8070469770787,1892.9785364775742,1905.799072265625,5804152,809.0639234971638,812.3939122066796,801.3186405131205,804.5499267578125,21669066
2025-01-14,1239.1509590647415,1248.3641626627486,1222.3680125031533,1233.822265625,13095266,4083.1597802864044,4094.454341569374,4004.4292128138563,4017.717041015625,3441709,1912.2579998126723,1915.1232771204202,1875.5930733895989,1884.285888671875,5792162,809.0145872775671,817.0558570637163,807.5839134440961,812.3198852539062,26661432
2025-01-15,1239.9974688456068,1251.9995818882041,1236.90982514039,1247.2186279296875,9578856,4003.433886414634,4039.928152619784,3993.4207414215107,4033.426513671875,1653474,1891.036010381721,1901.7684398888914,1881.420549328485,1893.60986328125,2985439,817.2038286822469,820.2624606383587,807.2385540448483,810.5685424804688,14022892
2025-01-16,1253.8920943102864,1269.9280238633037,1246.3223515830243,1261.4119873046875,14117603,4043.2968742708517,4075.567318807286,3978.613708278282,3992.328369140625,2637705,1909.4412763032324,1910.41253260361,1861.7526156669912,1873.0191650390625,7533579,815.4031740939097,819.201863784551,810.469857784879,815.008544921875,21212454
2025-01-17,1316.9900509904955,1320.7251333812799,1279.888232575373,1297.169189453125,29366277,4020.939695681563,4021.6165011799776,3963.08887255939,3986.52880859375,1761466,1797.7954209897873,1804.5942151264314,1759.9164250856263,1763.2672119140625,16409953,810.7905598983193,814.2438814190301,803.3905852110819,807.4605712890625,23112076
