,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2006-05-22,83.44663263890442,84.44513993745142,70.18075936410905,78.90342712402344,6576795.0,34.92619182447283,35.96104261054535,30.614316290587297,33.93230438232422,7656500
2006-05-23,79.86627729750145,84.1598544339995,74.88800449167108,82.35540771484375,4294323.0,34.27940957160834,34.49500334249896,32.037235670225854,33.68437194824219,10653680
2006-05-24,82.35540896541944,87.41926356943526,78.7821835017451,81.15007019042969,8891932.0,34.10693431869437,34.4518856722647,32.20970845345741,33.141075134277344,24265960
2006-05-25,79.60950892480423,81.5922597441986,77.88352120905981,79.73075866699219,14364663.0,32.384344125815645,34.06381827560695,31.39907894220564,32.690486907958984,17455920
2006-05-26,81.59227026962652,82.70489257225404,80.03031696682717,80.41545867919922,3508323.0,32.77025984105189,34.02070462450582,32.339072211564364,33.37176513671875,6039860
2006-05-29,80.87905516778508,81.93461702475352,80.04458842154865,81.2071304321289,1697663.0,33.63263382410148,33.97758523048525,32.68617714487023,32.95566940307617,4832680
2006-05-30,81.93460815952436,82.00593224459732,79.90906639340882,81.29270935058594,2842136.0,33.12383231629415,33.12383231629415,31.30853285938436,32.3433837890625,5578720
2006-05-31,81.12154792535739,81.12154792535739,75.6012272010617,76.67105865478516,7296789.0,31.573711987894548,33.41703967295573,30.840694369013093,32.13209915161133,12457300
2006-06-01,77.31295057758882,78.59674222108742,75.76526101413363,76.21459197998047,4351248.0,32.77025291084675,33.30923733372252,31.60604787331503,31.849666595458984,10589920
2006-06-02,75.88651661140997,79.02468085468472,75.60122623221532,78.73226165771484,3278225.0,31.9078865135376,33.417043308096815,31.649174578124743,32.98801040649414,8813740
2006-06-05,78.8820306302767,79.45260534502698,75.60121853849681,76.75663757324219,3347795.0,32.899608483073585,33.373914088356635,31.48100117376091,31.88200569152832,6723300
2006-06-06,75.88651247483436,78.99614930635525,72.9837131022662,77.41280364990234,3471418.0,31.6922892833828,31.6922892833828,30.84069441295987,31.157617568969727,3770720
2006-06-07,74.75962919506769,77.55544851886204,74.74536557422859,76.0648193359375,2481330.0,31.11880605779961,31.46375742879759,30.614317391717634,31.077842712402344,4635600
2006-06-08,75.82232264538827,75.82232264538827,69.93113024938158,71.15786743164062,6604609.0,30.657433970380232,31.26109719484129,27.596003040963346,29.8662052154541,14506360
2006-06-09,70.75133339919374,72.89099016447483,68.32639225751407,71.37183380126953,9293328.0,29.622589403212974,31.04550992394049,28.512282551674513,30.730741500854492,7441120
2006-06-12,71.60721097874195,72.03514360348986,66.32938923985682,67.64170837402344,5718999.0,30.954956142346056,31.383988960136406,28.680441045507926,29.84895896911621,7149800
2006-06-13,66.32937936920383,66.45775794040905,62.0500657296887,65.56623077392578,3489068.0,28.932689924426253,29.228055694193475,27.596008901213832,28.098342895507812,7793300
2006-06-14,66.32936494945615,68.4690213040607,62.920174808270765,64.36087799072266,5132039.0,27.940957552027996,29.01030094846322,26.52666111787303,27.550731658935547,19552540
2006-06-15,66.19387281850021,69.41762499386965,65.74454777296322,68.8327865600586,4313083.0,27.768478823840887,31.252475010581282,27.768478823840887,30.083953857421875,15544960
2006-06-16,69.89547570818198,74.87374264645719,69.89547570818198,72.27762603759766,4637831.0,30.61432957199147,33.050540963477545,30.61432957199147,31.670738220214844,24585060
2006-06-19,71.03663646509618,72.7055701178845,70.32341342540369,71.46456909179688,2675838.0,30.377167608743978,31.91219782830478,30.377167608743978,31.74834442138672,3769620
2006-06-20,70.3233930017595,70.565892475883,68.62593259632847,69.95965576171875,2640302.0,31.045509805970482,31.34733983542607,30.193914882427386,30.569046020507812,5362620
2006-06-21,70.56590628599592,71.30765051548386,69.64585182429381,70.52310943603516,2101368.0,30.829913779931697,30.920462782283536,30.269368577143705,30.57335662841797,4450520
2006-06-22,71.30765527532964,74.38876531294133,71.30765527532964,73.06930541992188,3860010.0,32.11484815190768,32.770251739224285,31.26109540912843,31.51765251159668,3886540
2006-06-23,72.60571296921846,72.71982792817914,69.6101908073206,72.47019958496094,4443021.0,30.39010547762908,32.36063280656653,30.295243673089775,32.313201904296875,5514720
2006-06-26,72.32040985397411,73.17627488837317,69.40334710290867,70.00244903564453,3908701.0,31.27187720315275,33.287676992157635,31.27187720315275,32.8392448425293,15341120
2006-06-27,71.3219119509231,72.1563786727006,68.61168030236432,71.1222152709961,5083622.0,32.33907658746325,32.76595147730149,31.51981932264065,31.95316505432129,7523400
2006-06-28,70.89396114035708,72.18488734514457,69.18223727406827,69.7385482788086,7386923.0,33.41703432529285,33.41703432529285,31.133897092208876,31.332242965698242,10551840
2006-06-29,70.32340654671474,71.60720430124206,66.42923439002469,68.33352661132812,35283220.0,31.907883419467556,32.81337675045831,31.526281460159158,32.31104278564453,21540020
2006-06-30,70.523099902352,72.0351273709958,67.75580807339821,69.59591674804688,6215121.0,32.55898002772316,35.1331707973072,32.55898002772316,34.32038116455078,12039800
2006-07-03,71.17927384830632,73.93943132196476,69.18225904961082,69.76709747314453,2698173.0,34.49500512301358,34.49500512301358,33.24456052936433,33.56795120239258,10040440
2006-07-04,70.66574213095338,71.17926236239485,69.61731521711357,69.94539642333984,2212468.0,33.632629697529026,34.06166250424464,33.632629697529026,33.94524002075195,4172900
2006-07-05,70.18075428939763,71.84968753976531,69.61017958656754,71.3076400756836,3133883.0,33.632630091621714,35.18490466867963,33.54854864798066,34.814083099365234,12820100
2006-07-06,71.68494993704604,71.83005950770848,69.94361073265826,70.45875549316406,3979981.0,34.51656725626017,34.70844559866928,33.93446138877844,34.4950065612793,7704840
2006-07-07,71.27862670459749,73.13604845637339,69.21804792644387,72.40323638916016,36123329.0,34.58124577341231,34.92404243114062,32.38218957155949,33.60245132446289,3791100
2006-07-10,71.97516018677008,72.26538538135101,70.66916203392803,71.53982543945312,2956860.0,33.24887493631046,33.6326316237127,32.89961404522981,33.572265625,2795580
2006-07-11,71.1770572844576,71.83005948590481,70.378945512392,70.80702209472656,1666175.0,33.419207641320604,33.419207641320604,32.556832082953704,32.83710479736328,2273680
2006-07-12,70.37892997562838,71.97515316737939,67.46945054137511,70.85779571533203,2535753.0,29.32075438792904,33.287678665710004,29.32075438792904,32.821998596191406,6166200
2006-07-13,70.81427123632908,72.265385023837,69.97262852769323,71.93888092041016,4197754.0,32.597784706809534,32.98585423813953,32.02214960604529,32.18169021606445,4184100
2006-07-14,69.97262956599725,71.39471659291645,68.5650467964754,70.50953674316406,1766127.0,32.16659278341694,32.16659278341694,30.855782146538637,31.446510314941406,9449000
2006-07-17,72.55559514958131,72.55559514958131,68.95684095237944,69.25431823730469,1676587.0,31.476694678318232,31.476694678318232,30.280148435003746,30.50436782836914,10783540
2006-07-18,69.21804342700027,69.36315296964787,67.83222933184584,68.57955169677734,1755897.0,30.398726933099475,30.786796445504663,30.226251228730455,30.62510108947754,8153400
2006-07-19,69.08745618053014,69.92909898040462,67.49123266796478,67.87577819824219,2275185.0,30.700556641035426,31.002389943083774,29.84249421476022,30.062400817871094,5204760
2006-07-20,69.24707226291996,71.81554374217451,69.24707226291996,71.4019775390625,3411996.0,30.657441431072087,31.907886281109775,30.657441431072087,31.323625564575195,8917160
2006-07-21,71.30764880177516,71.30764880177516,69.3776691913889,70.34265899658203,1651039.0,30.829914293047423,31.347338112155466,30.39872668055725,30.607852935791016,6075420
2006-07-24,70.52404695336128,75.16760747985077,69.79849309479778,74.71051025390625,11686092.0,30.398723313067066,31.79361534812636,29.851116553335157,31.45513153076172,5664600
2006-07-25,75.45057430055479,79.08561398175257,75.45057430055479,78.70832061767578,16150211.0,31.907889102863862,33.197139376579514,31.907889102863862,33.02897644042969,9657240
2006-07-26,79.08560397085357,79.65153785622222,76.95971974773728,78.43260192871094,8596362.0,32.55897062906961,33.80510230147814,32.38649496274427,33.680057525634766,7089160
2006-07-27,78.50516816179895,80.10139161154838,77.79412460979093,78.88246154785156,13933392.0,33.8482294074599,34.27941704322372,33.21222830264838,33.98405456542969,17956240
2006-07-28,77.24270957285162,79.21622662852644,77.24270957285162,78.7301025390625,5693831.0,33.58951931845062,34.55106595648697,33.41704359678513,34.30097961425781,12997020
2006-07-31,79.0710965144189,82.42316917337324,79.0203072579601,80.36984252929688,7875329.0,34.27940368652344,34.71059115427845,34.10261524568821,34.27940368652344,7149520
2006-08-01,80.39160951652093,80.39160951652093,78.63576631705985,79.7603759765625,3499545.0,34.322538233513605,34.322538233513605,33.42135757283211,33.68222427368164,4727080
2006-08-02,79.81117554167503,80.15944215736,78.51242938450311,79.52095031738281,2697601.0,33.50542986727189,33.93445938058027,32.94488472794338,33.621849060058594,12695780
2006-08-03,80.10137348743591,82.11116878127913,79.85468546105476,80.91400146484375,5078667.0,33.636939465215036,34.71059547237506,33.636939465215036,34.40229797363281,7324740
2006-08-04,80.9140213234538,81.52348636698194,78.65028532019306,79.37583923339844,3687887.0,34.40878012377899,34.620061177798895,33.9344710172225,34.512264251708984,4704860
2006-08-07,80.10137566101822,82.85849332537919,77.63448924115886,82.4013900756836,9098556.0,34.11771569656563,34.71059859176662,34.11771569656563,34.64591979980469,14445100
2006-08-08,82.71338357705052,86.99416686618218,82.69887323161659,86.42097473144531,27269462.0,34.88307825738033,35.18059547086137,34.66748445268664,35.07926940917969,3438540
2006-08-09,85.83327786298291,87.8793461617396,85.03516624479644,85.65914154052734,22971404.0,35.31426495125214,35.31426495125214,34.62867495945577,34.876609802246094,6521840
2006-08-10,85.90584295268646,87.79229165689253,84.74495425276395,86.95790100097656,18868982.0,35.25819974690262,35.25819974690262,34.413072657981026,34.72999572753906,4101960
2006-08-11,87.06672252203575,87.35694160172999,84.45472035924601,84.81749725341797,2737784.0,34.936979546968935,35.18491112662945,34.63083671419571,34.954227447509766,2699400
2006-08-14,84.81750209560583,85.66640299920353,83.43894616558634,83.69288635253906,2402438.0,34.84427480916594,35.098677246929604,34.553225103655166,34.81624984741211,1755060
2006-08-16,84.89005516119872,86.47176813696181,84.16450132001383,85.71719360351562,3475763.0,35.70234374699162,37.48746060537109,35.27762358895267,36.484947204589844,13071100
2006-08-17,86.05095748964541,87.06673661116514,85.47051314722117,85.83329010009766,3639988.0,36.646633741319256,36.864385587926805,36.00416512899579,36.592735290527344,9866860
2006-08-18,85.90584528872007,86.34118008530638,83.91056587862406,85.37619018554688,2659954.0,36.30599814930926,36.59489636969168,35.83815995239007,36.26719284057617,4090560
2006-08-21,85.90582929344572,86.63138918236348,84.50551094694234,86.29037475585938,2504865.0,35.322884077252496,36.262873088351995,35.322884077252496,36.114112854003906,3671260
2006-08-22,86.77651177184265,87.75601198450204,85.97840003640839,86.36294555664062,10093451.0,36.34695488401992,37.51331803308227,35.79503532896566,37.02607727050781,8039200
2006-08-23,86.05097204767478,86.77652607617635,85.0569552345664,85.70270538330078,2452884.0,37.08213287803541,37.513320469640476,36.40085569377135,36.77814483642578,3791960
2006-08-24,85.61562614443206,85.89859315328248,84.16451218561538,85.49227905273438,3681562.0,36.43536118681498,36.98296812641459,36.00417348046214,36.79540252685547,4452800
2006-08-25,88.80805576407491,94.03206011886313,85.04967542835138,85.46324157714844,2970583.0,36.88810207684497,36.88810207684497,36.284438753032866,36.65094757080078,5397320
2006-08-28,85.90583145738354,85.90583145738354,84.90456889337553,85.28910827636719,1591029.0,36.646628386227576,36.65094118277681,36.219753639450026,36.454750061035156,3380620
2006-08-29,85.90582514303827,86.64589534150385,85.5938375113221,86.38469696044922,3442532.0,36.560392193442176,37.084283479528274,36.26502977896729,36.454750061035156,4381540
2006-08-30,86.4935443939911,86.92162095480165,85.74622192258433,86.18155670166016,1836774.0,36.21976089477539,36.931221141720016,36.05375273622485,36.21976089477539,3962340
2006-08-31,86.48628579036034,87.45127564700523,86.19606666500913,86.69670104980469,19990437.0,36.305992305174414,37.03901315257872,36.1356746614273,36.73933792114258,10372740
2006-09-01,86.32664912104735,88.79354165316141,85.3979383576467,88.45978546142578,9413695.0,36.75874346027021,37.94450937834344,36.73718276406146,37.782814025878906,7465120
2006-09-04,89.67872284236128,90.69450184760892,89.25790454796636,90.36800384521484,6017148.0,37.83670743520605,38.23771198747486,37.78280899156616,37.95743942260742,2692780
2006-09-05,90.67273313777699,90.67273313777699,88.66294978283632,88.97493743896484,1484835.0,37.51332182804024,37.987627538040904,37.51332182804024,37.715980529785156,2327620
2006-09-06,89.75128432936268,89.9544413565391,87.96641430205506,88.58313751220703,3578580.0,37.944507635178255,38.11267053083996,37.095067562902344,37.254608154296875,5832640
2006-09-07,88.59037614547891,88.59037614547891,87.35692999784992,88.09700012207031,2158926.0,36.93553357819762,36.99589958258964,36.314622344793435,36.597049713134766,11533820
2006-09-08,88.22763828139563,89.8093516307149,87.22636935993064,87.9954605102539,2612945.0,36.73718709584898,36.75874779460002,36.28659678337884,36.616455078125,7094020
2006-09-11,88.1260471535838,88.32920419658247,86.05820998855037,86.59512329101562,3521853.0,36.823425532882226,36.866543639432656,35.18491116636051,35.478118896484375,16124040
2006-09-12,86.05820997093666,88.1550678305095,84.90457949963336,87.75601196289062,7810198.0,35.99554529291001,36.64448150065648,35.1482598777102,36.24347686767578,13062940
2006-09-13,87.80679970827504,92.07306709120077,87.80679970827504,91.67401123046875,10547366.0,36.69406635255866,38.33258064893117,36.53021623880161,37.67717361450195,10416500
2006-09-14,92.14562046266784,95.04784808541031,91.67400679946722,94.37307739257812,8227593.0,37.728913231353026,37.858270821169164,37.12956275862526,37.31928634643555,4153120
2006-09-15,93.6112586775789,94.30779195024496,93.01630393498205,93.82892608642578,3872346.0,37.64268092971935,38.24634097217859,37.43786417634871,37.85396194458008,6452060
2006-09-18,93.61124228297051,94.68506270132298,92.48663260847843,93.40083312988281,4446684.0,37.57368912728714,38.244186011252594,37.56722157613156,38.07602310180664,3088820
2006-09-19,93.17591439402152,94.90273705154797,93.03080483256875,93.8506851196289,3611426.0,37.94450809609443,38.24633809461508,37.73969464783397,37.989784240722656,5656640
2006-09-20,92.29074977526868,95.19297801933882,92.07308235250791,94.49644470214844,3338824.0,37.728915052524506,37.972537099567774,36.78461315450579,37.759098052978516,4892100
2006-09-21,96.49896240653639,97.18824349303306,94.85194967072556,96.26678466796875,4742067.0,38.114826754494,38.14716779856871,37.64267909212648,38.09326934814453,4567980
2006-09-22,96.20872244081589,96.20872244081589,92.94371837137855,95.03331756591797,2230189.0,37.948827669441854,38.548178266170034,37.21149715022304,37.76557159423828,5001060
2006-09-25,83.67839579345373,105.1185770815737,83.67839579345373,95.5775146484375,5763840.0,37.0821266126792,38.198900707191235,36.92043129314716,37.87120056152344,5376480
2006-09-26,92.29073809287637,98.67563211468259,92.29073809287637,98.42169189453125,6092229.0,37.944505672486954,38.50289277893474,37.565061800054096,38.317481994628906,7099660
2006-09-27,95.9547943514367,100.7071857330042,95.9547943514367,99.87279510498047,5421861.0,38.59129532140175,39.02248297862412,38.46409575204934,38.77455139160156,8805340
2006-09-28,100.14124695960383,103.44978253008473,98.72641206869666,102.85482788085938,14413206.0,38.97720927010193,41.16548874147956,38.852167736606944,40.061649322509766,17390220
2006-09-29,115.3851821553926,115.3851821553926,100.75072099020679,101.51980590820312,4789752.0,40.31604645013648,40.57475838973731,39.45367112499988,39.89995193481445,5290540
2006-10-03,101.57784686862327,102.73872934457614,100.34440048482963,101.2513427734375,4182777.0,40.10044957644106,40.10044957644106,39.51834693407799,39.65848159790039,4448160
2006-10-04,98.03714627786636,101.28763467704547,98.03714627786636,100.85955810546875,3915950.0,39.539905586049855,39.664950397406734,38.2161596523279,38.38216781616211,8581240
2006-10-05,100.99740496204045,102.99994235071247,100.99740496204045,102.42675018310547,5169428.0,38.81981660172913,40.359156103010726,38.72064530234774,40.14356231689453,8565920
2006-10-06,101.57785377545845,102.86934771987524,101.57785377545845,101.9333724975586,4521654.0,40.488524001803924,40.74723595308971,40.1500400923435,40.262149810791016,4394920
2006-10-09,101.15701983343223,102.1582884780137,100.89582143540522,101.37468719482422,2125854.0,39.8848455927508,40.31387835936472,39.8848455927508,40.096126556396484,3071960
2006-10-10,101.44725339218523,101.86081958626205,100.46775322955928,100.92485046386719,2170201.0,40.100437478252566,40.7472187279018,40.100437478252566,40.44538879394531,2897020
2006-10-11,102.01319745951952,102.01319745951952,99.03841776573995,99.69141387939453,3273600.0,40.73429460651534,41.91143495586609,40.62003015146079,41.64625549316406,6854880
2006-10-12,99.98161929367741,100.62010493260212,97.55826375660754,100.18477630615234,3099123.0,41.706621758265236,41.706621758265236,40.8765875661388,41.35736083984375,9512260
2006-10-13,102.15829845635518,102.18731915027979,100.41696548424251,100.83778381347656,3173835.0,42.157203890489725,43.116598788557816,42.12702089459836,42.59054946899414,6900340
2006-10-16,102.08574072382493,104.87187348169942,100.75072182189794,104.52361297607422,8957861.0,43.07564868183746,45.919331878035464,42.77381534048214,45.22296142578125,19710100
2006-10-17,105.13307649597792,105.85138437093714,103.46430736253629,105.394287109375,7381533.0,45.23158779004786,45.792129794032284,42.92904389365073,43.45509338378906,30601940
2006-10-18,104.48006743086412,108.37630535417794,104.48006743086412,108.04254913330078,8141787.0,44.369207472655255,44.369207472655255,42.06450908017438,42.24991989135742,27611500
2006-10-19,108.39806317006263,108.39806317006263,106.67849897380414,107.63623046875,3038629.0,42.428857712857486,43.032520971172346,41.17841309699815,41.544921875,11480720
2006-10-20,108.10786822628603,108.25298388873401,105.39429302168853,107.5999755859375,3453538.0,42.08390645661445,42.20463845067304,41.10295407033824,41.400474548339844,9954600
2006-10-23,107.38230238613838,107.62898437113556,104.33495905952597,104.55989074707031,2707012.0,41.40478810512644,41.945927334749705,41.18919431472193,41.80363464355469,3487420
2006-10-26,105.28546227538334,111.30032171772181,105.28546227538334,110.19021606445312,13473883.0,41.60959995357348,43.33435021071642,41.60959995357348,43.11013412475586,22114980
2006-10-27,110.28455011653284,111.01010412394314,109.02208273373725,110.07413482666016,7277193.0,43.334350236008866,43.67930160351881,42.782430679753,43.08857345581055,9061660
2006-10-30,109.99431339146501,114.91358344785401,108.70282537292266,114.33314514160156,9588073.0,42.70050929487691,44.714154681912866,42.22620357289827,44.38429641723633,9888180
2006-10-31,115.34163719083192,115.34163719083192,110.28452286806986,112.77317810058594,8830783.0,44.75296766765348,44.75296766765348,43.16188414807417,43.31711196899414,8675460
2006-11-01,113.89777235673654,113.89777235673654,111.9024935099273,112.91826629638672,5150524.0,43.73967758225108,43.89490540408879,42.86867666086165,43.073490142822266,4095260
2006-11-02,110.28454111544825,113.88329015987094,110.28454111544825,113.12871551513672,4346848.0,42.9462830746024,43.89058494431719,42.51509548692626,43.57366180419922,5641880
2006-11-03,113.76720705785495,113.76720705785495,111.49621273304777,112.13470458984375,4111712.0,43.40980820642196,43.63617903994666,42.946279613209555,43.18558883666992,4321760
2006-11-06,112.8965336260703,112.8965336260703,111.01734921270166,111.3946304321289,2018571.0,43.549953401805666,43.580136406238694,42.91610701901143,43.07133483886719,2223120
2006-11-07,112.02588009793882,112.74418808223568,111.01010689782667,111.84449768066406,3431241.0,43.33435699584454,43.96820334094181,42.77381175862503,42.89670181274414,5534540
2006-11-08,111.84448008119773,115.36342507609291,110.0450995611989,113.91956329345703,6316942.0,43.095047950489835,43.62756494167995,42.47844950225394,43.230873107910156,9443560
2006-11-09,115.18929249607692,116.78551602460047,114.2315608146066,116.13977813720703,7309329.0,43.377470942091975,44.101866225648706,43.33435284098626,43.88627243041992,6698440
2006-11-10,116.81452319097697,121.66849282494852,115.65363459361753,120.58016204833984,13156599.0,44.30021008478808,45.274694915514225,43.98113220364239,45.037540435791016,12615760
2006-11-13,121.86439972605606,123.34454039735935,120.00697784694484,122.03853607177734,7310611.0,45.26823454595878,45.9214835559019,45.08066897568816,45.5247917175293,8058260
2006-11-14,122.60447082490779,124.79564897270032,121.74831770559146,124.34580993652344,10896765.0,45.69294013274921,46.341876139243695,44.85428057259007,45.94949722290039,11355360
2006-11-15,124.0555608332001,128.6991270718528,123.50414335535464,127.77041625976562,18135012.0,46.13707328067519,46.56826088142916,45.964597582433534,46.41518783569336,16733080
2006-11-16,128.56853600684593,134.22787548733407,127.14644900816926,128.76443481445312,33209275.0,46.95633466561945,49.58657861233354,46.563952334065554,49.34295654296875,35798540
2006-11-17,129.14896169611447,130.58556499089607,126.25399263388755,127.19721984863281,19836063.0,49.457221205905725,49.53052560519507,48.208934430178104,48.575443267822266,17354240
2006-11-20,124.9407562138079,127.69786816944661,121.18237555421682,124.67955780029297,21477918.0,48.12053574080179,48.28438913502292,46.05083722435352,46.848533630371094,14746560
2006-11-21,127.37137600948269,127.37137600948269,125.10038186587856,126.5877685546875,7457230.0,46.943394671510035,47.99118065938481,46.137072684231825,47.10293197631836,12461440
2006-11-22,127.68334162042599,129.1344613935502,126.5877527070632,127.70511627197266,8328138.0,47.60311228968311,47.626827739565925,45.923634724573745,46.46046447753906,17546600
2006-11-23,128.7861743480969,128.7861743480969,126.29751949917105,127.11739349365234,8899544.0,47.3443958101037,48.40511682204088,46.56825687956428,47.99333190917969,7011380
2006-11-24,126.97230256862596,127.69785635642992,126.10163315197455,126.66030883789062,5665951.0,48.07741579848961,48.590530078101324,47.34439821878734,47.68934631347656,8895040
2006-11-27,127.1900019379857,128.82250453872737,126.6966257015992,128.14048767089844,6174784.0,46.837752371948824,48.23264450093156,45.71666528611841,47.90278625488281,2316860
2006-11-28,127.26254665101034,127.26254665101034,124.14265744356766,124.98430633544922,9270409.0,47.64622502517167,47.81870070582722,46.64371527151751,46.87871170043945,4645680
2006-11-29,127.66158650616437,127.66158650616437,123.72906959628601,124.59973907470703,6765214.0,46.61138397945471,47.63329988706449,46.5682658726979,46.885189056396484,7745780
2006-11-30,124.79560345566294,127.45113610756424,124.11358693190562,126.60224151611328,7728704.0,47.176236351466834,48.56897044118684,47.176236351466834,48.37062454223633,18356040
2006-12-01,128.13320422886628,128.35086551628285,125.6155281859326,127.42941284179688,6799039.0,48.508602181163525,48.93116745207638,48.09034970711614,48.45254898071289,9143700
2006-12-04,126.53698349374245,128.39440531703144,124.98429722175271,126.34834289550781,2605933.0,48.4223679354722,48.89667362910429,47.34870846196563,47.44572830200195,6395980
2006-12-05,127.5382479203726,127.5382479203726,124.65053676588991,125.310791015625,3839627.0,47.687192865763905,48.29301091382185,46.57041527773762,46.81403732299805,5469300
2006-12-06,125.2309818277499,127.46569707248553,124.99154587684637,126.02183532714844,3293867.0,47.63329048411789,47.775583169056986,46.654492876482344,46.88086700439453,5051120
2006-12-07,126.6820949501295,128.3145973664258,125.00606757963037,127.57453918457031,4107620.0,47.33146198720166,48.07310519468365,46.91321277340111,47.69581604003906,6126360
2006-12-08,127.84298970531852,129.36665530654219,126.31931192587658,127.7486572265625,5603856.0,47.5815490545375,47.68934595012535,46.74073458483233,46.82050323486328,3701000
2006-12-11,125.52119606737679,126.97231597441112,117.43125464754186,119.11454010009766,10370239.0,46.97789356366326,46.97789356366326,42.74147618113588,44.52874755859375,13335340
2006-12-12,118.96943134545938,120.73253294005296,112.04037814305909,116.66217041015625,8983557.0,44.19672491467901,46.00771135140049,43.1618741123953,44.332550048828125,12647160
2006-12-13,117.68518783660815,121.84988235835691,116.81451837989324,120.5728988647461,5592785.0,44.62361287389466,46.137082578666245,43.5628915570371,44.80471420288086,8708600
2006-12-14,121.89339354661351,127.18995532855057,121.60317448654204,126.29752349853516,8982847.0,45.274694324459865,45.61533289556981,44.42309954153503,45.09143829345703,9197580
2006-12-15,127.75593587390394,128.42344848071892,125.68085239559578,126.36286926269531,4618317.0,45.74900508692759,46.3483556058945,45.27685412428306,45.5506591796875,6155600
2006-12-18,127.68336370775087,129.148987990554,124.51994957788635,128.7354278564453,6825692.0,45.7015699978516,46.382847153564825,44.49855627292512,45.99477767944336,6566220
2006-12-19,128.42342208439953,129.13447168235854,123.91046687496495,125.98554992675781,5410922.0,46.26643065788147,46.26643065788147,44.29805821704843,44.78961181640625,10369940
2006-12-20,126.2467604178388,127.66158921664922,122.78585708347542,123.98302459716797,6924621.0,44.83057141913917,45.18845788569914,43.334350050255935,44.011314392089844,13982640
2006-12-21,123.35181417379214,124.69408540323927,121.18239824239659,123.96127319335938,6145573.0,43.97682174297052,44.35626893068476,43.11875935296264,43.5197639465332,8435360
2006-12-22,124.21520994261431,125.49943961354154,122.7640899659548,124.36031341552734,4264155.0,43.93802208775449,43.93802208775449,43.16188300373225,43.36885452270508,7372820
2006-12-26,124.48366190409676,127.53826373237005,123.34454781574354,126.68209838867188,5037378.0,43.761237352903514,44.61930321705724,43.291244353985,44.44898223876953,3797560
2006-12-27,128.26379828300227,131.84804250015438,127.55274870667321,129.7657012939453,8818518.0,44.62791356184798,45.84386237948135,44.62791356184798,45.69294738769531,4520940
2006-12-28,130.60009767680262,132.63165580722065,130.01964727744692,131.064453125,9961127.0,45.921486866993526,46.91321982413288,45.58084821284046,46.5704231262207,9042300
2006-12-29,131.064486280341,131.90612313172116,128.56857207033494,129.36668395996094,2570062.0,46.826973108144024,47.374583207125085,45.83524359336393,46.04867935180664,6219780
2007-01-02,129.4391881617044,131.54329159644826,128.8587378560474,130.23004150390625,1900998.0,46.55963496558007,46.55963496558007,45.92363067203806,46.13706970214844,4033540
2007-01-03,132.0149136131395,132.0149136131395,128.61931016274886,129.80921936035156,2606840.0,46.05083257827875,46.13706877412609,45.4062059938249,45.934410095214844,3032100
2007-01-04,129.87452310004073,131.90608109698138,128.56853109917802,129.22152709960938,6012413.0,45.53340112354789,45.92147054667096,44.627907996060515,45.2768440246582,6866840
2007-01-05,129.14899049966513,133.35722281976285,129.14899049966513,132.06573486328125,10876547.0,45.47735424070993,46.30307884485097,44.591263639007146,45.57221603393555,11909340
2007-01-08,133.06696835604632,133.06696835604632,130.24455696846042,131.5142822265625,6287116.0,45.447171849430426,45.447171849430426,43.83237316881833,44.19457244873047,6214060
2007-01-09,131.35467948589272,133.2121013812055,131.06446035930472,132.39222717285156,10874688.0,44.49856925808873,44.625772129572795,43.295558471810814,43.71812057495117,10463200
2007-01-10,132.04394743532004,132.77675952007593,126.56600234434273,128.2565460205078,7784364.0,43.91429973323571,43.916454486849624,42.90316432897959,43.060546875,7135500
2007-01-11,129.14896056361866,132.04392960045985,126.56598524937549,129.48997497558594,12348913.0,43.48527196224057,43.88627659097056,42.303818773497575,42.952754974365234,20115340
2007-01-12,132.77677046918663,142.17997517717464,132.19633219910605,141.09164428710938,12076322.0,43.90783260673248,46.12844932927629,43.8086580146316,45.77487564086914,13665140
2007-01-15,141.88976663565307,142.78945698184606,138.5812365858091,138.9947967529297,3630418.0,46.56610276737742,47.55999024698165,46.352663736114444,47.17192077636719,9705900
2007-01-16,140.01054371233073,140.75061392850026,137.72503346699636,139.3140106201172,7657237.0,47.60310882355684,47.63329182214631,46.57688029211463,47.26247024536133,12846940
2007-01-17,139.30676488740806,144.22603409771125,138.29097975884594,143.2030029296875,5444538.0,47.38751688608638,47.43063498722563,45.23157893212158,45.755470275878906,17386300
2007-01-18,143.2029748552746,144.38562568929876,139.35027469616043,140.93923950195312,6572808.0,45.921481143664934,46.30955065634022,45.33075292494253,45.751163482666016,13192660
2007-01-19,140.93927876411982,143.95033113169117,138.45786930114284,142.9925994873047,5570653.0,45.36093351206433,46.473398292619926,45.36093351206433,46.06808090209961,9001000
2007-01-22,144.29857123869644,144.95156717189323,140.03229866656847,141.8026580810547,5470146.0,46.13707295017347,46.26643054535314,45.08281940547013,45.54634475708008,6886040
2007-01-23,141.4833957088611,142.19444514446616,138.59568520446626,139.9307098388672,8061328.0,45.49029300080431,45.49029300080431,44.34764517270184,44.53736877441406,10682440
