,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2024-10-22,3859.1654759681237,3881.75483326371,3802.5499216715493,3811.234375,1928049,1448.764052087175,1450.0931122578054,1346.1211074701364,1359.1300048828125,8449722,450.1825341028487,454.6038499942979,447.52973276804886,448.4605407714844,12772970,797.9769793065807,800.7708551163644,771.9986132726441,774.841552734375,16645356
2024-10-23,3796.143361546141,3904.2965301967497,3791.919544419266,3859.40283203125,1966476,1365.692643172731,1462.0553438563234,1332.796397023315,1419.921630859375,10116579,447.71588225632615,449.8567140000435,446.3196850756562,447.1108703613281,10553961,774.4493999917999,776.9981968684108,764.4501679238956,770.5281372070312,13866198
2024-10-24,3800.319338767848,3871.504141566946,3800.319338767848,3841.986083984375,2676744,1427.1654213201061,1455.3432734895973,1420.7025285766224,1437.117431640625,6044799,448.64671463785675,449.0190319396523,437.47707758468704,439.0594482421875,13596626,770.5771069894755,781.3115753553931,769.2047009756573,778.9097900390625,5607500
2024-10-25,3850.670942439126,3883.8430156937015,3827.5595160672574,3851.1455078125,1759676,1437.1007519250693,1437.1007519250693,1327.0312799380147,1349.9921875,7136559,442.87572701792476,459.35093740661614,441.38645779625773,448.92596435546875,32154050,782.2919467905059,784.9878150281925,756.8037379978327,765.5775756835938,9717125
2024-10-28,3861.965606057276,3923.706609082937,3844.9287550544213,3882.751708984375,1532534,1369.0156310790596,1411.5481137174093,1358.08343536274,1384.034912109375,5329038,448.6001588146549,452.27684006531985,443.0618910761679,450.6479187011719,8946214,768.3714408102454,788.1248262816986,768.1263618829754,776.4590454101562,13757251
2024-10-29,3887.4970090191655,3894.757766071196,3853.565587028902,3867.94482421875,1445885,1390.9463857887592,1428.826912151834,1374.697585016307,1423.5269775390625,4742361,451.4390938460629,455.34846963211504,447.9951367963455,454.1849670410156,7131161,780.3313006117369,818.4165417897631,774.9395642381633,816.3088989257812,28274791
2024-10-30,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002,1426.5008656132845,1503.2587738258792,1415.0702425981954,1442.334228515625,9406821,454.184973007894,459.11822877893854,452.83529700456427,457.5358581542969,6640080,811.701360020144,816.6029382811352,804.8881542706223,806.2606201171875,15977682
2024-10-31,3862.9619045386735,3870.839735602275,3758.5575287403312,3766.57763671875,3740372,1450.4254967478032,1492.725436394436,1433.8444908727515,1483.8533935546875,5852634,457.9547336726039,458.8855416729211,451.1598618201317,454.9761657714844,8111694,803.8588565381399,811.7013819677803,797.5358084437482,804.054931640625,13402324
2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895,1489.4024515379715,1503.2587735893949,1466.890202443333,1483.205322265625,1532865,457.0239381563187,458.04781813468816,455.4415674625382,456.37237548828125,1517892,806.2116691468042,809.3486315724846,802.7805641392085,805.0352783203125,1637141
2024-11-04,3764.5371079100955,3788.834714578836,3714.1856783834955,3762.496337890625,2269192,1476.67607895636,1515.2211375061845,1452.7515346799466,1466.5911865234375,6472092,459.30436247116853,459.30436247116853,446.3662114156426,451.0667724609375,8754385,806.5057323110566,821.0143925955531,791.2127716054617,813.5149536132812,14498161
2024-11-05,3740.619360687802,3783.235239462336,3740.619360687802,3769.33056640625,967590,1477.008185894165,1536.8195426460527,1462.8196597183974,1529.49267578125,8041224,449.5309829088084,451.48567091589945,443.94616424566635,446.9712829589844,7610046,813.5149259169897,834.6407762413705,809.9858134770826,832.4840698242188,26254561
2024-11-06,3799.9400361634475,3938.7026764053235,3773.032086197068,3929.069091796875,3792017,1544.462254765461,1599.9538643263397,1534.6431259124338,1556.6072998046875,9576756,446.9712534416916,450.8806291977046,444.9234936170633,447.8089599609375,11749720,832.48407214421,844.4439351874554,829.543125158185,837.9738159179688,15002433
2024-11-07,3957.5907627391994,3991.8540128312807,3877.246703910295,3939.746826171875,3724349,1566.908032366929,1627.3341508748508,1561.7409793633701,1618.9107666015625,9629979,448.4139924222489,449.2982496470861,443.1549407958729,444.83038330078125,9267980,844.0517871528804,845.4242530166981,830.0332851169691,842.6793212890625,15283847
2024-11-08,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039,1629.5272525387963,1651.1258805741502,1545.2264787433328,1559.714111328125,9576687,444.83040906313397,447.4366596661155,441.7587692095454,444.97003173828125,6325023,842.6793683716584,846.5026236103943,817.7793850018238,826.55322265625,26139105
2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487,1553.4339421232023,1577.6076996287777,1515.2210890092601,1536.2049560546875,5962818,444.9700163904902,448.18127880846396,441.2933647379613,443.9461364746094,5700343,829.3470548242794,837.1895801654074,825.4257921537154,830.964599609375,12621337
2024-11-12,4001.5350272065516,4003.4332886046573,3952.51251928902,3983.881103515625,1587640,1553.4338955946112,1589.6196935587504,1535.5070378654027,1554.4971923828125,5430138,444.5511679234768,444.8769344804047,438.54748173315295,440.1298522949219,5236095,835.7191350712344,836.6014431355901,808.0742203373242,810.427001953125,11350729
2024-11-13,3965.5632315109633,3983.264427096759,3920.9063521955636,3939.224853515625,1098813,1574.218406775229,1591.314511616975,1479.2346517740673,1492.559326171875,10943595,437.5236321065983,441.8518465898786,435.84818948406627,439.52484130859375,11548660,807.1428924562375,815.3775681145983,788.8110370785578,792.7322998046875,13756706
2024-11-14,3924.6555443578186,3948.383812461554,3907.0493548019417,3935.0009765625,1825432,1494.9516554764703,1550.1110606846578,1493.6225952840468,1511.167236328125,5635623,438.5940712100893,440.22296313830753,430.2633791633469,433.70733642578125,12087836,792.732297195377,801.8982248540469,785.2818621400214,788.4188842773438,9461484
2024-11-18,3998.687803877484,3998.687803877484,3787.2214288591285,3815.031005859375,3313944,1516.5503049082185,1575.032483128889,1485.9302032682886,1563.7347412109375,7523148,433.7538681362016,435.42931071742356,430.03066567791126,434.26580810546875,8448573,795.0360273075926,800.623838726437,783.5173179107193,798.2710571289062,9322451
2024-11-19,3815.4104775297365,3921.9504005395133,3809.9057047468586,3834.06103515625,1776233,1577.690638813534,1614.2421046748896,1559.6143500842409,1570.8289794921875,6986577,435.6154784219088,440.96757266705566,433.9865570865663,435.01043701171875,7121472,802.8785321341356,804.1529305358586,784.3505420744752,787.1934814453125,13677029
2024-11-21,3839.138846704682,3884.2700598437223,3819.302106879864,3865.667236328125,2384347,1575.03246498488,1600.9507207377958,1518.5439994189044,1560.1295166015625,7241706,429.09984555266027,431.9387906655465,423.88734455857747,425.5162658691406,20313155,782.7820731049121,782.7820731049121,746.5593966407021,765.3814697265625,29486577
2024-11-22,3863.910762939723,4038.50352626884,3847.7755423624753,4028.679931640625,3096553,1570.0481743182547,1589.8856327310723,1548.815093190961,1568.3701171875,4594842,424.63200449659763,443.5272922291219,423.9804418334131,441.8053283691406,20214206,770.5281578092952,803.8098885516449,768.6165301838633,799.9866333007812,20665405
2024-11-25,4062.2794137366227,4107.932693294498,4035.8937655385084,4095.593994140625,4052167,1608.2609520154365,1646.473681803722,1524.2426189169291,1557.3548583984375,36848079,445.85427840836786,448.83284624094614,439.7109988473268,443.8065185546875,14427013,810.721055354177,832.8761654605977,809.3976531392633,827.8275756835938,23434605
2024-11-26,4101.240893559863,4144.47407361588,4090.7531850402665,4131.28125,2060669,1527.8479158227647,1548.117361634935,1459.3971779997069,1472.3895263671875,13147269,446.7851008259381,449.25172877480986,441.29338372266824,443.9927062988281,6791715,827.3864424008906,830.0333067307656,819.1027628532369,822.8770141601562,8893744
2024-11-27,4137.2131813248125,4154.724363536381,4104.088151292946,4112.15576171875,1558993,1481.3279642304883,1494.9516218588603,1422.1811364020461,1487.3922119140625,8957277,444.4580764325498,446.878183051745,440.2694848220805,443.9461364746094,7339184,821.9946872850031,825.9159499554146,815.7206430788567,817.6812744140625,8375108
2024-11-28,4099.295273395061,4119.179745870457,4017.670037573812,4028.964599609375,2558544,1504.5879512686056,1528.5124940183546,1485.3984742714113,1519.8564453125,4793631,443.99268224778774,450.32213506622037,437.9889959899466,442.0379943847656,14967609,817.6812691634748,829.1509743675217,814.1521567162539,822.3377685546875,13505677
2024-11-29,4005.3313403533516,4080.028107836073,3982.219916352583,4053.5947265625,2017425,1532.832129356048,1564.6650790034546,1524.026649564973,1552.0216064453125,6712614,440.4556457729167,445.7612189514994,439.897155069963,443.760009765625,8668142,824.5434948634407,827.4354380874087,815.181492082223,822.4358520507812,10822949
2024-12-02,4052.7877393125073,4070.0621019391097,4014.8697857420993,4059.099365234375,1670944,1548.4496487541414,1557.7203362719627,1505.784164523343,1516.5003662109375,4738488,443.061911581005,446.1335515529355,440.6418342849228,444.1788635253906,5689595,822.4358281017708,825.4257788732257,816.308855277593,819.93603515625,6651119
2024-12-03,4094.882568586282,4104.990718939741,4048.4701650537613,4083.87255859375,2010905,1519.2085374903768,1536.4874153118467,1492.791853603569,1499.8695068359375,3827790,433.7538882828634,440.64183232551295,430.72876955134234,439.85064697265625,23073942,821.5045173305319,839.7383645454308,820.4261940455666,837.1405639648438,12186182
2024-12-04,4094.122934068909,4163.789504813234,4070.8692297125376,4132.89501953125,3302642,1507.3459378990085,1526.8510708007996,1490.4990471098859,1519.2252197265625,4303485,441.57264312803585,445.10967237496146,434.1262083190559,434.77777099609375,13957078,837.1405896069477,846.9927502560289,833.562413429901,842.7774047851562,10749716
2024-12-05,4176.934278953506,4260.647793669346,4138.209931031042,4236.966796875,3746747,1528.1801764331847,1744.4979183027224,1525.688036549895,1726.18896484375,35839431,435.196636175782,440.0367907449456,430.4960747866547,435.15008544921875,27432375,843.0715130039896,854.2961398822408,838.7580999342011,848.4142456054688,14716036
2024-12-06,4226.479320621802,4237.868889866684,4188.276807112925,4219.36083984375,1842087,1754.948279727409,1809.2936016285664,1743.3682253431157,1793.1611328125,18892569,437.47708517052604,442.0845745472696,435.33625327312325,438.5475158691406,7842234,848.2181393525192,858.2173712226388,840.1305350189066,846.649658203125,14520568
2024-12-09,4205.076018232145,4242.044378496654,4190.933600979431,4225.671875,2066639,1786.698186078574,1863.4394230811947,1764.40180890796,1816.6370849609375,12259188,438.8732783278562,439.3386970836674,430.9149332516241,432.7765197753906,12154116,842.0911629301171,849.7866170280626,840.0815277676334,841.1598510742188,9630346
2024-12-10,4200.994504227562,4265.203099559396,4187.659404066042,4207.06884765625,2087828,1823.2495990427942,1839.4318377675756,1778.4077507103143,1816.387939453125,7254930,433.148871407106,434.17275138154446,430.5891419711834,433.241943359375,9163636,844.8360169417576,851.8452977871689,841.1598332466929,850.423828125,7379849
2024-12-11,4206.405086397892,4222.350297163338,4182.819095248504,4202.22900390625,1635256,1813.945574277946,1853.7865934215827,1803.329155343203,1844.91455078125,4759470,434.8708208734233,435.801628864771,432.543815644967,433.0557556152344,7005617,850.4238399742597,852.7275578551114,844.0027843308235,844.6399536132812,7006973
2024-12-12,4204.696352489294,4256.851270827812,4200.852558457947,4228.330078125,1914642,1857.3587300851548,1899.9078834382183,1851.5104757419656,1864.353271484375,6046395,433.28847754716475,435.5223813153135,427.37786305689633,428.7275390625,13380617,844.5419581482005,847.2868300848979,834.3957147957527,836.8955078125,8845103
2024-12-13,4209.348037802869,4266.248154048947,4170.860503868272,4246.31640625,1967048,1862.4592443447177,1878.7411437708356,1821.2558244303532,1872.4111328125,5323011,428.1690601754377,441.5726306530016,420.39685899742756,437.4770812988281,32976794,835.8171052852829,845.91440442009,818.5635736543202,844.5909423828125,9379370
2024-12-16,4232.1737900519,4247.359881247422,4173.327686669254,4190.60205078125,1646224,1879.0735535159495,1905.971994369421,1867.4436074515884,1881.9976806640625,4867221,437.7097825910721,441.572637375938,435.6155014062847,437.5701599121094,9354160,842.8754206370667,849.3455401092758,840.9147892516194,844.0028076171875,6432713
2024-12-17,4185.666159565598,4207.44889332409,4098.346139910261,4108.31201171875,3225027,1884.7887214907473,1916.2894669448826,1878.7578159888992,1903.297119140625,4324800,437.4770650364245,442.87571000734806,431.00798941615113,437.0581970214844,20608409,841.6500206085419,845.6202871717958,830.37639021472,833.8074951171875,8791216
2024-12-18,4092.3677229655736,4140.108819945921,4071.39183822731,4126.6787109375,1575404,1909.6437449936273,1911.0725881330418,1848.1709996974712,1871.5804443359375,4058544,439.9902648325609,441.0141448074351,434.5915901016112,437.9425048828125,12841386,834.2486438857434,835.2289595659852,820.5242243623587,821.651611328125,8295338
2024-12-19,4064.177621267067,4142.006337975124,4045.1950074358338,4054.59130859375,3015763,1827.569356243964,1928.1022585356643,1812.6165163883857,1924.413818359375,5990652,436.5462626049631,441.52606912403894,433.10230549351394,434.26580810546875,15161531,808.3682600646816,821.5045136920517,804.0549071102052,816.4068603515625,9453398
2024-12-20,4108.786899056221,4159.090827365295,3941.265326479778,3958.15966796875,4116989,1934.2329101743398,1939.865049062871,1831.639735338817,1841.8077392578125,4851843,434.21924770297886,435.10353444820845,427.5174775274632,432.4972839355469,20231570,818.4656111397987,819.5439344885314,794.0557259996536,796.016357421875,10244198
2024-12-23,3986.39622640784,4002.484177211474,3905.5778396822147,3946.77001953125,2195338,1860.797746555635,1875.4183817216206,1802.6478968325491,1843.61865234375,4435104,438.5940382938608,444.6442457872411,435.2431237361696,441.4329833984375,19562956,801.2120157160039,807.780142922531,796.2124295415985,804.9862670898438,4933200
2024-12-24,3946.77033195685,4003.43362482616,3946.77033195685,3966.89208984375,1181886,1846.8252918538715,1849.1678791154463,1801.6178966128014,1810.8221435546875,2915256,442.0380117336406,447.01778878263576,439.94370111964736,445.34234619140625,12009880,808.0252324059893,809.9368600271976,793.2714927831553,796.0653686523438,10602771
2024-12-26,3966.8916181900954,3986.301525685132,3932.3906257955578,3957.020751953125,1208464,1810.6227914794815,1819.8769297449228,1780.1522431495487,1808.4130859375,2569077,447.2970215629146,448.50707487251225,443.06187922906,443.9461364746094,9188830,796.9966812110812,806.6527671299033,792.0951026058469,796.45751953125,8318714
2024-12-27,3951.2313201079583,3968.26840248144,3936.282510765729,3952.9873046875,858100,1818.7637799309884,1824.7781363781132,1746.8738153010952,1753.9681396484375,3015999,446.5523947692474,448.55363341232163,443.0618869497857,445.4819641113281,16906420,800.2317056059302,802.1923370345046,781.507699396533,783.9094848632812,10649800
2024-12-30,3939.841838395195,3985.6846693501766,3902.8257382512747,3947.244873046875,1527169,1744.4979540201593,1783.7076628822144,1735.0444933230358,1763.9366455078125,5874153,447.48321420762863,448.1347768639311,443.0618982898495,443.9927062988281,13578360,786.2131736679016,792.0460639180922,769.5478071437691,772.7828369140625,21515438
2024-12-31,3924.6552500458943,3929.353632155194,3826.9422956665308,3886.500244140625,1555429,1763.7705544219475,1777.7265381412599,1733.0009007243912,1769.55224609375,2706738,445.34234180784205,451.1133336206923,441.7122113126057,450.1825256347656,13787501,771.4594156879419,783.4682824464205,770.5281038501324,779.3019409179688,9086044
2025-01-01,3886.1208416217773,3923.706511928217,3877.62616777211,3903.2529296875,763161,1770.41618179937,1807.1669705754991,1759.7830921405255,1802.9801025390625,2473389,452.369898630606,453.16108392695634,448.78631893522765,450.4617614746094,18931186,779.8901437444632,782.9291583169418,773.9592457218257,777.58642578125,7273098
2025-01-02,3910.4187239006465,3970.21396166903,3888.541445300585,3963.332763671875,1720835,1809.775337017122,1827.5693133771085,1781.0160667067655,1816.3380126953125,2476923,451.7649051388864,456.09311958375633,448.92595990090587,455.2088623046875,27131131,779.3509857383269,786.6053458912669,771.508460095677,785.428955078125,11398319
2025-01-03,3967.31925896288,3967.31925896288,3884.1278097948166,3891.341064453125,1791953,1825.4260973641435,1847.9716895348831,1765.4651850142457,1774.320556640625,3176421,456.3258002607226,457.02391361750296,446.645462212376,448.2743835449219,38500784,785.4289209052785,793.5655289387714,776.557076124776,777.782470703125,13336514
2025-01-06,3896.656302584134,3938.560332599053,3859.545197490021,3886.6904296875,2085593,1777.726466774076,1786.8642723279465,1679.68558773256,1691.0,3817821,440.4058583256005,446.35075144323366,426.5344213845736,427.8877258300781,22009958,781.7037559768974,781.8997712481304,757.9311004689307,761.1171264648438,11419367
2025-01-07,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054,1691.3322736721836,1815.9392712827698,1691.3322736721836,1790.4530029296875,6021834,430.6426900507923,432.6726614930842,425.4711052691848,426.3894348144531,14294780,764.4991607191188,768.4204234473491,759.5975823088309,763.4208374023438,9669152
2025-01-08,3829.6471015423167,3916.112994968031,3813.3696038615626,3899.408203125,2181277,1791.6825091004282,1807.2832077263365,1746.8239903221152,1794.4736328125,3800709,428.2260997902769,436.9742735503957,422.52286869529286,434.5576477050781,13482926,765.5285368443842,768.5184876953866,745.1379228760546,755.970458984375,15641490
2025-01-09,3892.384862598553,3927.265414585994,3820.5357175020263,3833.396484375,2392472,1794.4735799395714,1803.9769318216438,1724.9096574628454,1729.628173828125,2893500,434.412657911659,445.2874742620835,431.1743733651227,435.0893249511719,19732649,755.9704689607948,756.1664842319951,711.9542705064919,745.4810791015625,15351029
2025-01-10,3986.3490838137277,4078.41476503514,3957.875161786487,4048.659423828125,7894300,1722.716655461254,1747.8208276682265,1683.523618104534,1701.84912109375,3925527,434.94428448591486,436.9259056652191,427.74272844437934,430.06268310546875,9145729,745.3830030949237,748.3730137848589,727.4432381239155,728.61962890625,11779296
2025-01-13,4029.059439316909,4103.044355741037,4012.3546478929247,4072.814453125,4003771,1684.852685168949,1744.4647206291131,1669.102433913105,1713.4625244140625,6251274,420.4928844446885,429.19273722630277,420.4928844446885,424.4078063964844,17799607,726.9041084985033,729.3058939862478,708.2781097642194,715.1403198242188,10414733
2025-01-14,4083.1605246383615,4094.4550879803073,4004.4299428133863,4017.7177734375,3441709,1752.8051211882614,1826.8714467491561,1728.5649230753727,1810.5728759765625,7227348,426.29277561702855,426.77610075945154,421.3145325500375,422.0395202636719,18048459,718.5224071080802,742.0989878190752,718.5224071080802,733.4232177734375,11960975
2025-01-15,4003.4334017642514,4039.9276635514543,3993.4202579833063,4033.426025390625,1653474,1844.1836068765376,1930.2455490929508,1844.1836068765376,1922.6029052734375,10900698,422.0395386220168,427.066102621971,420.8312257133989,422.7645263671875,9786805,738.3247909702291,743.9616062267667,735.2367725918546,738.8639526367188,7792299
2025-01-16,4043.2968742708517,4075.567318807286,3978.613708278282,3992.328369140625,2637705,1937.2234585459778,2003.9795875285577,1931.9235239103252,1991.9342041015625,8259705,423.4411450753659,424.7944790727276,416.72294330195155,418.4145812988281,15774070,745.4320548303559,761.4111881866247,745.4320548303559,751.2158813476562,11816079
2025-01-17,4020.939695681563,4021.6165011799776,3963.08887255939,3986.52880859375,1761466,1986.069425051671,2001.9027883139827,1952.1763219534732,1993.296630859375,3597489,418.5595763145332,427.0660870817343,418.0762511686735,425.51947021484375,11270061,751.215910613101,752.8334554551853,744.4517681682984,749.0592041015625,5766573
2025-01-20,4007.3105183689017,4007.3105183689017,3932.2063483825796,3941.582275390625,1287799,2016.971998543352,2038.0388560665956,1965.4511417772992,1986.9998779296875,3832356,424.35944720863523,426.486089495715,421.4594965443393,423.1028137207031,8742771,753.8627747972309,769.5478260283826,752.735387806503,763.9110107421875,9198929
2025-01-21,3958.497734138814,3973.673232978695,3895.3790145716716,3901.03369140625,1971591,1994.0275969371603,1996.9350529572228,1907.8659962810068,1923.8988037109375,4172727,423.39282913963933,432.09268179319355,420.7345408288311,422.95782470703125,15686500,769.3517095093413,769.4497769744905,741.1676345954302,744.1085815429688,13751780
2025-01-22,3914.7108496617475,4024.0810102403266,3909.1045498898884,4017.75,2409223,1927.2549349167793,1932.2392148159724,1861.130114358646,1913.531494140625,4651524,425.2294579278358,427.2111087280882,421.99117354679964,422.4261779785156,9619648,747.0005222558178,747.9808379018228,723.4729467516976,738.6188354492188,9908339
2025-01-23,4028.7691913739204,4051.339285916404,4001.7526640783626,4006.97265625,1822998,1915.5916918309451,1977.0977802402394,1899.4260021999662,1963.7066650390625,4069887,420.49287689797217,427.1144372962157,419.6228975353898,425.51947021484375,8888248,735.2367384986907,740.7755458622017,728.4725365710152,731.2174682617188,10986405
2025-01-24,3966.9071126772737,4038.4351649039104,3966.9071126772737,4013.64208984375,1910099,1963.8063058116188,2010.2597707386906,1931.3253741507838,1939.084228515625,3725880,424.74612978757085,430.15937728937985,424.40779628749044,426.8727722167969,9665384,735.138768408009,738.8639561065576,724.4533033293378,729.501953125,10579213
2025-01-27,3964.9736206923685,4017.508165667767,3906.05968881061,3929.3544921875,1551782,1897.0168973319162,1915.0599659224672,1784.7044994113098,1808.0142822265625,6137661,426.09942801772166,430.15937095928996,421.9911643624925,425.42279052734375,10480203,725.4335984843208,740.4814201410142,721.4143281559363,734.4525146484375,11433353
2025-01-28,3934.816117007367,3964.9738425768846,3893.735817565749,3905.3349609375,2468272,1808.0143253075362,1823.5819254149562,1705.172056583643,1713.5123291015625,8450283,425.32613404915026,427.06609279760266,420.00955737353587,420.9278869628906,20813072,742.0989667504426,744.7948348595096,730.7273288420482,737.5895385742188,14140860
2025-01-29,3918.5772926221866,3970.6285432095738,3918.5772926221866,3962.84716796875,1217089,1711.269352034495,1789.1571200333447,1706.6340691843457,1781.963134765625,5106936,421.4111847122362,422.90948078709505,415.7562748977468,418.89788818359375,15158510,738.1777143020389,745.8241647145189,735.0406921284334,743.5204467773438,9251973
2025-01-30,3962.943972286711,3991.941831258984,3922.927021299046,3963.0888671875,1531251,1801.8339023443018,1803.2792948787496,1725.242091968857,1740.8096923828125,4410945,418.5595698630739,423.392821247174,417.061273733933,421.6528625488281,22496695,743.6184784127346,749.9415267817568,739.8932906386025,747.5887451171875,11085824
2025-01-31,3972.7066328908318,3990.5405047390313,3948.7833995175843,3975.0263671875,1492943,1746.1593531553976,1767.3093223354106,1733.8814265452786,1763.08935546875,3307665,421.9428359729618,433.2526557474246,420.58953151699967,432.57598876953125,13546181,749.8435094869757,762.2444673012822,744.5497807267266,757.68603515625,10083763
2025-02-01,3975.606564509793,3997.741503018046,3920.5106310847846,3937.087646484375,437172,1768.920964291443,1817.4180328174084,1744.8303182919324,1795.6865234375,3763836,433.05930484973186,455.775585349662,424.8910985721678,447.1240539550781,30393007,759.548580017539,763.4208389361906,737.3444656745553,750.9218139648438,9363077
2025-02-03,3896.2488211358454,3940.8089579536745,3865.1245003058734,3932.73779296875,1265713,1771.4130372421532,1807.632177609127,1751.1435922020642,1799.4578857421875,3367482,446.59243971426656,449.68573248191484,437.21591998094135,439.19757080078125,16991730,747.7848125737272,747.7848125737272,738.3248018604113,745.9712524414062,7862190
2025-02-04,3947.285122132378,3981.2610880254483,3930.2248097290194,3969.85498046875,2547132,1816.9361300463372,1858.6878706797836,1811.6029748777405,1849.2841796875,3765051,442.7258148273928,444.9974488165376,433.78430000828064,439.9708557128906,18923681,751.9021360972733,765.8716347144651,750.5787338459753,763.8619995117188,12020807
2025-02-05,4011.3703550712034,4011.3703550712034,3939.8423053663196,3954.43798828125,1693912,1866.9284471505637,1945.5305155632993,1850.8291989969869,1938.2535400390625,6223398,439.97089811017986,440.64756515081626,431.60937853571323,433.204345703125,12836283,764.6462410892296,766.6068724766379,749.9415056836675,750.9708251953125,13419162
2025-02-06,3968.2602324120217,4001.221226388129,3916.209217331792,3946.366943359375,2284536,1946.5273931324255,1946.5273931324255,1834.2149938535654,1850.01513671875,5869194,434.99261621292146,434.99261621292146,423.5861549654903,426.3894348144531,17469129,753.8627308990996,755.6762909086074,735.2857374622155,737.4424438476562,32745391
2025-02-07,3953.374842814853,3953.374842814853,3874.1140268953372,3894.799072265625,1548940,1827.5693509238356,1910.2086149358809,1815.307973603346,1902.698974609375,8037120,425.32610601162634,430.64268233677166,414.1129573168095,416.48126220703125,18875982,744.8438308139157,744.9418982807152,717.3459883584466,722.688720703125,37240692
2025-02-10,3905.045086746592,3916.644230568612,3880.2520112210996,3902.096923828125,1339511,1903.9948769759312,1925.5768327721505,1860.7977449640427,1870.6334228515625,4127682,412.7596610777305,418.84954591665235,412.2763359476629,412.9530029296875,12227140,725.4335919181764,729.256846944206,718.963532464286,722.2965698242188,12667049
2025-02-11,3884.1665374644367,3905.045090759602,3822.884488602531,3831.14892578125,1810908,1877.4121478922664,1882.0807729858063,1711.6017282933285,1723.6138916015625,7226934,414.49965150720004,416.19128959205887,403.5765145306136,404.3498229980469,14288751,722.9338420118377,725.5807064311172,712.2483766958933,716.7088012695312,13017060
2025-02-12,3838.446403733592,3887.4043576304402,3808.5300926433138,3818.196044921875,1678002,1725.889991642642,1805.9706725919184,1676.080414091054,1779.487548828125,12795258,405.6753937562897,406.3136281355489,400.2258148708563,402.48419189453125,13884574,718.7184448242188,724.1591847308209,703.0333943785369,718.7184448242188,12697743
2025-02-13,3835.4501025039126,3851.3505477933163,3771.896462322554,3779.532470703125,2277310,1782.378424963706,1792.66263921099,1729.8773858942106,1746.308837890625,5861415,402.5333188714483,406.46095206462076,401.60049400188456,402.287841796875,12989029,719.9438519637431,722.9828066071801,711.8562476864424,713.3267211914062,12370571
2025-02-14,3793.886656483722,3816.1183489930536,3769.7217733214056,3803.40771484375,1681975,1772.7422973497887,1772.7422973497887,1683.3574613846022,1701.483642578125,7142661,404.30071268308313,408.6702162817502,401.01131412778494,402.8278503417969,14124236,716.5617636405941,718.4733911976853,702.1021072520733,707.9349975585938,10417539
2025-02-17,3727.674956536778,3802.5860959459837,3727.3849307355754,3774.071533203125,1799806,1694.4890755603128,1739.1813711802045,1651.79037022762,1730.7745361328125,5759442,402.3860051226291,403.95706437920165,399.39119682530554,401.2077331542969,11975265,704.8959778549706,714.4050519193028,697.5436102537428,713.375732421875,9093600
2025-02-18,3768.1750490618683,3793.3065270348457,3735.4075625604055,3743.81689453125,2149879,1730.8743158336667,1736.8554517436085,1691.332280638037,1723.264892578125,3758523,400.6185827614127,403.4170273840887,396.69094959708514,397.9183349609375,12998403,713.3757463206829,713.9149079885333,703.2294429330741,711.5131225585938,8562003
2025-02-19,3742.850263486918,3745.508400554833,3642.2759755929487,3657.693359375,4366672,1712.9308614018883,1885.6194850397542,1711.2528043147029,1871.0986328125,11830863,397.4764566403701,401.40408972956527,397.1818961448654,399.0475158691406,7079032,707.8369242269698,720.3849529544706,707.8369242269698,712.9835815429688,6766606
2025-02-20,3635.848185178673,3661.4629603766616,3625.988960412709,3653.150146484375,2888572,1889.7066022351135,1988.0631395345963,1862.2930629295436,1980.1380615234375,14665710,392.71423117033765,396.5927509227199,389.03207509597695,394.7762145996094,15355585,710.6308614417115,717.100921006022,709.1113242684337,715.3363647460938,7423268
2025-02-21,3649.960586134303,3689.4942392872176,3648.8972369162293,3659.52978515625,1833931,1973.7416543091417,2009.478917476417,1898.1633716691415,1913.2325439453125,10079220,394.7761916445472,395.9544935060131,391.9777771631228,393.6470031738281,8240986,712.983563836215,717.2969766512275,705.8272715222472,707.7879028320312,6571602
2025-02-24,3618.1109478843173,3637.491230016548,3547.4045991108223,3552.817626953125,2508516,1877.4121275219804,1907.9823368713649,1856.1458261517666,1863.8714599609375,4462383,392.7633170048975,396.10179920634647,391.53593163925717,394.6289367675781,7037625,696.5142704603655,705.5821902376468,696.5142704603655,702.2981567382812,6912148
2025-02-25,3503.907852529123,3535.8054964280086,3500.283120267886,3508.305908203125,4101954,1877.412156149404,1882.5126467310747,1824.246462756441,1828.23388671875,5196522,394.7271291352976,399.63667054245303,393.25426671315097,397.52557373046875,15760891,704.7979622750793,704.7979622750793,696.0241250697796,696.9064331054688,8599635
