,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2004-01-06,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.627918539945274,12.733447515888848,12.094344412928603,12.257973670959473,19008915.0
2004-01-07,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.106203982972204,12.27220496916154,11.922417365567403,12.154818534851074,16405883.0
2004-01-08,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.212911357612432,12.863870557880556,12.177339060030928,12.766642570495605,27137808.0
2004-01-09,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.924347824342188,13.161491268424772,12.65163207096718,12.873361587524414,30116388.0
2004-01-12,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.983632211616566,13.335198471990708,12.639773971507484,13.20832633972168,25333771.0
2004-01-13,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.078488618989107,13.244489537340531,12.81763139188819,13.055960655212402,16866718.0
2004-01-14,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.173348163733847,13.481635156831056,12.687202802200552,13.443692207336426,20471007.0
2004-01-15,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.540923255951096,13.83735285636869,13.339351043114586,13.46503734588623,30361130.0
2004-01-16,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.51720298181592,13.564631656663396,13.161487392006661,13.29428768157959,16732734.0
2004-01-19,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.339350081759589,13.647637097633556,13.17690562821403,13.517800331115723,14886450.0
2004-01-20,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.57649342663692,13.682615318678922,13.102205469743637,13.293106079101562,18147344.0
2004-01-21,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,14.216778972692294,14.216778972692294,12.9842230774962,13.114651679992676,20463716.0
2004-01-22,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.161490442765603,13.32749137166304,12.675345091760246,12.801624298095703,21116484.0
2004-01-23,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.805776893504893,12.921385599027154,11.765308055966743,12.198688507080078,46914876.0
2004-01-26,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.198688507080076,12.198688507080076,12.198688507080076,12.198688507080078,0.0
2004-01-27,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.4263449745428,12.674160005086947,12.035056971676555,12.492152214050293,20802438.0
2004-01-28,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.343346555915714,12.585233447257767,11.923009384240123,12.065888404846191,14547822.0
2004-01-29,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.098492490893051,12.450057680559855,12.04809918336376,12.19749927520752,33511640.0
2004-01-30,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.390769299164674,12.447090785632437,12.035053702136217,12.152440071105957,10582286.0
2004-02-02,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.152440071105957,12.152440071105957,12.152440071105957,12.152440071105957,0.0
2004-02-03,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.094345154747897,12.414489650594296,11.608199691769265,11.986444473266602,17754646.0
2004-02-04,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.9876267769218,12.177341507866647,11.797910989070377,11.874983787536621,18270579.0
2004-02-05,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.975176178673035,11.975176178673035,11.514524512271572,11.558988571166992,15932009.0
2004-02-06,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.618868906236257,11.869055626885785,11.548911196463731,11.739812850952148,19483817.0
2004-02-09,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.608198617123222,11.962728488963304,11.608198617123222,11.806214332580566,14719239.0
2004-02-10,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.892772728351153,12.035058816243465,11.79791427951607,11.914115905761719,23109977.0
2004-02-11,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.02319857044524,12.02319857044524,11.810954809227601,11.96924877166748,16274422.0
2004-02-12,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,11.918856072103614,12.127542296267269,11.918856072103614,11.972806930541992,17525187.0
2004-02-13,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.09434244249951,12.58997353368217,11.96391276296443,12.556180000305176,32841208.0
2004-02-16,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.54491539498553,12.853202354990259,12.533057960314602,12.695501327514648,15150819.0
2004-02-17,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.663488966468204,12.936204730955081,12.569224509661218,12.80873966217041,19947269.0
2004-02-18,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.920791127739236,12.924348675974912,12.496895409979492,12.801033020019531,23516882.0
2004-02-19,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.805772729610675,12.888773716134983,12.710915365217094,12.7909517288208,25428686.0
2004-02-20,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.165487844128638,13.019205380761631,12.165487844128638,12.93739128112793,19800107.0
2004-02-23,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.92434657342586,13.114060253423283,12.808144975938873,12.921381950378418,16429249.0
2004-02-24,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.007345916399986,13.291918008843878,12.713879955217319,13.188760757446289,24753580.0
2004-02-25,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.047661919305916,13.16149076813877,12.701430918745979,12.757752418518066,9022149.0
2004-02-26,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.627920364689913,13.131851498751509,12.627920364689913,12.943914413452148,16967895.0
2004-02-27,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.971777240560776,13.161493078829567,12.888777287941645,13.048850059509277,9052712.0
2004-03-01,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.042919618024623,13.587165300481201,12.92434841898132,13.522543907165527,19071257.0
2004-03-02,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.522543907165527,13.522543907165527,13.522543907165527,13.522543907165527,0.0
2004-03-03,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.517209271711355,14.11006956853711,13.295479717283206,13.928654670715332,19108130.0
2004-03-04,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.872921230789332,13.967779655573164,13.660677473824059,13.810078620910645,11209818.0
2004-03-05,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.659498065725833,13.990313134482744,13.659498065725833,13.832612037658691,10886051.0
2004-03-08,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.837944935820335,14.069753124958568,13.754944990983565,13.945845603942871,8867229.0
2004-03-09,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.825496061243035,13.991497025678344,13.731824518766624,13.85810375213623,11366467.0
2004-03-10,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.825496244285214,14.015212087683109,13.63578145779421,13.890117645263672,12556432.0
2004-03-11,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.801779033427747,13.849207718397606,13.517205866701966,13.613842010498047,15886444.0
2004-03-12,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.576493868222288,13.612065122651575,13.368992417935642,13.450807571411133,11377917.0
2004-03-15,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,13.572344212639521,13.572344212639521,12.937983492772258,13.05655574798584,11740519.0
2004-03-16,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.959918410080236,13.042918347013012,12.379507548560538,12.759531021118164,21561850.0
2004-03-17,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.80933277131236,13.042919737181547,12.473774383091127,12.942727088928223,24436356.0
2004-03-18,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.92434645486144,13.025132011577151,12.711508717046486,12.878695487976074,6850976.0
2004-03-19,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.792734122845879,12.793919972349707,12.583454937371034,12.688983917236328,10012049.0
2004-03-22,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.710916698044505,12.852017967168644,12.6042018876853,12.715660095214844,13247287.0
2004-03-23,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.629100431872297,12.86505797775282,12.629100431872297,12.793322563171387,11357307.0
2004-03-24,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.853205139068644,12.982447928566142,12.60538903408478,12.652817726135254,11180610.0
2004-03-25,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.581080024755442,12.874544937880112,12.581080024755442,12.675344467163086,12143078.0
2004-03-26,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.829488561526443,12.911303705019618,12.453022641726736,12.70202350616455,11037139.0
2004-03-29,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.74649031772838,12.770797060007528,12.547881678916905,12.652817726135254,4819115.0
2004-03-30,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.722777090110688,12.722777090110688,12.393739769795875,12.455397605895996,8862836.0
2004-03-31,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.217062357492317,12.533057320900925,12.217062357492317,12.368242263793945,13533714.0
2004-04-01,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.484444982716193,12.936204988570479,12.331488376798026,12.83897590637207,12084100.0
2004-04-02,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.924346566436897,13.015646387182613,12.773166644698296,12.88521671295166,9146225.0
2004-04-05,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.568630870965013,13.06663368089896,12.568630870965013,12.923754692077637,8329424.0
2004-04-06,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.924346919600705,13.025132479940506,12.808738243626662,12.858538627624512,5901173.0
2004-04-07,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.865059757653523,13.054182632156321,12.793917257773492,12.951617240905762,8495467.0
2004-04-08,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.817631171399782,13.006160050284844,12.106198827404082,12.924345970153809,10040463.0
2004-04-09,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.924345970153809,12.924345970153809,12.924345970153809,12.924345970153809,0.0
2004-04-12,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.98362999599132,13.041137334407937,12.68720049279583,12.754786491394043,6178254.0
2004-04-13,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.722775023680137,12.971775912960315,12.509345388038057,12.876325607299805,7629503.0
2004-04-14,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.876325607299805,12.876325607299805,12.876325607299805,12.876325607299805,0.0
2004-04-15,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.87691928000949,13.042920234808209,12.860912426323857,12.897076606750488,13067738.0
2004-04-16,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.57278163479635,12.983634076314168,12.57278163479635,12.886404991149902,6662595.0
2004-04-19,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.865061815010076,12.971776638802396,12.758346991217756,12.886404991149902,7918033.0
2004-04-20,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.92316587585282,12.92316587585282,12.687800077819224,12.758942604064941,5210879.0
2004-04-21,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.74648879823848,12.90003936861738,12.640959838892774,12.795696258544922,10555087.0
2004-04-22,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.982447572322021,12.982447572322021,12.687203840296087,12.80873966217041,4999038.0
2004-04-23,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.675346579979108,12.946876498866956,12.64096117504704,12.813483238220215,9013783.0
2004-04-26,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,,,,,
2004-04-27,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.126357650200925,12.918418323194057,12.126357650200925,12.536023139953613,21148590.0
2004-04-28,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.468437912582075,12.805775070892084,12.331488162210247,12.54432487487793,13825188.0
2004-04-29,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.450057508699908,12.865059284735691,12.331486327622972,12.64155101776123,15730403.0
2004-04-30,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.332674441854031,12.982448057870638,12.332674441854031,12.765461921691895,7233253.0
2004-05-03,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.71210265802238,12.888775179835662,12.473773370804563,12.72218132019043,11991289.0
2004-05-04,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.687203854760979,12.734632545564063,12.509345471569343,12.597088813781738,12186259.0
2004-05-05,24.97450447082519,24.97450447082519,24.97450447082519,24.974504470825195,0.0,12.582859938729786,12.63977436409185,12.48622273225709,12.53187370300293,21407070.0
2004-05-06,77.1761858981069,79.69722042164885,74.03709328326738,75.39519500732422,19760.0,12.639773406103004,12.639773406103004,12.390771492882877,12.413300514221191,27479801.0
2004-05-07,75.63101132513974,75.63101132513974,72.2804752070474,72.75215148925781,31344.0,12.272201718248501,12.391365838588264,12.094343339394635,12.211136817932129,10697670.0
2004-05-10,72.21544435318013,72.86603394194752,71.24769035444679,72.28050231933594,4904.0,11.857790575070075,12.212914372645551,11.679340346261883,11.850676536560059,14248029.0
2004-05-11,74.16717677809717,74.16717677809717,67.49863676076826,68.51518249511719,21032.0,11.620055249828427,11.797912569690938,10.988659174895052,11.082330703735352,22823176.0
2004-05-12,66.52278722753296,70.75161966742503,59.52894896155762,64.05054473876953,134928.0,10.967908787518034,11.237068047973105,10.884908846878702,11.06513786315918,15093991.0
2004-05-13,58.561187499803296,65.05895235133448,57.73982021180936,62.34273910522461,55456.0,10.926409123966799,11.512747132325085,10.378605933378722,11.293389320373535,17723756.0
2004-05-14,63.43249625567347,64.24573338715646,56.92659920380952,57.9268798828125,31144.0,11.382908211175176,11.54950203899564,10.670884051891782,10.869491577148438,22654049.0
2004-05-17,55.30009327744261,55.30009327744261,46.53340301235681,48.49330139160156,33968.0,10.848151250062617,10.922259438408794,9.629232307286534,9.808868408203125,13794485.0
2004-05-18,52.20981500237115,53.673641591222676,48.794219628384255,52.071563720703125,29128.0,10.07861880859438,11.591597637719358,9.782189247747102,10.740843772888184,15943178.0
2004-05-19,54.97479249920407,57.57714954058651,53.42964300588324,55.65791320800781,39960.0,10.967908226612474,11.166516840377785,9.960046269599221,10.659621238708496,12360199.0
2004-05-20,56.11335418160723,56.11335418160723,53.673643130233,54.33236312866211,32104.0,10.375047341067573,10.671477929439353,10.25647616262544,10.526820182800293,12852860.0
2004-05-21,52.876650684348064,53.673621649452706,51.412824639362995,52.559486389160156,31176.0,10.376232506369579,10.683334660234676,10.316354524957122,10.6394624710083,11646866.0
2004-05-24,52.53510142038097,58.54492383146673,52.53510142038097,58.28468704223633,54792.0,10.718908896321345,10.979767235531634,10.63590894803449,10.89795207977295,11152476.0
2004-05-25,57.0892149459484,57.0892149459484,53.99891556140989,55.95068359375,32648.0,10.826809298708104,11.027195653174267,10.279600041813545,10.956645011901855,13889259.0
2004-05-26,57.73982339040006,58.55306033956063,55.95070210224682,56.42237854003906,18416.0,10.707048625803498,10.944193084286548,10.434332921310602,10.551127433776855,13036614.0
2004-05-27,56.92659154492526,58.138316693252044,56.2434704609442,56.59316635131836,14072.0,10.422475261026142,10.920476871491894,10.37682430310521,10.850519180297852,24552815.0
2004-05-28,56.92658689797633,56.92658689797633,53.673639075234824,54.09652328491211,17040.0,10.784123769429838,10.84755825597961,10.327620376029017,10.439671516418457,16191658.0
2004-05-31,51.4779044154509,52.844141644182635,50.550812208308855,51.53483200073242,11976.0,10.238691565045976,10.489471212664943,9.72290313510095,10.41062068939209,19960495.0
2004-06-01,53.64922233619672,55.13744440029843,51.64865721607746,52.120338439941406,29320.0,10.552906566764092,10.861193558639297,10.552906566764092,10.706457138061523,34556873.0
2004-06-02,53.429663819074634,53.429663819074634,51.900779454415535,52.04716110229492,4560.0,10.777010073256996,10.813767181170132,10.375050414558961,10.683930397033691,14811677.0
2004-06-03,53.34831930287652,54.226613810874184,50.941141027090026,51.18511199951172,13808.0,10.790054006610399,10.790054006610399,10.203714791602,10.40173053741455,18973866.0
2004-06-04,52.8522577416291,52.86038812359148,50.25803055443005,51.046871185302734,23944.0,10.363189521348604,10.551126509368968,10.256474735762058,10.388089179992676,18360868.0
2004-06-07,52.0471420995343,52.0471420995343,50.90861086610698,51.54293441772461,9608.0,10.61219100278421,10.692820285779913,10.398761418189167,10.55053424835205,19051630.0
2004-06-08,51.006212339213576,51.542946633885165,49.84328472502283,50.404415130615234,10272.0,11.845343405968777,11.845343405968777,10.378607229556964,10.599743843078613,6539781.0
2004-06-09,50.420693198599075,52.84413842735919,50.33936949989165,51.998374938964844,31424.0,10.967317592441848,10.967317592441848,10.463979433448442,10.588480949401855,6425565.0
2004-06-10,52.8603956296241,59.36629047634707,52.04715877378373,56.755802154541016,54480.0,10.594407627438498,10.695194252561357,10.517928800042156,10.635908126831055,8637255.0
2004-06-11,59.3744010452736,66.36010529114233,59.3744010452736,60.903289794921875,1495680.0,10.671477989871024,10.6940070106487,10.448562651191988,10.548163414001465,7623614.0
2004-06-14,60.75694515712193,60.99278591476795,55.78806818337442,56.17842102050781,295448.0,10.529193963297573,10.618122100487938,10.315764320227123,10.402321815490723,9236607.0
2004-06-15,57.2518880911402,58.06512513788935,55.763665288310264,56.479312896728516,172688.0,10.315764099742752,10.540457193656518,10.315764099742752,10.475835800170898,5691996.0
2004-06-16,56.926587884277055,57.15429324309325,55.62540873263644,55.893775939941406,62312.0,10.529192658291793,10.558834662410176,10.39283478895794,10.49243450164795,5935756.0
2004-06-17,55.70672470208724,56.55249301877216,55.70672470208724,56.05641555786133,30208.0,10.492435242542522,10.67147947060528,10.446192402288277,10.572471618652344,5944448.0
2004-06-18,56.18654155794781,60.667475063090954,56.18654155794781,57.88620376586914,91440.0,10.493620414617036,10.659621345983602,10.225055146763363,10.279006004333496,10243424.0
2004-06-21,58.55307159288494,59.85425096161572,56.47118658835785,57.268157958984375,49328.0,10.256479054753967,10.295014936418013,10.020520366703037,10.177628517150879,6506694.0
2004-06-22,57.25188556307329,57.41453296524111,55.62541154139507,55.93444061279297,20064.0,10.173477102162767,10.292048290746292,9.794639475379991,10.2048978805542,7856953.0
2004-06-23,56.5199816539314,56.92660022698127,53.88509131512602,54.8447151184082,22912.0,10.198967983528995,10.220904080064814,9.819538513215386,10.044825553894043,14397528.0
2004-06-24,55.29198637088838,56.27600116889094,54.177850672945155,55.75552749633789,21592.0,10.066764145561812,10.256480004566098,10.019335445037484,10.20727252960205,22522963.0
2004-06-25,55.30011675555757,56.92659077777985,55.30011675555757,55.75552749633789,60280.0,10.173476291668965,10.434333519914922,10.102332738661332,10.281375885009766,8856947.0
2004-06-28,56.73141141235252,59.366301290696576,56.73141141235252,58.455474853515625,100536.0,10.328807659094476,10.410622822382981,10.19719315639468,10.330586433410645,7516315.0
2004-06-29,59.366293363899636,59.51267501235008,57.33320112540992,58.056983947753906,47952.0,10.315765777006687,10.48591616802037,10.203121692480122,10.396986961364746,7299848.0
2004-06-30,57.90244728241404,58.71568390154906,56.60126869179799,56.763916015625,20576.0,10.422477051131679,10.600927271332495,10.319911666221836,10.516148567199707,8899942.0
2004-07-01,57.56903513712577,57.87806412883282,56.94284180753832,57.479576110839844,15168.0,10.494214545735177,10.652508531906367,10.440857663575972,10.514371871948242,11504096.0
2004-07-02,58.22774160910532,60.50480413013179,58.22774160910532,59.488258361816406,123232.0,10.541050174430769,10.884909508038247,10.493621483055042,10.778787612915039,10856843.0
2004-07-05,59.20365105052986,59.61026953301976,57.08923494158236,57.495853424072266,22040.0,10.69519640863067,10.908626081522849,10.69519640863067,10.85882568359375,6659838.0
2004-07-06,57.34130499096646,58.5530293901761,57.34130499096646,58.04069137573242,39312.0,10.89558015046232,11.226395111994728,10.738472029400125,11.119681358337402,10415168.0
2004-07-07,58.553059022353466,59.041001180873074,56.92658516062142,57.3250732421875,39640.0,11.192009357591093,11.64376930699818,11.090037947418002,11.446939468383789,23883690.0
2004-07-08,56.92656917275542,58.577438686044744,54.47872868376811,54.934139251708984,80424.0,11.38290904694546,12.212913624298489,11.38290904694546,11.603452682495117,31351077.0
2004-07-09,51.250199509566706,56.11335604034201,50.786653401729836,55.70673751831055,29280.0,11.208016300096403,12.52001583183077,11.208016300096403,12.46725082397461,34001356.0
2004-07-12,56.1133533866383,57.39013647815668,55.30011638103485,56.79647445678711,22272.0,12.467252101409908,12.616060346088338,12.275165638578319,12.495710372924805,16011876.0
2004-07-13,57.747925366012616,58.7156788448801,57.25185305650359,57.47142791748047,48160.0,12.50934146084378,12.604198812036932,12.214689690736977,12.387212753295898,8852227.0
2004-07-14,58.54493483624756,60.17953925489119,57.82115190571302,58.95155334472656,74376.0,12.566262464594299,12.566262464594299,11.895145560113699,11.946130752563477,12893798.0
2004-07-15,59.691607298955184,59.82172325857874,58.91903200012674,59.138607025146484,36024.0,11.763527583357883,12.269830310589331,11.739813766425563,11.78842830657959,19396099.0
2004-07-16,60.9764785060265,62.131275456178535,60.195773365316455,61.13912582397461,167704.0,11.786056316222963,12.189200706259271,11.786056316222963,12.147701263427734,15276437.0
2004-07-19,61.96864010942989,63.23728744906355,60.9927560132184,62.07435989379883,174480.0,12.282888728346371,12.447483181742378,12.11466311040748,12.298017501831055,10496624.0
2004-07-20,62.4565891278135,63.920415435496636,61.65961801968455,63.229164123535156,157816.0,12.343402891533755,12.343402891533755,12.020870008903344,12.051126480102539,11115884.0
2004-07-21,64.90442322490665,64.90442322490665,62.13128788460823,62.66802215576172,129968.0,12.054153041333581,12.102562103090689,11.921024345780268,12.021475791931152,15395560.0
2004-07-22,63.432478542551124,63.432478542551124,62.13942987912669,62.34273910522461,64272.0,12.150971136737235,12.150971136737235,11.860509266999117,11.919206619262695,10466154.0
2004-07-23,63.43247187570347,63.43247187570347,62.3102060583156,63.017723083496094,42576.0,11.896818721954647,12.223587979257214,11.872614191104923,12.118901252746582,16439904.0
2004-07-26,63.10717871817829,63.35114976992382,62.53791293077204,63.0665168762207,29512.0,12.102560420602767,12.768201648277428,12.042047483652585,12.733104705810547,22460808.0
2004-07-27,63.066516876220696,63.066516876220696,63.066516876220696,63.0665168762207,0.0,12.733102694239465,12.768199631161744,12.616917312685814,12.719789505004883,18223613.0
2004-07-28,65.38422661323052,67.0106999120671,64.40834263392857,65.75018310546875,182768.0,12.629627012781654,12.705267642841687,12.489842282669287,12.530385971069336,13666763.0
2004-07-29,66.03483520202934,66.33573384283822,64.40836142858035,65.22972869873047,93344.0,12.515259089461733,12.734920822477248,12.284099746914395,12.668355941772461,16810918.0
2004-07-30,66.52277934803693,66.52277934803693,65.05895290761559,65.14840698242188,73272.0,12.73189264236879,12.73189264236879,12.396651835646207,12.558825492858887,15525478.0
2004-08-02,64.93700499989436,65.54693303683764,64.8963431307648,65.07525634765625,99528.0,12.551568524400027,12.562460941635111,12.405127704115689,12.508604049682617,6203022.0
2004-08-03,65.22160183221548,65.50623475791717,64.75805578906616,64.993896484375,25104.0,12.526151972290894,12.580612972597153,12.17638751419928,12.257474899291992,23081564.0
2004-08-04,61.805975445791,65.17277661998928,61.805975445791,65.0263900756836,43656.0,12.284705374149858,12.59937180756684,12.226008014955612,12.549751281738281,13439500.0
2004-08-05,64.89629964325923,65.5143576544202,63.920415438097436,64.3107681274414,44048.0,12.586666514011942,12.707691334113704,12.550358097081594,12.667147636413574,12984600.0
2004-08-06,63.93669827484622,64.99390644664427,63.432490307883064,63.47315216064453,32392.0,12.647178184789349,12.70769113327263,12.44748567055003,12.661096572875977,7922519.0
2004-08-09,63.44060956312593,64.24571609199899,62.017444966151274,64.06680297851562,19040.0,12.652017583509524,12.710714939360642,12.552776537504714,12.676828384399414,7407287.0
2004-08-10,65.8559340073235,65.9535234441048,64.00175456289826,65.83966827392578,50656.0,12.612680877684744,12.707080345345945,12.52614785253246,12.587265968322754,5321169.0
2004-08-11,66.07548460290617,70.91424316767284,65.38423337936807,69.15765380859375,271960.0,12.514046021397174,12.792405051928263,12.408753054571523,12.659881591796875,12960159.0
2004-08-12,69.15765380859375,69.15765380859375,69.15765380859375,69.15765380859375,0.0,12.659887159520673,12.659887159520673,12.526154331367879,12.599979400634766,4873092.0
2004-08-13,71.56486145376462,72.70339334052906,68.31191320586623,69.53176879882812,119976.0,12.585454784986647,12.585454784986647,12.23569031969055,12.334931373596191,11678317.0
2004-08-16,68.14925336242834,69.01128250543742,66.22188088439778,66.62036895751953,39776.0,12.402702324107704,12.58666188160629,12.252025200184915,12.553984642028809,7772132.0
2004-08-17,67.66129056169106,68.8730151785855,66.36011189704315,66.62847900390625,74976.0,12.562458388296418,12.586663994738466,12.102560496116444,12.328879356384277,10354509.0
2004-08-18,67.25469547106479,67.97034299121619,66.36013482997446,66.64476776123047,21432.0,12.345218401222258,12.380920540789248,12.102561438908305,12.174571990966797,10775948.0
2004-08-19,67.3360315271326,67.90529749414942,67.0920603984111,67.70198822021484,19856.0,12.281678638266156,12.562458497298831,12.223586476834024,12.512232780456543,12010543.0
2004-08-20,66.8480579129067,67.80767624302344,66.62035262563198,66.82366180419922,22184.0,12.442642167472043,12.524939929984924,12.296201385594998,12.403308868408203,5972441.0
2004-08-23,63.505691624622614,71.40222243974944,63.505691624622614,69.62123107910156,108624.0,12.465638268975685,12.489842796929475,12.223586516773548,12.299832344055176,4685272.0
2004-08-24,71.5323068352182,75.75300780632607,70.58895413407518,74.931640625,455456.0,12.331906709712866,12.48984514088053,12.285917342825748,12.45777416229248,4728593.0
2004-08-25,97.48269621061927,97.48269621061927,79.61588677541565,80.34373474121094,136928.0,12.574562082597106,12.595135447120178,12.472295060237357,12.513443946838379,4404219.0
2004-08-26,80.67310617698224,81.07972465569688,79.31499946535449,79.61589813232422,40443200.0,12.706479383447585,12.707689771740874,12.550356554052415,12.62841796875,13914075.0
2004-08-27,79.89240524304272,79.89240524304272,77.95364604189335,78.28707122802734,30646000.0,12.610866385259346,12.683482113502047,12.37486661694204,12.395441055297852,5641057.0
2004-08-30,78.87583230874769,80.51043614813216,78.47734432620963,80.2469482421875,24465208.0,12.478349552994592,12.643549248540852,12.4547491341547,12.598769187927246,7361535.0
2004-08-31,80.22582584472325,80.51045877980336,79.37192703948291,80.35594177246094,21194656.0,12.537040395291084,12.705265989038868,12.503759040209914,12.66895866394043,9103651.0
