,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2025-06-23,961.2073364257812,965.8939867961492,957.9513597916495,961.2073364257812,11739518,408.4400574370469,408.9297937169475,403.2978264980913,405.4036865234375,14839890
2025-06-24,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322,408.3421256239387,412.0151479158747,405.25679287693885,405.844482421875,16690068
2025-06-25,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932,407.85236743319786,409.5664444107915,406.5790650634376,407.80340576171875,9946718
2025-06-26,977.4873577522009,1000.032590400823,976.7966813877978,997.41796875,50084830,408.635961243395,412.25999175637196,407.70545036119364,411.67230224609375,13703918
2025-06-27,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,412.3579493645105,413.3374219283217,409.2236252038625,410.0561828613281,21409935
2025-06-30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,411.18257641188427,412.1130873177171,407.26468609870335,407.9013671875,12317124
2025-07-01,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386,408.4400629554616,410.25209319380195,406.38316457386264,406.5790710449219,13670465
2025-07-02,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250,408.3421042433258,408.3421042433258,403.2488648665335,404.47320556640625,15990899
2025-07-03,994.9739612315547,1001.507689459166,989.6871300276722,991.0836181640625,16860506,405.5016414226337,407.4605865502793,402.80809187212105,404.864990234375,14185298
2025-07-04,991.0836632772651,999.2633203019867,987.5424877454124,992.1809692382812,7863944,406.383156862037,406.48111009570783,403.2978242937535,404.0813903808594,8256733
2025-07-07,992.0312782906421,996.7196233059492,989.4377568185034,991.2332763671875,11349426,404.52218073930493,408.63597758463175,403.54270814671577,407.6075134277344,6845218
2025-07-08,986.0462146584523,1000.0114620081927,986.0462146584523,998.2159423828125,15224316,407.60752214922184,409.5175057020906,406.1383132289018,408.635986328125,6807192
2025-07-09,1001.0089360727129,1004.4005203490875,996.5699704674603,1003.1036987304688,13861428,407.65649685248883,411.6723104890166,406.9218924227146,410.83978271484375,9930533
2025-07-10,1005.4977851253348,1005.9965439473215,997.5176439735463,1000.6099243164062,17030310,411.67231432927395,411.67231432927395,407.8523772370402,408.29315185546875,6220360
2025-07-11,996.5201541247731,999.9117385623401,987.9913902076418,989.3878784179688,12516922,408.44007762067145,409.4685119028319,406.9708687083669,408.2441711425781,8578844
2025-07-14,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850,408.4890354163033,411.3295298660291,407.9992991168515,410.7908020019531,6896989
2025-07-15,984.0511806165923,999.3131887778599,984.0511806165923,995.2732543945312,14498168,412.26001519971453,413.72922411339215,410.3990232206159,413.4353942871094,8532755
2025-07-16,1006.4952830829005,1008.8394251469304,993.826797075495,995.6722412109375,17994612,413.43538226908703,416.7166213924788,411.67231368924485,415.8840637207031,9780773
2025-07-17,999.5126501495852,999.9116815490105,988.8890631972324,990.98388671875,22529158,417.05940633871836,417.1573595734722,414.3168951123935,415.2474060058594,7240795
2025-07-18,990.9838927216935,996.0213445308241,974.0759568696542,976.2705078125,16129446,416.4717411939595,416.4717411939595,411.4764251990089,414.072021484375,6730256
2025-07-21,986.6446826643673,998.5151670456409,985.7968170158388,997.7670288085938,22309078,413.3374323697135,414.0720368111289,409.8113250726935,411.4764404296875,4822343
2025-07-22,1004.051390877723,1006.4953213272488,999.0139388595042,1001.058837890625,14836814,411.47644544690354,411.77027527059994,406.6770356826959,407.4606018066406,9869507
2025-07-23,1003.0039954915454,1012.3806857402005,999.0139248978445,1009.6375122070312,13634916,408.53801949465566,409.32158560296745,405.5016485154682,406.4321594238281,12196187
2025-07-24,1016.3208076773761,1016.3208076773761,1001.7072110041944,1004.5999755859375,19107176,407.3136721952123,407.3136721952123,401.04505375648824,401.5347900390625,9005157
2025-07-25,1007.5,1007.5,999.5,1002.2999877929688,9306598,401.58375275125957,401.8286208931811,399.3799394739661,400.9960632324219,5824089
2025-07-28,1001.5,1010.7000122070312,1000.25,1004.25,12059580,402.36732868040224,402.41632024466196,400.21250691352043,401.4858093261719,8123337
2025-07-29,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696,401.5837527990323,402.9550084157297,399.62480766342725,400.0655822753906,6811772
2025-07-30,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036,400.60428786940514,400.898117688896,397.4210019633524,399.2330322265625,10915863
2025-07-31,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032,397.61690837848414,405.50165074201533,397.2250954310459,403.4937438964844,19364174
2025-08-01,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258,403.9344853107258,410.74183168633,403.34679578552243,407.9013671875,14324065
2025-08-04,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946,411.57439098396185,413.8271659664987,406.5790748366726,408.29315185546875,18352458
2025-08-05,993.25,997.2000122070312,982.75,988.7999877929688,23978058,408.6359688485212,409.37057327725813,404.522172091142,405.6485595703125,8495104
2025-08-06,985.5499877929688,994.0,985.0,992.6500244140625,14080204,405.6485541142926,406.4811117672226,402.07348525408406,403.5426940917969,9080543
2025-08-07,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186,403.542701181929,406.2362507650608,403.1998798022133,405.10986328125,11514878
2025-08-08,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264,405.40370450279846,406.82395173394906,404.4732234643995,405.99139404296875,9814361
2025-08-11,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854,405.99138530914485,408.4400667645679,405.5016490180602,408.29315185546875,8514272
2025-08-12,995.9500122070312,998.0,983.75,984.9500122070312,12937802,408.44005694659893,411.1825681542966,406.77494164048437,407.80340576171875,13635738
2025-08-13,997.0,997.0,984.5499877929688,990.1500244140625,13577396,408.6359804112558,408.92981023461243,405.1098730753178,405.599609375,10874910
2025-08-14,989.0,998.0,985.5999755859375,995.5499877929688,17511716,405.74650902132066,406.5300751148795,402.563223193151,403.0039978027344,9580361
2025-08-18,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796,404.5221643400549,405.207807083524,396.5394690122968,397.9596862792969,30950814
2025-08-19,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438,398.00869038492266,400.99606980890684,396.19666012675947,400.7022399902344,16681331
2025-08-20,993.5,996.0,989.5,994.0999755859375,9950228,400.7022224165175,401.82860986020313,397.1271536208501,397.7148132324219,18188129
2025-08-21,998.75,998.75,991.5999755859375,995.5999755859375,12439850,397.7148339521601,398.49842996029514,395.07027588892424,397.22509765625,15028966
2025-08-22,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502,397.6658518940437,398.1555881648492,389.34033529035065,390.1239013671875,13087624
2025-08-25,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044,390.8095528920783,392.327723409267,388.1160033420702,391.1523742675781,10440286
2025-08-26,979.5,985.7000122070312,968.0,973.4000244140625,16917731,391.1033999896865,397.07818887017044,390.22188062167817,395.0702819824219,13715752
2025-08-28,967.0,972.2000122070312,955.0,957.7999877929688,25438255,396.19667011274,396.19667011274,391.78904337477377,392.6705627441406,12471719
2025-08-29,954.0,963.2999877929688,950.0999755859375,951.5999755859375,14823813,393.74798505781916,402.02454048128317,393.6500318196282,401.3388977050781,25255050
2025-09-01,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344,401.3388884886885,401.77966310485994,396.68639374720885,397.5189514160156,12268090
2025-09-02,951.0,954.7999877929688,944.0,944.5,14196320,398.20457570023547,399.4779080217149,396.14770714215564,398.4004821777344,19808255
2025-09-03,945.0,956.2999877929688,940.0,954.4500122070312,16083481,400.114535268611,404.76702986475766,398.9391562562904,403.2978210449219,12936588
2025-09-04,960.2000122070312,965.7000122070312,956.25,961.25,17597657,415.24741259106247,418.2347920060821,406.4811210363561,407.3626403808594,27274123
2025-09-05,967.5,967.5,954.0499877929688,963.4000244140625,11602111,408.3421103092152,408.4400635448862,396.09870312861307,398.9881591796875,16000675
2025-09-08,969.0,973.1500244140625,960.4500122070312,966.0,11711307,399.08612816526716,402.1224693529809,398.44944705384466,399.1840515136719,7419022
2025-09-09,974.0,974.4000244140625,962.7000122070312,965.1500244140625,13985539,400.1145503991436,402.51427018540727,399.0371245789613,401.6327209472656,8825896
2025-09-10,973.9000244140625,973.9000244140625,961.7000122070312,965.9000244140625,18091100,402.56322964572416,405.2078175633528,400.555322816839,404.5711364746094,9252397
2025-09-11,960.2999877929688,969.25,959.9000244140625,967.7999877929688,15113633,404.5711451336769,408.1462440335788,403.9834854870758,406.53009033203125,8274406
2025-09-12,969.9000244140625,970.75,962.25,967.2999877929688,14363519,406.82393698895356,408.48902241943284,404.37525556960406,405.25677490234375,7803379
2025-09-15,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377,404.5711348581344,405.7954755760093,403.29783246799684,404.1793518066406,5707331
2025-09-16,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794,404.7180704209207,405.8444578774336,403.54269140213233,404.6201171875,8239087
2025-09-17,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476,405.45267306623015,406.08932424399245,399.6737611220478,400.8981018066406,14113882
2025-09-18,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598,402.90605212943706,404.5711375822802,401.68171140331816,403.1019287109375,15647808
2025-09-19,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267,403.101917268776,404.13038138420126,400.55531254363956,402.22039794921875,19505321
2025-09-22,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415,402.2204050878021,402.56322646569487,397.7148252853857,398.59637451171875,8930779
2025-09-23,967.0,968.2000122070312,955.5,957.2000122070312,21022298,398.7433075819584,399.7227801970498,393.8459445065011,394.9233703613281,14936357
2025-09-24,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220,394.9233452248436,396.34356249165154,392.4746638429711,392.76849365234375,12380865
2025-09-25,952.5,958.0,947.4000244140625,949.8499755859375,31413279,393.209287397003,394.7274579712088,389.83009496908466,391.8869934082031,22006368
2025-09-26,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656,391.8869695711551,397.5678983516164,391.59310987422305,396.7843322753906,14414044
2025-09-29,946.0499877929688,956.7999877929688,939.0999755859375,950.2999877929688,32398179,398.5473763816621,399.6248021696593,394.9233458652918,398.89019775390625,19717660
2025-09-30,958.0499877929688,960.0,946.2999877929688,951.0,28296687,398.4004591506758,398.4004591506758,392.1808024887207,393.30718994140625,9465490
2025-10-01,952.7000122070312,969.5999755859375,946.0,965.25,25350832,394.0907925326749,397.665861416941,391.5441578852763,397.2740783691406,17643039
2025-10-03,952.0,966.75,952.0,965.1500244140625,26658296,396.58845248171,397.1761420239669,394.04181772601805,396.0007629394531,16987141
2025-10-06,971.9000244140625,977.4000244140625,962.0,973.4500122070312,18542683,394.7274338215943,395.60895312981853,391.5931097355416,392.52362060546875,13989077
2025-10-07,974.0,989.8499755859375,971.0,982.5,25535736,394.237727666254,394.3356809060124,391.29930982029435,391.5931396484375,12298968
2025-10-08,976.0,985.9000244140625,974.5499877929688,978.7000122070312,15939710,391.7890270774703,393.5031040709342,389.8300819420829,391.5441589355469,8402463
2025-10-09,974.5,979.0,970.1500244140625,977.0999755859375,15370950,390.80955123133737,393.1602793958562,390.7605895598157,391.6910705566406,15656267
2025-10-10,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080,392.22981845621223,395.5600193505022,391.299307520674,394.53155517578125,15085738
2025-10-13,974.2999877929688,981.0,972.0,977.0,18634254,391.78901724913896,392.71952812155763,390.36877010515894,391.0544128417969,9508594
2025-10-14,970.0,980.4500122070312,967.0,977.1500244140625,22934382,391.78901770158024,392.6215753424221,388.0670339898672,388.6546936035156,10291102
2025-10-15,975.0,984.9000244140625,973.3499755859375,978.25,23310447,389.83007867186035,392.62158144459596,389.0954742522526,391.6910705566406,16043867
2025-10-16,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566,392.7685077269394,397.665870666178,391.3482605181077,396.83331298828125,22962049
2025-10-17,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511,397.0292043259007,405.35472100520315,396.9312510926241,403.6896057128906,21071344
2025-10-20,997.0,1020.0,997.0,1002.9500122070312,22195202,404.0814001855026,406.3342050500721,402.85705946273583,404.5711364746094,13083621
2025-10-21,1006.0,1010.0,1004.0,1007.7000122070312,3471600,405.0119258790611,405.4527005118031,403.88553835121513,404.3752746582031,1142130
2025-10-23,1016.0,1020.5,1006.0,1008.7999877929688,43526526,407.46058276503413,411.8192475900064,405.0608630495091,407.41162109375,24305990
2025-10-24,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768,407.411643338511,409.3705885549171,404.96296181800335,408.2441711425781,14935678
2025-10-27,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796,408.4400677633165,414.02307345178554,408.048284707717,412.01513671875,11603679
2025-10-28,997.6500244140625,1008.0,995.0,1003.5499877929688,33904289,411.86822898071654,412.9946164943518,407.3626490350436,409.32159423828125,17163147
2025-10-29,1004.9000244140625,1012.5,1000.0,1007.8499755859375,17769445,409.61544737952806,413.53333772312516,407.5095574069397,412.9456481933594,11470661
2025-10-30,1000.0,1009.5,997.0999755859375,998.1500244140625,19962917,412.94564712794636,413.04360036450976,407.60750959211543,410.1541442871094,12938674
2025-10-31,994.0,1004.4500122070312,981.1500244140625,987.2999877929688,23221330,411.8682283883677,417.64711075138126,409.615453364337,411.7213134765625,18599864
2025-11-03,985.0,994.5499877929688,983.2999877929688,992.6500244140625,16607180,411.3295333977877,412.9946188955417,404.816016646247,405.45269775390625,7635440
2025-11-04,987.0,997.0,983.7000122070312,985.25,20024544,405.50163308974254,405.99136936159005,399.96761919609156,400.5063171386719,10085404
2025-11-06,981.0,991.0499877929688,974.0,984.6500244140625,22279516,401.58375221673697,404.8159997293463,398.20455990626584,399.13507080078125,10095563
2025-11-07,980.0,984.9000244140625,974.75,982.2999877929688,15004568,397.71483508178255,400.70224442999825,394.82540886238485,395.7558898925781,8411611
2025-11-10,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262,395.75588876851964,398.7432981082502,395.3641057100178,397.22509765625,6650003
2025-11-11,983.5,993.5,978.0,991.7000122070312,10200530,397.6658554399186,399.673762211673,396.2945998476621,398.4984130859375,12005318
2025-11-12,998.7999877929688,999.0,987.7000122070312,989.5,13137263,399.624797249309,399.7227504817627,397.22507756427666,398.64532470703125,7987236
2025-11-13,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839,398.64534219930255,399.1350784919307,396.1966607361619,397.3720397949219,6617185
2025-11-14,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965,396.3925660411311,400.3594180432725,391.8869861840081,399.771728515625,64020258
2025-11-17,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408,401.3388824449565,403.542695710365,397.6658603359422,398.7432861328125,7855399
2025-11-18,997.6500244140625,999.0,990.0,992.4500122070312,20002640,399.8696796229581,401.3878501610938,396.2456191310374,397.5189514160156,7661681
2025-11-19,990.0,996.5499877929688,984.0,994.5999755859375,19813847,396.5394760749311,397.2250889394812,394.5315393710832,395.2661437988281,7882450
2025-11-20,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865,395.2661449461201,398.64533728000737,394.97231513062155,397.1271667480469,6693410
2025-11-21,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897,396.68640238950724,400.1145564842314,396.39257256641207,399.4779052734375,5808131
2025-11-24,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053,400.01659174313806,400.4083747930425,394.580530934278,395.2661437988281,11037491
2025-11-25,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383,395.26615093538965,396.1966618504526,391.8869884414304,392.5726013183594,8199785
2025-11-26,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356,392.7685066776832,395.6579627605675,392.71954500487413,394.04180908203125,11443953
2025-11-27,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848,395.21719681053185,397.61691665344256,393.8459411393536,396.0007629394531,8679529
2025-11-28,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807,396.0007438980914,396.68638664627787,394.23770524722676,395.9517822265625,6883500
2025-12-01,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566,394.5315350586607,397.17612292608806,390.025985197311,395.9517822265625,13442658
2025-12-02,988.0,994.4000244140625,985.0,989.7999877929688,27316662,395.95179101910213,397.1761317458155,392.27876883896204,392.71954345703125,8093808
2025-12-03,986.0,1002.2999877929688,986.0,1000.5,15448777,393.45415715794644,393.94389346016385,390.66265425708065,392.2787780761719,10772192
2025-12-04,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169,391.8869716290837,395.26613397807347,390.85850752111554,394.7763977050781,8057989
2025-12-05,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366,394.7763988983853,397.0292036956514,393.7479646784384,396.6374206542969,4419747
2025-12-08,1000.0,1006.5,997.5,1003.0999755859375,12901022,396.6374353457986,396.93126516491554,392.32773205787674,394.04180908203125,6056866
2025-12-09,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322,393.7479852919042,396.19666679247575,391.78904009144696,392.8174743652344,9426717
2025-12-10,997.5,998.5,985.2999877929688,989.7999877929688,15322830,392.86645232636994,396.09869983875063,392.7684990915125,394.8743591308594,6969146
2025-12-11,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809,394.8743542225189,395.70691187176226,392.86644744298803,394.6294860839844,6980147
2025-12-12,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618,394.62950473294,395.7069305716336,391.6421252580969,391.8869934082031,12407516
2025-12-15,992.0,1001.7999877929688,992.0,996.0999755859375,9790060,391.8869873292014,395.07027323120263,391.29929779983655,394.04180908203125,7756564
2025-12-16,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088,393.16027238279855,397.4209839187486,392.81745101487064,393.4541320800781,12347384
2025-12-17,996.0,996.0,980.7999877929688,984.0,19080922,392.76851874327417,394.8254172136723,390.9075267523928,391.5931396484375,8087490
2025-12-18,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404,391.7890335950218,393.69901709025,391.6421186856499,392.1808166503906,7227668
2025-12-19,987.0,988.0,978.7000122070312,985.5,25952384,392.0339082415041,394.38463650382647,392.0339082415041,392.8174743652344,10654835
2025-12-22,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411,393.35619843948285,395.3641052941498,392.96441538139317,394.4336242675781,6847871
2025-12-23,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849,394.2377112153877,400.50632971362984,393.5520684568217,398.9881591796875,10081997
2025-12-24,993.0,999.4000244140625,993.0,997.2000122070312,13699996,399.5758645628573,401.09403515706003,397.323059617528,398.2535705566406,5777430
2025-12-26,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853,398.1556179415121,398.7922691629462,395.5600214903535,395.8538513183594,3152453
2025-12-29,993.0999755859375,997.4000244140625,987.2000122070312,991.7000122070312,13545749,395.80487169747335,396.4904845621106,393.2092753640043,394.3356628417969,6647710
2025-12-30,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849,394.7274371230106,395.1682117263742,392.0828492850893,392.376708984375,12340527
2025-12-31,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454,392.8664555965065,395.462051940615,392.62158745289,394.7274475097656,9945109
2026-01-01,993.5,997.5499877929688,989.5,991.1500244140625,7132074,394.4336191525785,394.4336191525785,355.2547160290497,356.381103515625,282626710
2026-01-02,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459,352.6101130575833,352.6101130575833,338.1628931475851,342.8643493652344,118790358
2026-01-05,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379,343.0113122216596,346.68433442609853,338.9464770691755,342.5215759277344,48358124
2026-01-06,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783,343.06028462397126,343.50105925874186,330.816876892923,335.42041015625,72582738
2026-01-07,956.0,956.4500122070312,946.0,949.0499877929688,52884712,335.9591026893029,337.4772732668689,332.33504210325714,334.2450256347656,29440734
2026-01-08,944.7000122070312,953.0,941.4000244140625,946.7000122070312,21928849,334.48988067886347,338.06494956001615,332.09016094008854,333.9021911621094,36706319
2026-01-09,945.0,950.5999755859375,933.2999877929688,939.0,38183839,333.9022093273418,334.0001625673181,329.20075271979715,330.22918701171875,35193201
2026-01-12,937.5,942.0,929.5999755859375,936.9500122070312,21071666,331.306606816801,332.5309475663088,328.9068869913131,331.4535217285156,16156143
2026-01-13,947.7000122070312,947.7000122070312,932.5999755859375,937.3499755859375,32042827,332.0412186059658,332.5309549165941,326.8500256697591,327.8294982910156,24922339
2026-01-14,930.0,940.0499877929688,920.2000122070312,925.4500122070312,36688248,329.1027892200336,329.1027892200336,326.6051460797269,327.8784484863281,14913422
2026-01-15,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0,327.8784484863281,327.8784484863281,327.8784484863281,327.8784484863281,0
2026-01-16,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235,330.5719932075216,330.5719932075216,321.805701727492,322.4423828125,30526898
2026-01-19,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942,323.22593594715954,327.7804772481891,320.58134815114005,326.3602600097656,15507440
2026-01-20,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727,327.1928108616433,327.6335854891576,318.81833206792464,319.6018981933594,18771011
2026-01-21,925.0,932.1500244140625,915.5,920.3499755859375,32766854,319.3080504008492,322.54029785029536,317.6919266761261,318.0837097167969,14177965
2026-01-22,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755,319.4060118581559,321.9526465247838,314.4596574325432,318.1816711425781,18622852
2026-01-23,920.0,926.0999755859375,909.25,916.0999755859375,30985247,318.86727355776696,319.69983119529894,316.0758007306446,316.76141357421875,11950089
2026-01-27,906.0,931.2000122070312,905.0,926.4000244140625,44753093,316.95731824004827,318.034744006556,311.32535116493864,312.1089172363281,47847784
2026-01-28,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138,313.38226801086364,317.0552902337236,312.7945784769798,314.5576171875,28400238
2026-01-29,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628,315.97785732428986,315.97785732428986,311.52123919238704,312.0599670410156,17719420
2026-01-30,930.0,938.9000244140625,927.75,929.25,29691233,312.25583980702623,318.4754965339916,309.95410320661756,315.5370788574219,41975824
2026-02-02,915.0,929.7999877929688,909.2999877929688,928.0999755859375,28032106,303.09778990932085,308.92563359629287,295.8007075190383,308.2400207519531,35227572
2026-02-03,983.75,994.0,945.0,948.7000122070312,50336968,314.60661217674976,318.08372796245794,305.2036692056378,310.1499938964844,33168353
2026-02-04,952.5,957.2000122070312,947.9500122070312,953.0999755859375,24366770,312.5,314.95001220703125,311.3500061035156,313.8500061035156,11196759
2026-02-05,956.0,956.0499877929688,946.7000122070312,949.7000122070312,28103169,313.95001220703125,315.3500061035156,309.29998779296875,310.20001220703125,15816704
2026-02-06,945.0,948.0999755859375,937.5999755859375,941.0999755859375,18120272,310.0,327.70001220703125,308.29998779296875,325.79998779296875,68057745
