,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
1996-02-13,,,,,,1.3892259867031094,1.3892259867031094,1.283104609554913,1.3313416242599487,2902000,2.961273243273741,3.070307190942472,2.9292686445700156,3.0317928791046143,12169295.0
1996-02-14,,,,,,1.3313417244034809,1.4664053389351452,1.3853671334142221,1.4316747188568115,4928000,3.0811573345250163,3.2167714661193494,3.0811573345250163,3.126181125640869,9968167.0
1996-02-15,,,,,,1.4316746704048688,1.4548284163401695,1.4162388397813352,1.4220272302627563,2382000,3.126181103012466,3.243894123899881,3.0920064330010026,3.1571009159088135,17576313.0
1996-02-16,,,,,,1.4220274060011504,1.4181684478683654,1.3544955926750033,1.3737903833389282,2792000,3.081156894192348,3.167950090407912,3.0052128172833417,3.063255786895752,13356315.0
1996-02-19,,,,,,1.3737901908737724,1.4085209012079563,1.3506364453208541,1.3564249277114868,2594000,3.0637975775192854,3.119127951993972,3.0594574472985867,3.0621700286865234,6140727.0
1996-02-20,,,,,,1.3564250534463502,1.3564250534463502,1.2753868444944307,1.2985405921936035,2722000,3.0920052181432074,3.0920052181432074,2.864173046021398,2.927640438079834,10201832.0
1996-02-21,,,,,,1.2985405921936035,1.2985405921936035,1.2985405921936035,1.2985405921936035,0,2.9276404380798344,2.9276404380798344,2.9276404380798344,2.927640438079834,0.0
1996-02-22,,,,,,1.298540625786322,1.3409891643329315,1.3120470249626517,1.3216943740844727,1696000,2.9276412106090293,3.037217678978008,2.991651135824591,2.9992458820343018,3355435.0
1996-02-23,,,,,,1.321694524183938,1.350636758845887,1.312047173966507,1.3197650909423828,1374000,2.9992455773701994,3.0052125319815532,2.919504376714956,2.960731267929077,3290009.0
1996-02-26,,,,,,1.3197649585826243,1.3409891821352835,1.3023996011260683,1.3062585592269897,1294000,2.9607307564113055,3.037759120222478,2.930352988722062,2.9677822589874268,4392909.0
1996-02-27,,,,,,1.3081879311076092,1.321694236877008,1.2734572202610235,1.3101173639297485,1682000,2.967783707817857,2.9997887981511098,2.940118507927204,2.958562135696411,4603208.0
1996-02-28,,,,,,1.3101172399039154,1.3294120263227538,1.2753866243500063,1.2831045389175415,844000,2.9585613549740075,3.0361324942083194,2.9292686132361343,2.9417452812194824,3341415.0
1996-02-29,,,,,,1.2734571061605715,1.2734571061605715,1.1576882950559377,1.1827715635299683,2550000,2.9417456701243427,2.929269000491553,2.712828628020532,2.756225109100342,8482054.0
1996-03-01,,,,,,1.18277210694438,1.2155733050952926,1.1576888269460532,1.2001373767852783,1464000,2.7562250217398065,2.8316265865484134,2.73561181476181,2.8034188747406006,7145488.0
1996-03-04,,,,,,1.2001368253925437,1.1962778680892159,1.1769830815725768,1.1827715635299683,1294000,2.8034186406196744,2.847899907720302,2.777380513208473,2.814810276031494,6318313.0
1996-03-05,,,,,,1.1827715635299683,1.1827715635299683,1.1827715635299683,1.1827715635299683,0,2.814810276031494,2.814810276031494,2.814810276031494,2.814810276031494,0.0
1996-03-06,,,,,,1.1827719059848427,1.21557309856265,1.1885602976133816,1.1962782144546509,720000,2.814810006791747,2.8218619939210194,2.7556820115842995,2.8115549087524414,4112511.0
1996-03-07,,,,,,1.1962779919906266,1.2155728725104826,1.1673358552204602,1.1808421611785889,972000,2.811555113266762,2.8424754039693587,2.761649166917933,2.7762959003448486,4621902.0
1996-03-08,,,,,,1.1808423146804792,1.1847012728851283,1.1576885654525846,1.17698335647583,774000,2.776296540097402,2.7448337257653623,2.6905878776447705,2.735612154006958,5682743.0
1996-03-11,,,,,,1.1769834132982788,1.1750539801052153,1.1480411793637257,1.1557590961456299,648000,2.7356118218504126,2.721507603265282,2.6368844676225662,2.660752773284912,4832200.0
1996-03-12,,,,,,1.1557588734592703,1.1557588734592703,1.1306756947534076,1.1403230428695679,800000,2.6607524104718605,2.6580398286492937,2.5717891554520196,2.583723306655884,4276077.0
1996-03-13,,,,,,1.1403231088266863,1.1962780439532361,1.1576884652469304,1.188560128211975,972000,2.5837227376014433,2.7990782358627406,2.594029337441781,2.788771152496338,9285863.0
1996-03-14,,,,,,1.1885599230859853,1.2155727155232465,1.1750536188721519,1.1847009658813477,1058000,2.799079467703855,2.864174192863442,2.7453761381248416,2.770329236984253,13019837.0
1996-03-15,,,,,,1.1962778319457925,1.1962778319457925,1.1576882600784302,1.1576882600784302,1614000,2.7703292432928133,2.78822986966697,2.7285600674461774,2.737239122390747,14347057.0
1996-03-18,,,,,,1.1576886559956843,1.1673360982642462,1.1306759464504703,1.1519001722335815,776000,2.592945421583432,2.6233232014674375,2.522426257541555,2.5457520484924316,17903444.0
1996-03-19,,,,,,1.1518999158118448,1.1576883982853872,1.1190988218111306,1.1403230428695679,1234000,2.5170017616186633,2.592945363455207,2.4432270168324424,2.4844539165496826,16001408.0
1996-03-20,,,,,,1.1403230428695679,1.1403230428695679,1.1403230428695679,1.1403230428695679,0,2.484453916549683,2.484453916549683,2.484453916549683,2.4844539165496826,0.0
1996-03-21,,,,,,1.1403232554284215,1.163477097633712,1.1383938222474619,1.1596181392669678,1286000,2.5061516068880265,2.609218833533613,2.5061516068880265,2.5544304847717285,11290713.0
1996-03-22,,,,,,1.1596181465414073,1.1654065381254226,1.1326053457999175,1.1557590961456299,388000,2.554430698045187,2.5386996567651448,2.3434150305888877,2.4095945358276367,22702932.0
1996-03-25,,,,,,1.15575890264237,1.1769832162415323,1.1499705120274777,1.167335867881775,826000,2.3325653122242302,2.3325653122242302,2.180677201218511,2.246856689453125,57836865.0
1996-03-26,,,,,,1.1673356822342724,1.1885599004532261,1.149970329141678,1.175053596496582,1286000,2.2050880870699796,2.3759618736274257,2.2029180217483675,2.3195464611053467,36035881.0
1996-03-27,,,,,,1.1750539891435734,1.2001371728752854,1.1692655055102084,1.1962782144546509,1590000,2.3000179251761974,2.378674577170872,2.3000179251761974,2.3520939350128174,27810858.0
1996-03-28,,,,,,1.196278104388811,1.2638100085437551,1.2078550705903803,1.2387267351150513,2248000,2.409051436326722,2.484452976699179,2.408508920065457,2.475231409072876,34297411.0
1996-03-29,,,,,,1.2387266034114552,1.277316179964382,1.2348676457561625,1.2522329092025757,2712000,2.4844530610751936,2.506151294632295,2.398744917643118,2.4291226863861084,24044172.0
1996-04-01,,,,,,1.2522330080086022,1.2734573227897965,1.25030357503112,1.269598364830017,1926000,2.4285805406215575,2.484453440114552,2.4285805406215575,2.4627552032470703,12599239.0
1996-04-02,,,,,,1.2695982594513326,1.331341673687816,1.265739301811853,1.3120468854904175,3670000,2.462755308696406,2.592944977238795,2.4573308701288163,2.5490059852600098,34236658.0
1996-04-03,,,,,,1.312046938176766,1.389226094065555,1.312046938176766,1.3467775583267212,4164000,2.549005494687444,2.647190304024397,2.52947684266587,2.5479207038879395,16870643.0
1996-04-04,,,,,,1.3467774730192477,1.3332710755918251,1.2927519753143633,1.3139762878417969,2268000,2.5175431697639725,2.620067877146361,2.495844934120485,2.61301589012146,44302964.0
1996-04-05,,,,,,1.3139762878417969,1.3139762878417969,1.3139762878417969,1.3139762878417969,0,2.61301589012146,2.61301589012146,2.61301589012146,2.61301589012146,0.0
1996-04-08,,,,,,1.3139762695245987,1.33905953925237,1.315905794275106,1.3313416242599487,1850000,2.6623797995510214,2.752427856478746,2.6363419120474885,2.7339842319488525,50901676.0
1996-04-09,,,,,,1.331341832885389,1.3352007909863106,1.294681684924225,1.3062585592269897,2438000,2.733984034452009,2.8478999049324982,2.7242199482250773,2.7817203998565674,50196006.0
1996-04-10,,,,,,1.3062584201705485,1.335200648848853,1.2503034876614036,1.2676688432693481,1808000,2.747545202510457,2.796366107702127,2.669431077267243,2.7008938789367676,44008546.0
1996-04-11,,,,,,1.2541623969366893,1.2888930148070525,1.2541623969366893,1.2869635820388794,1262000,2.658039894279419,2.701978643865097,2.6395962715352574,2.6770260334014893,34788108.0
1996-04-12,,,,,,1.2869635182797525,1.306258305029602,1.2657392068525182,1.2927519083023071,1128000,2.669431528391138,2.704148708354705,2.6591249260302265,2.6987242698669434,19151218.0
1996-04-15,,,,,,1.3159059830123434,1.333271248233548,1.3023995838360136,1.3216943740844727,1976000,2.6987251289636722,2.750258398936126,2.6905881059970986,2.7014377117156982,23558148.0
1996-04-16,,,,,,1.3197649932273499,1.325553384528272,1.2966111520091983,1.3023996353149414,1566000,2.701436338768019,2.8088424730029438,2.7008938224933363,2.7594785690307617,35619957.0
1996-04-17,,,,,,1.3023993470596222,1.3602837992864145,1.321694133800286,1.352565884590149,3092000,2.8413897805150303,2.911909400514017,2.8213190962825916,2.8956356048583984,34923634.0
1996-04-18,,,,,,1.36993100687526,1.4258859287162997,1.352565746582904,1.4104501008987427,5412000,2.9921926722387524,3.0377589587053064,2.9628999386287402,2.9856832027435303,39381970.0
1996-04-19,,,,,,1.427815678241581,1.5532319370339478,1.3988734505195262,1.4837706089019775,12700000,2.985684580872941,3.025826448836968,2.9563918337420105,2.9699535369873047,27338854.0
1996-04-22,,,,,,1.5435842445413213,1.582173813852938,1.4297448770648657,1.454828143119812,11286000,2.9726649559421534,2.9813444930924136,2.8750226410735276,2.896721363067627,36405073.0
1996-04-23,,,,,,1.4548284655757007,1.4625463811486636,1.4008030565649592,1.4316747188568115,6428000,2.8587491021833586,2.966698020603906,2.853324663411734,2.9422876834869385,36306933.0
1996-04-24,,,,,,1.5030653967150789,1.5628793769429012,1.4664052538677834,1.4837706089019775,10686000,2.942286807059895,3.0703063767413283,3.010636359212007,3.0562028884887695,24586276.0
1996-04-25,,,,,,1.5049949578714619,1.5049949578714619,1.3930850018412269,1.4220272302627563,6666000,3.0594575696319706,3.0594575696319706,2.8858716949068963,2.9222161769866943,24581602.0
1996-04-26,,,,,,1.4220274308513108,1.4644760630585618,1.3988736816499854,1.4278159141540527,4078000,2.9509673942070314,3.0269114818018465,2.918962548190181,2.9699535369873047,21352346.0
1996-04-29,,,,,,1.4278157127489854,1.4413220185421736,1.4046619668136848,1.4220272302627563,2700000,2.9699534655312037,2.9997884866636144,2.8978062697598874,2.9851419925689697,17875405.0
1996-04-30,,,,,,1.4220274734988512,1.4278159569751934,1.352566223811686,1.3680020570755005,5402000,2.9851413092274472,2.9889389236438255,2.9292684115121728,2.955306053161621,13893746.0
1996-05-01,,,,,,1.368001787918321,1.4567579037271288,1.3930849660344407,1.3988734483718872,3324000,2.9553061495023174,3.016061696304948,2.9672403006703076,2.9970755577087402,6164093.0
1996-05-02,,,,,,1.4200976001516163,1.4200976001516163,1.368001633032165,1.3757195472717285,2340000,2.997075900180998,3.0041278884150375,2.931981423852465,2.995448350906372,19912967.0
1996-05-03,,,,,,1.3757199961221431,1.3776494293091446,1.3467777622785206,1.3506367206573486,3558000,2.9845994230691657,3.0323357945012273,2.958019259462219,2.9694108963012695,25343351.0
1996-05-06,,,,,,1.3506364082933546,1.3506364082933546,1.2927519539931465,1.3043289184570312,2720000,2.9238441544235774,2.9292688351338922,2.844645701805252,2.8516972064971924,21221493.0
1996-05-07,,,,,,1.3043284347258566,1.3274821710570828,1.2927514745554736,1.317834734916687,3642000,2.851695892081991,2.8858710263364777,2.822945677800455,2.8625454902648926,10220525.0
1996-05-08,,,,,,1.2348674744281227,1.3506362800297105,1.2348674744281227,1.3448477983474731,3234000,2.862546724569274,2.9265561660007795,2.7399513134397626,2.898890972137451,29797014.0
1996-05-09,,,,,,1.344847948241842,1.3487069057918477,1.3043289399691855,1.3139762878417969,2230000,2.8695986524531047,2.90594338891006,2.838136322621141,2.8500704765319824,15244332.0
1996-05-10,,,,,,1.3139764754288328,1.3101175173279114,1.2503036207612181,1.3062585592269897,2742000,2.850069703702185,2.88478688128246,2.788771643070093,2.8663432598114014,20875669.0
