,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-10-03,4035.9187010687683,4051.4464707512293,3986.1158312368952,4007.656005859375,3350119,1244.0011592918727,1256.0581509565811,1238.5929384016897,1246.7301025390625,17648551,1262.6841687096132,1407.2282821394099,1244.4251066977758,1313.7232666015625,33666390
2024-10-04,4000.318271301223,4069.436196462167,3999.4186065272825,4026.119140625,2965463,1237.5508987809962,1254.7184806872842,1226.734336136113,1230.2572021484375,13488887,1322.4955097391237,1393.7042687854919,1279.6307042142828,1365.077880859375,22813737
2024-10-07,4046.61726791575,4068.7256257487174,4004.4837429065424,4045.623291015625,1472619,1232.0434743858432,1253.2795172340534,1215.6201496244253,1224.4520263671875,20667247,1392.2754925099034,1415.5355061782936,1256.3874229949577,1271.47314453125,18471468
2024-10-08,4045.386749254377,4051.8249459382696,3980.3875920827627,4027.065673828125,1541867,1231.4976811477177,1238.245662101406,1220.3338222332038,1227.13134765625,12219259,1283.9006439596446,1420.519808225329,1273.0350108459475,1409.7703857421875,21072588
2024-10-09,4033.456150957711,4066.5948752026684,4020.8636206705437,4026.78125,1082504,1233.5319821121263,1255.4130720043904,1223.2115909568488,1234.62353515625,14765997,1431.1527917417368,1460.3939396275082,1382.3068510989053,1389.301513671875,16570605
2024-10-10,4027.065497608203,4065.5065138830532,3975.3218342504942,4002.590087890625,2378875,1237.2036303622588,1245.0927087268437,1228.520629146562,1233.978515625,9118195,1401.9118078550937,1445.1088183989345,1384.1843941175455,1400.9647216796875,10436880
2024-10-11,3922.6785983438544,4016.36670200166,3893.753407653234,3928.549072265625,5759183,1227.528300150437,1231.299252032795,1212.6431550394777,1213.635498046875,8472512,1417.1969054171814,1511.8982253712531,1411.780638261605,1494.1043701171875,19460430
2024-10-14,3919.8384463197513,3943.887604227915,3902.985219568291,3916.66650390625,2137590,1211.6507942721546,1228.4214150784755,1208.0783837250117,1222.3184814453125,11833929,1507.2462254079203,1658.0373618003673,1507.2295543547248,1598.126220703125,38131941
2024-10-15,3911.3637780765134,3948.1954760800095,3877.2310740598678,3897.87158203125,2759474,1229.4632721003522,1248.6652054451272,1225.9405272443164,1245.8865966796875,11657338,1614.9067317078134,1624.011317457414,1551.7724773545924,1579.10302734375,12606870
2024-10-16,3867.7630170426546,3896.167641402821,3850.909560357471,3877.183837890625,2359151,1238.9402364127245,1245.340800313192,1232.0930454805564,1233.6312255859375,7869727,1520.2054072571616,1536.8196334409668,1468.6680004857415,1502.54443359375,18922134
2024-10-17,3894.0845506582914,3910.3228978529323,3875.2902957519555,3890.48681640625,2522659,1239.8829828601924,1247.3255557801638,1215.024861988864,1221.8223876953125,8459497,1504.7708013398192,1514.1578214336198,1395.5983984104525,1414.721435546875,10883109
2024-10-18,3881.944405297675,3935.2379992491005,3872.453098683255,3913.31298828125,2361000,1218.547563181441,1259.1840825393742,1215.8682854811916,1254.8177490234375,11018126,1407.89300778966,1476.3437463751989,1362.7021615765677,1420.453369140625,17133642
2024-10-21,3922.3779276034525,3929.35413147785,3862.9622484885167,3872.311279296875,1595450,1254.8177669815936,1262.607635574402,1240.9746301061532,1249.4095458984375,7742775,1435.8049368702846,1481.6603119433046,1432.515263462177,1440.257568359375,8399076
2024-10-22,3859.1654759681237,3881.75483326371,3802.5499216715493,3811.234375,1928049,1256.9016668439735,1275.0615928812024,1250.1041412654479,1257.7947998046875,20090801,1448.764052087175,1450.0931122578054,1346.1211074701364,1359.1300048828125,8449722
2024-10-23,3796.143121407225,3904.2962832162098,3791.919304547543,3859.402587890625,1966476,1251.3445279562577,1258.2412633793258,1233.5320194899548,1242.0164794921875,14055447,1365.692643172731,1462.0553438563234,1332.796397023315,1419.921630859375,10116579
2024-10-24,3800.319338767848,3871.504141566946,3800.319338767848,3841.986083984375,2676744,1240.6768573006573,1250.7987076222266,1231.547349996325,1243.15771484375,12223031,1427.1654213201061,1455.3432734895973,1420.7025285766224,1437.117431640625,6044799
2024-10-25,3850.670942439126,3883.8430156937015,3827.5595160672574,3851.1455078125,1759676,1237.6998715609657,1259.184122863092,1224.7497462785968,1245.8370361328125,13546055,1437.1007519250693,1437.1007519250693,1327.0312799380147,1349.9921875,7136559
2024-10-28,3861.9653632236445,3923.7063623671393,3844.928513292037,3882.75146484375,1532534,1275.6569864282283,1297.7862848220739,1270.794481272672,1282.95068359375,24096412,1369.0156310790596,1411.5481137174093,1358.08343536274,1384.034912109375,5329038
2024-10-29,3887.4970090191655,3894.757766071196,3853.565587028902,3867.94482421875,1445885,1291.3855165608227,1325.1251779791885,1289.3016205238707,1321.6519775390625,20656117,1390.9463857887592,1428.826912151834,1374.697585016307,1423.5269775390625,4742361
2024-10-30,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002,1313.8621457191011,1320.7093367177222,1295.6030101013187,1302.1029052734375,15055031,1426.5008656132845,1503.2587738258792,1415.0702425981954,1442.334228515625,9406821
2024-10-31,3862.962154926698,3870.839986500922,3758.557772361112,3766.577880859375,3740372,1297.2403694104125,1308.8507339009743,1278.6836040126998,1282.355224609375,23497314,1450.4254967478032,1492.725436394436,1433.8444908727515,1483.8533935546875,5852634
2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895,1280.0727600114117,1286.2749035463628,1276.4011394929669,1281.90869140625,1007022,1489.4024515379715,1503.2587735893949,1466.890202443333,1483.205322265625,1532865
2024-11-04,3764.536863637049,3788.8344687291683,3714.1854373776496,3762.49609375,2269192,1280.221658871375,1281.908714624808,1260.3252547322475,1267.42041015625,14309121,1476.67607895636,1515.2211375061845,1452.7515346799466,1466.5911865234375,6472092
2024-11-05,3740.61911840681,3783.234994421101,3740.61911840681,3769.330322265625,967590,1263.2526375453915,1291.3359928673021,1253.4284176295798,1286.7711181640625,16431920,1477.008185894165,1536.8195426460527,1462.8196597183974,1529.49267578125,8041224
2024-11-06,3799.9398000465167,3938.7024316660963,3773.031851752117,3929.06884765625,3792017,1290.2940335374446,1304.9310933295442,1282.8017951557133,1292.3779296875,12037405,1544.462254765461,1599.9538643263397,1534.6431259124338,1556.6072998046875,9576756
2024-11-07,3957.5902722464216,3991.853518092011,3877.2462233751357,3939.746337890625,3724349,1287.2177364325325,1292.824498565034,1265.4854006783698,1268.908935546875,9909035,1566.908032366929,1627.3341508748508,1561.7409793633701,1618.9107666015625,9629979
2024-11-08,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039,1260.2755859661174,1265.2373008714958,1243.108003939261,1249.2109375,11195808,1629.5272525387963,1651.1258805741502,1545.2264787433328,1559.714111328125,9576687
2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487,1252.3369021242906,1266.1304944492979,1237.1044608620273,1259.5810546875,8387780,1553.4339421232023,1577.6076996287777,1515.2210890092601,1536.2049560546875,5962818
2024-11-12,4001.5350272065516,4003.4332886046573,3952.51251928902,3983.881103515625,1587640,1266.3785236970411,1285.084164724792,1254.817703702316,1260.8709716796875,13486168,1553.4338955946112,1589.6196935587504,1535.5070378654027,1554.4971923828125,5430138
2024-11-13,3965.5632315109633,3983.264427096759,3920.9063521955636,3939.224853515625,1098813,1260.8709623351128,1266.477724382224,1240.4287212362626,1244.100341796875,12260404,1574.218406775229,1591.314511616975,1479.2346517740673,1492.559326171875,10943595
2024-11-14,3924.6555443578186,3948.383812461554,3907.0493548019417,3935.0009765625,1825432,1244.149990424334,1257.993126310203,1233.5319691696748,1247.325439453125,9506892,1494.9516554764703,1550.1110606846578,1493.6225952840468,1511.167236328125,5635623
2024-11-18,3998.687803877484,3998.687803877484,3787.2214288591285,3815.031005859375,3313944,1250.3521900785158,1252.9322576721884,1239.8333784208526,1243.852294921875,6195554,1516.5503049082185,1575.032483128889,1485.9302032682886,1563.7347412109375,7523148
2024-11-19,3815.4102345767187,3921.9501508023773,3809.9054621443674,3834.060791015625,1776233,1247.4248442373848,1251.3445507199667,1231.3488145998942,1239.53564453125,11537317,1577.690638813534,1614.2421046748896,1559.6143500842409,1570.8289794921875,6986577
2024-11-21,3839.1386042394874,3884.2698145282143,3819.3018656674813,3865.6669921875,2384347,1238.9899233393824,1247.2759633109613,1223.1124350544421,1240.974609375,9593870,1575.03246498488,1600.9507207377958,1518.5439994189044,1560.1295166015625,7241706
2024-11-22,3863.9112312507355,4038.504015740722,3847.776008717878,4028.680419921875,3096553,1248.3675121917486,1271.588362957257,1246.3828261628269,1268.2640380859375,11604338,1570.0481743182547,1589.8856327310723,1548.815093190961,1568.3701171875,4594842
2024-11-25,4062.2794137366227,4107.932693294498,4035.8937655385084,4095.593994140625,4052167,1286.0765977985961,1301.160163762971,1280.1225394754547,1290.9886474609375,22717581,1608.2609520154365,1646.473681803722,1524.2426189169291,1557.3548583984375,36848079
2024-11-26,4101.240893559863,4144.47407361588,4090.7531850402665,4131.28125,2060669,1300.5647702425501,1304.1868465830694,1292.4771502005863,1294.9580078125,7646955,1527.8479158227647,1548.117361634935,1459.3971779997069,1472.3895263671875,13147269
2024-11-27,4137.213672581404,4154.724856872267,4104.088638616241,4112.15625,1558993,1288.5573723920809,1300.812784090288,1287.9123252215186,1290.740478515625,21938082,1481.3279642304883,1494.9516218588603,1422.1811364020461,1487.3922119140625,8957277
2024-11-28,4099.2955217974695,4119.179995477792,4017.670281030027,4028.96484375,2558544,1291.0878806767676,1300.4654733696732,1272.4814498292426,1276.5003662109375,22803745,1504.5879512686056,1528.5124940183546,1485.3984742714113,1519.8564453125,4793631
2024-11-29,4005.3313403533516,4080.028107836073,3982.219916352583,4053.5947265625,2017425,1273.275310189296,1293.2710463550777,1273.275310189296,1290.1451416015625,11397228,1532.832129356048,1564.6650790034546,1524.026649564973,1552.0216064453125,6712614
2024-12-02,4052.788226834513,4070.0625915391006,4014.870268702841,4059.099853515625,1670944,1289.946649219065,1300.5151260626694,1279.2789623057151,1294.6602783203125,9626400,1548.4496487541414,1557.7203362719627,1505.784164523343,1516.5003662109375,4738488
2024-12-03,4094.882568586282,4104.990718939741,4048.4701650537613,4083.87255859375,2010905,1293.9655928118616,1302.747925178162,1286.1757245707627,1298.381591796875,11509276,1519.2085374903768,1536.4874153118467,1492.791853603569,1499.8695068359375,3827790
2024-12-04,4094.1224503683907,4163.789012881952,4070.8687487593297,4132.89453125,3302642,1292.625936747851,1309.8927287632168,1291.7328038420255,1305.9730224609375,11570281,1507.3459378990085,1526.8510708007996,1490.4990471098859,1519.2252197265625,4303485
2024-12-05,4176.933797590591,4260.647302659025,4138.209454130842,4236.96630859375,3746747,1306.171532833215,1332.6174992065928,1298.5800843127004,1326.2664794921875,19210697,1528.1801764331847,1744.4979183027224,1525.688036549895,1726.18896484375,35839431
2024-12-06,4226.4788315167725,4237.868399443609,4188.276322428843,4219.3603515625,1842087,1332.2205223736623,1336.7852761002946,1316.5414539912906,1318.5758056640625,8942672,1754.948279727409,1809.2936016285664,1743.3682253431157,1793.1611328125,18892569
2024-12-09,4205.07650413352,4242.0448686697655,4190.934085246633,4225.67236328125,2066639,1311.9766296210685,1318.8734860133875,1310.1408193352056,1312.1751708984375,8000764,1786.698186078574,1863.4394230811947,1764.40180890796,1816.6370849609375,12259188
2024-12-10,4200.994991803812,4265.20359458783,4187.659890094591,4207.0693359375,2087828,1308.9004164217674,1321.8008754160685,1305.1791301734115,1320.2626953125,8218214,1823.2495990427942,1839.4318377675756,1778.4077507103143,1816.387939453125,7254930
2024-12-11,4206.405086397892,4222.350297163338,4182.819095248504,4202.22900390625,1635256,1314.5567183054773,1321.0566133833202,1305.9233826947975,1317.3353271484375,8138066,1813.945574277946,1853.7865934215827,1803.329155343203,1844.91455078125,4759470
2024-12-12,4204.696352489294,4256.851270827812,4200.852558457947,4228.330078125,1914642,1311.4309069614158,1328.4991576758143,1311.4309069614158,1319.0718994140625,9076896,1857.3587300851548,1899.9078834382183,1851.5104757419656,1864.353271484375,6046395
2024-12-13,4209.347553772588,4266.247663475759,4170.8600242636485,4246.31591796875,1967048,1315.201818050664,1336.8349446817394,1303.4425773055236,1334.6021728515625,13536684,1862.4592443447177,1878.7411437708356,1821.2558244303532,1872.4111328125,5323011
2024-12-16,4232.1742831770125,4247.36037614199,4173.328172937727,4190.6025390625,1646224,1334.6020835708346,1340.1095143687996,1329.7892443970975,1335.7928466796875,9071006,1879.0735535159495,1905.971994369421,1867.4436074515884,1881.9976806640625,4867221
2024-12-17,4185.666159565598,4207.44889332409,4098.346139910261,4108.31201171875,3225027,1331.7243053318298,1337.7775734016686,1315.8964829440192,1323.5374755859375,9879257,1884.7887214907473,1916.2894669448826,1878.7578159888992,1903.297119140625,4324800
2024-12-18,4092.3672387441043,4140.108330075579,4071.3913564877716,4126.67822265625,1575404,1315.1026301384318,1324.728309292061,1297.4388753521955,1304.087646484375,8510595,1909.6437449936273,1911.0725881330418,1848.1709996974712,1871.5804443359375,4058544
2024-12-19,4064.177376549218,4142.006088570945,4045.1947638609918,4054.591064453125,3015763,1276.1531316977298,1293.0229631431896,1274.614951552865,1277.0462646484375,11517304,1827.569356243964,1928.1022585356643,1812.6165163883857,1924.413818359375,5990652
2024-12-20,4108.7866456248585,4159.090570831168,3941.2650833812017,3958.159423828125,4116989,1274.1187908536028,1287.8131731856893,1262.657301485049,1278.5347900390625,58491181,1934.2329101743398,1939.865049062871,1831.639735338817,1841.8077392578125,4851843
2024-12-23,3986.39622640784,4002.484177211474,3905.5778396822147,3946.77001953125,2195338,1284.736921667357,1296.992333800165,1277.1951389037538,1286.8704833984375,6827512,1860.797746555635,1875.4183817216206,1802.6478968325491,1843.61865234375,4435104
2024-12-24,3946.7700890546093,4003.4333784366027,3946.7700890546093,3966.891845703125,1181886,1286.8705106850512,1294.5115036860577,1280.3706152786017,1287.3170166015625,7138516,1846.8252918538715,1849.1678791154463,1801.6178966128014,1810.8221435546875,2915256
2024-12-26,3966.8918629397335,3986.3017716323247,3932.390868416551,3957.02099609375,1208464,1296.9922716557783,1302.6982437766815,1279.3285182011693,1287.4161376953125,7338444,1810.6227914794815,1819.8769297449228,1780.1522431495487,1808.4130859375,2569077
2024-12-27,3951.2310760757846,3968.2681573970385,3936.2822676568094,3952.987060546875,858100,1288.6071205266592,1305.8737927483876,1288.6071205266592,1297.5382080078125,4756066,1818.7637799309884,1824.7781363781132,1746.8738153010952,1753.9681396484375,3015999
2024-12-30,3939.8415947124545,3985.684422832016,3902.825496858013,3947.24462890625,1527169,1294.957999087405,1316.343040012265,1279.576681997175,1284.7369384765625,14207425,1744.4979540201593,1783.7076628822144,1735.0444933230358,1763.9366455078125,5874153
2024-12-31,3924.6552500458943,3929.353632155194,3826.9422956665308,3886.500244140625,1555429,1277.0462265132433,1280.0727999714104,1270.2982456823183,1271.83642578125,8449607,1763.7705544219475,1777.7265381412599,1733.0009007243912,1769.55224609375,2706738
2025-01-01,3886.1205985527304,3923.706266508262,3877.6259252343875,3903.252685546875,763161,1271.8364809130148,1283.0995501851953,1257.3978412327829,1273.8211669921875,4705399,1770.41618179937,1807.1669705754991,1759.7830921405255,1802.9801025390625,2473389
2025-01-02,3910.4182421383885,3970.213472540019,3888.5409662336,3963.332275390625,1720835,1275.26000882058,1283.4965044573805,1268.6113589467466,1280.7178955078125,7433222,1809.775337017122,1827.5693133771085,1781.0160667067655,1816.3380126953125,2476923
2025-01-03,3967.3187611479693,3967.3187611479693,3884.127322418678,3891.340576171875,1791953,1276.3514823434055,1278.1377481475479,1252.5849166143184,1255.363525390625,11194997,1825.4260973641435,1847.9716895348831,1765.4651850142457,1774.320556640625,3176421
2025-01-06,3896.6560578175076,3938.5600852002444,3859.5449550545113,3886.690185546875,2085593,1258.3406039432266,1267.9662826986646,1247.3751652140256,1254.4207763671875,7504047,1777.726466774076,1786.8642723279465,1679.68558773256,1691.0,3817821
2025-01-07,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054,1256.8024602237333,1279.0805130186131,1256.8024602237333,1269.454833984375,7539758,1691.3322736721836,1815.9392712827698,1691.3322736721836,1790.4530029296875,6021834
2025-01-08,3829.6475810881293,3916.113485341044,3813.3700813691175,3899.40869140625,2181277,1270.7448974492877,1275.1607754157394,1242.7607517198803,1254.073486328125,7566309,1791.6825091004282,1807.2832077263365,1746.8239903221152,1794.4736328125,3800709
